,2011-12-31
CapitalExpendituresIncurredButNotYetPaid,410000.000
CostOfRealEstateRevenue,5901000.000
CostsAndExpenses,11680000.000
DepreciationAndAmortization,3842000.000
DepreciationDepletionAndAmortization,3842000.000
DividendsPreferredStockCash,2847000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-193000.000
IncreaseDecreaseInAccountsReceivable,25000.000
IncreaseDecreaseInDeferredLeasingFees,1407000.000
IncreaseDecreaseInDeferredRentReceivables,512000.000
IncreaseDecreaseInDueToRelatedParties,4500000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-277000.000
IncreaseDecreaseInSecurityDeposits,128000.000
InterestExpense,412000.000
InterestPaid,412000.000
InvestmentIncomeInterest,1000.000
NetCashProvidedByUsedInContinuingOperations,-1225000.000
NetCashProvidedByUsedInFinancingActivities,1653000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1653000.000
NetCashProvidedByUsedInInvestingActivities,-4671000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4671000.000
NetCashProvidedByUsedInOperatingActivities,1793000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1793000.000
NetIncomeLoss,-307000.000
OperatingIncomeLoss,-308000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,2847000.000
PaymentsToAcquireRealEstate,4671000.000
PreferredStockDividendsPerShareCashPaid,2712.000
ProvisionForDoubtfulAccounts,-1000.000
RealEstateRevenueNet,11372000.000
RealEstateTaxesAndInsurance,1525000.000
Revenues,11372000.000
SalesRevenueNet,11372000.000
