,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetImpairmentCharges,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,106000.000,,,,911000.000,,,,162000.000,,,,865000.000,,,,296000.000,,,,1024000.000
CostOfRealEstateRevenue,1506000.000,1697000.000,1745000.000,1613000.000,1499000.000,1394000.000,1405000.000,1109000.000,1455000.000,1446000.000,1457000.000,1285000.000,1443000.000,1481000.000,1534000.000,1416000.000,1468000.000,1662000.000,1610000.000,1503000.000,1627000.000,1534000.000,1675000.000
CostsAndExpenses,4265000.000,4759000.000,4994000.000,4618000.000,4231000.000,4195000.000,3831000.000,3919000.000,4537000.000,4183000.000,4274000.000,4657000.000,4512000.000,4497000.000,4648000.000,3874000.000,4550000.000,5649000.000,4816000.000,4674000.000,4852000.000,4836000.000,5097000.000
DepreciationAndAmortization,1421000.000,1482000.000,1532000.000,1470000.000,1338000.000,1189000.000,1292000.000,1426000.000,1433000.000,1441000.000,1476000.000,1468000.000,1605000.000,1575000.000,1590000.000,1585000.000,1597000.000,2694000.000,1603000.000,1715000.000,1694000.000,1727000.000,1759000.000
DepreciationDepletionAndAmortization,,,1540000.000,,,,1299000.000,,,,1483000.000,,,,1597000.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-1969000.000,,,,-1806000.000,,,,-1937000.000,,,,-1062000.000,,,,314000.000,,,,-973000.000
IncreaseDecreaseInAccountsReceivable,,,-83000.000,,,,-75000.000,,,,112000.000,,,,177000.000,,,,1594000.000,,,,111000.000
IncreaseDecreaseInDeferredLeasingFees,,,8000.000,,,,145000.000,,,,142000.000,,,,190000.000,,,,131000.000,,,,625000.000
IncreaseDecreaseInDeferredRentReceivables,,,-120000.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-16000.000,,,,23000.000,,,,7000.000,,,,9000.000,,,,49000.000,,,,168000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,6000.000,,,,4567000.000,,,,6503000.000,,,,2683000.000,,,,2001000.000,,,,-13000.000
IncreaseDecreaseInSecurityDeposits,,,,,,,-24000.000,,,,,,,,-40000.000,,,,93000.000,,,,
InterestExpense,,280000.000,431000.000,429000.000,431000.000,431000.000,430000.000,430000.000,430000.000,431000.000,430000.000,430000.000,430000.000,431000.000,430000.000,430000.000,430000.000,431000.000,431000.000,429000.000,431000.000,428000.000,427000.000
InterestPaid,,,423000.000,,,,423000.000,,,,423000.000,,,,423000.000,,,,423000.000,,,,420000.000
InvestmentIncomeInterest,5000.000,10000.000,27000.000,27000.000,21000.000,17000.000,14000.000,13000.000,13000.000,11000.000,10000.000,9000.000,9000.000,8000.000,6000.000,8000.000,8000.000,7000.000,10000.000,15000.000,11000.000,3000.000,2000.000
NetCashProvidedByUsedInContinuingOperations,,,-955000.000,,,,-3155000.000,,,,291000.000,,,,-100000.000,,,,-1779000.000,,,,-1712000.000
NetCashProvidedByUsedInFinancingActivities,,,-1898000.000,,,,,,,,,,,,,,,,,,,,-913000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1898000.000,,,,,,,,,,,,,,,,,,,,-913000.000
NetCashProvidedByUsedInInvestingActivities,,,-6000.000,,,,2579000.000,,,,8895000.000,,,,3333000.000,,,,468000.000,,,,-78000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-6000.000,,,,2579000.000,,,,8895000.000,,,,3333000.000,,,,468000.000,,,,-78000.000
NetCashProvidedByUsedInOperatingActivities,,,949000.000,,,,-5734000.000,,,,-8604000.000,,,,-3433000.000,,,,-2247000.000,,,,-721000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,949000.000,,,,-5734000.000,,,,-8604000.000,,,,-3433000.000,,,,-2247000.000,,,,-721000.000
NetIncomeLoss,,1271000.000,1004000.000,1212000.000,441000.000,-1125000.000,-252000.000,-277000.000,-787000.000,-1020000.000,-985000.000,-1250000.000,-884000.000,-509000.000,-652000.000,-65000.000,-569000.000,-1831000.000,-568000.000,-153000.000,-257000.000,-290000.000,-326000.000
OperatingIncomeLoss,1763000.000,1261000.000,977000.000,1185000.000,420000.000,-1142000.000,-266000.000,-290000.000,-800000.000,-1031000.000,-995000.000,-1259000.000,-893000.000,-517000.000,-658000.000,-73000.000,-577000.000,-1838000.000,-578000.000,-168000.000,-268000.000,-293000.000,-328000.000
PaymentsForProceedsFromDepositOnLoan,,,,,,,,,,,,,,,,,,,,,,,184000.000
