,2013-12-31,2014-12-31,2015-12-31,2016-12-31
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts1,-5349000000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureIncomeTaxExpense1,-5308000000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureNetCashFlows,13489000000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureProductionCosts1,-5967000000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesStandardizedMeasure,4510000000.000,,,
EarningsPerShareBasic,-0.070,2.570,3.430,-2.880
EarningsPerShareDiluted,-0.070,2.570,3.430,-2.880
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EquityMethodInvestmentDividendsOrDistributions,,,,7702000.000
ExplorationExpense,22272000.000,27893000.000,3846000.000,6862000.000
ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,3441000000.000,5759000000.000,861000.000,673000.000
GainLossOnDispositionOfAssets1,,-40000000.000,,97635000.000
GainLossOnSaleOfCommodityContracts,491689000.000,,,
GainLossOnSaleOfOtherAssets,,40000000.000,,97635000.000
GainsLossesOnExtinguishmentOfDebt,-42567000.000,20386000.000,,-16956000.000
GasGatheringTransportationMarketingAndProcessingCosts,218428000.000,461413000.000,659361000.000,882838000.000
GeneralAndAdministrativeExpense,425438000.000,216533000.000,233697000.000,239324000.000
ImpairmentOfOilAndGasProperties,10928000.000,15198000.000,104321000.000,162935000.000
IncomeLossFromContinuingOperations,-24187000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,1555886000.000,-1245824000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,162023000.000,1119297000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,673625000.000,979996000.000,-749448000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.090,2.560,3.430,-2.880
IncomeLossFromContinuingOperationsPerDilutedShare,-0.090,2.560,3.430,-2.880
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,5257000.000,2210000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.020,0.010,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.020,0.010,,
IncomeLossFromEquityMethodInvestments,,,,485000.000
IncomeTaxExpenseBenefit,186210000.000,445672000.000,575890000.000,-496376000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-20919000.000,-120000.000,570000.000,-10852000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,56708000.000,391754000.000,544560000.000,-436038000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,127736000.000,29141000.000,16441000.000,3691000.000
IncomeTaxReconciliationOtherAdjustments,1256000.000,139000.000,857000.000,1967000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,21429000.000,25545000.000,26983000.000,-20364000.000
IncreaseDecreaseInAccountsPayable,1039000.000,-11710000.000,5200000.000,7365000.000
IncreaseDecreaseInAccountsReceivable,9314000.000,45593000.000,3201000.000,-39857000.000
IncreaseDecreaseInAccruedLiabilities,26803000.000,85953000.000,13210000.000,18853000.000
IncreaseDecreaseInEstimatedFutureDevelopmentCosts,-181000000.000,-102000000.000,671000.000,212000.000
IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves,-1165000000.000,-2198000000.000,3284000.000,12000.000
IncreaseDecreaseInNotesReceivables,-4555000.000,-2667000.000,,
IncreaseDecreaseInOtherCurrentAssets,,,2221000.000,-1774000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,-3447000.000,1016000.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,,6166000.000,-1091000.000
IncreaseDecreaseInOtherOperatingAssets,-19543000.000,2891000.000,,
IncreaseDueToPurchasesOfMineralsInPlace,2000000.000,42000000.000,,66000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,14238.000,,
InterestExpense,136617000.000,160051000.000,234400000.000,253552000.000
InterestPaid,117832000.000,163055000.000,219945000.000,239369000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,34129000.000,75082000.000
NaturalGasProductionRevenue,689198000.000,1301349000.000,1039892000.000,1260750000.000
NetCashProvidedByUsedInFinancingActivities,2137383000.000,3320021000.000,1069272000.000,1162019000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2137383000.000,3320021000.000,1069272000.000,1162019000.000
NetCashProvidedByUsedInInvestingActivities,-2673592000.000,-4089650000.000,-2298159000.000,-2395138000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2673592000.000,-4089650000.000,-2298159000.000,-2395138000.000
NetCashProvidedByUsedInOperatingActivities,534707000.000,998121000.000,1006381000.000,1241256000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,534707000.000,998121000.000,1006381000.000,1241256000.000
NetIncomeLoss,-18930000.000,675835000.000,,
NetIncomeLossAttributableToNoncontrollingInterest,,2248000.000,38632000.000,99368000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,673587000.000,941364000.000,-848816000.000
NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts,1061000000.000,-184000000.000,-9416000.000,-1540000.000
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,,,,113078000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,1087224000.000,240703000.000,65395000.000
NonoperatingIncomeExpense,,,-234400000.000,-270023000.000
OilAndCondensateRevenue,,,70753000.000,61319000.000
OilAndGasProductionExpense,9439000.000,29341000.000,36011000.000,50090000.000
OperatingCostsAndExpenses,,1420898000.000,,
OperatingExpenses,971927000.000,1420898000.000,,
OperatingIncomeLoss,341207000.000,1299734000.000,1790286000.000,-975801000.000
OtherCostAndExpenseOperating,,235715000.000,,
OtherNoncashExpense,1173000.000,6433000.000,31741000.000,
OtherNoncashIncomeExpense,,,,12488000.000
OtherNonoperatingIncomeExpense,-179184000.000,-180437000.000,,
PaymentsForProceedsFromOtherInvestingActivities,6574000.000,5749000.000,-9750000.000,-3977000.000
PaymentsOfDebtExtinguishmentCosts,,,,15750000.000
PaymentsOfDebtIssuanceCosts,,-31543000.000,17293000.000,18759000.000
PaymentsOfDividendsMinorityInterest,,,34129000.000,75082000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,26895000.000
PaymentsToAcquireEquityMethodInvestments,,,,75516000.000
PaymentsToAcquireOilAndGasEquipment,389453000.000,558037000.000,360287000.000,231044000.000
PaymentsToAcquireOilAndGasProperty,440825000.000,777422000.000,198694000.000,611631000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,6240000.000,13218000.000,6595000.000,2694000.000
PaymentsToAcquirePropertyPlantAndEquipment,2671573000.000,4086568000.000,,
PaymentsToAcquireWaterSystems,203790000.000,196675000.000,,
PaymentsToExploreAndDevelopOilAndGasProperties,1615965000.000,2477150000.000,1651282000.000,1327759000.000
PreviouslyEstimatedDevelopmentCostsIncurred,,,769000.000,733000.000
PreviouslyEstimatedDevelopmentCostsIncurredDuringPeriod,-384000000.000,-564000000.000,,
ProceedsFromIssuanceInitialPublicOffering,1578573000.000,,,
ProceedsFromIssuanceOfCommonStock,,,537832000.000,1012431000.000
ProceedsFromIssuanceOfUnsecuredDebt,1231750000.000,1102500000.000,750000000.000,1250000000.000
ProceedsFromMinorityShareholders,,1087224000.000,240703000.000,65395000.000
ProceedsFromPaymentsForOtherFinancingActivities,,-2777000.000,-4841000.000,-5321000.000
ProceedsFromRepaymentsOfLinesOfCredit,71000000.000,1442000000.000,-403000000.000,-677000000.000
ProceedsFromSaleOfInterestInPartnershipUnit,,,,178000000.000
ProceedsFromSaleOfProductiveAssets,,,40000000.000,171830000.000
ProfitLoss,-18930000.000,675835000.000,979996000.000,-749448000.000
RepaymentsOfUnsecuredDebt,690000000.000,260000000.000,,525000000.000
RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,,-141000.000,,
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,219800000.000,418700000.000,614700000.000,700000000.000
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,219830000.000,418744000.000,614700000.000,700274000.000
ResultsOfOperationsExplorationExpense,22272000.000,27893000.000,3846000.000,6862000.000
ResultsOfOperationsImpairmentOfOilAndGasProperties,10928000.000,15198000.000,104321000.000,162935000.000
ResultsOfOperationsIncomeBeforeIncomeTaxes,290067000.000,696245000.000,-121436000.000,-114526000.000
ResultsOfOperationsIncomeTaxExpense,110805000.000,263126000.000,-45497000.000,-43334000.000
ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,179262000.000,433119000.000,-75939000.000,-71192000.000
ResultsOfOperationsProductionOrLiftingCosts,278348000.000,578672000.000,773697000.000,999516000.000
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,821445000.000,1736752000.000,1375128000.000,1755061000.000
Revenues,1313134000.000,2720632000.000,3954858000.000,1744525000.000
RevisionsOfPreviousQuantityEstimates,-270000000.000,-828000000.000,-1167000.000,461000.000
SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,761000000.000,1158000000.000,-601000.000,756000.000
SalesRevenueNet,1313134000.000,2720632000.000,3954858000.000,1744525000.000
ShareBasedCompensation,365280000.000,112252000.000,97877000.000,102421000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesOther,206000000.000,630000000.000,65000.000,-163000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesPeriodIncreaseDecrease,2909000000.000,3125000000.000,-4402000.000,54000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount,,,,363000.000
StockIssuedDuringPeriodSharesNewIssues,37674659.000,,,
StockIssuedDuringPeriodValueNewIssues,1578573000.000,,537832000.000,1012431000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,-4625000.000,-21260000.000
TaxesExcludingIncomeAndExciseTaxes,50481000.000,87918000.000,78325000.000,66588000.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,491689000.000,868201000.000,,
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,4000000.000,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,,11000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,262068106.000,274143341.000,294945000.000
WeightedAverageNumberOfSharesOutstandingBasic,,262053868.000,274122567.000,294945000.000
