,2015-03-31,2016-03-31,2017-03-31
AdvertisingExpense,,,15414.000
AmortizationOfIntangibleAssets,,,19956.000
BusinessAcquisitionsPurchasePriceAllocationYearOfAcquisitionNetEffectOnIncome,,,200000.000
CashPeriodIncreaseDecrease,-5000.000,2191.000,212637.000
CostOfRevenue,,,6391.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.040
EffectiveIncomeTaxRateContinuingOperations,0.340,0.340,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.340
GeneralAndAdministrativeExpense,16669.000,28445.000,158761.000
GrossProfit,,,39163.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-16669.000,-28445.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-5667.000,-9671.000,
IncreaseDecreaseInAccountsPayable,2069.000,-1806.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,8194.000
IncreaseDecreaseInAccountsReceivable,,,-5677.000
IncreaseDecreaseInInventories,,,-16834.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-16920.000
NetCashProvidedByUsedInFinancingActivities,9600.000,32442.000,1138472.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9600.000,32442.000,1138472.000
NetCashProvidedByUsedInInvestingActivities,,,-775000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-775000.000
NetCashProvidedByUsedInOperatingActivities,-14600.000,-30251.000,-150835.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14600.000,-30251.000,-150835.000
NetIncomeLoss,-16669.000,-28445.000,-515920.000
NetIncomeLossAttributableToNoncontrollingInterest,,,1736.000
NoncashMergerRelatedCosts,,,376366.000
NoncashOrPartNoncashAcquisitionInventoryAcquired1,,,5865.000
OperatingExpenses,16669.000,28445.000,555083.000
OperatingIncomeLoss,,,524000.000
PaymentsToAcquireIntangibleAssets,,,150000.000
PaymentsToAcquireInvestments,,,300000.000
PaymentsToAcquireProjects,,,325000.000
ProceedsFromIssuanceOfCommonStock,,3090.000,1125101.000
ProceedsFromIssuanceOrSaleOfEquity,,,1125000.000
ProceedsFromRelatedPartyDebt,9600.000,29352.000,47052.000
ProfitLoss,,,-517656.000
RepaymentsOfRelatedPartyDebt,,,33681.000
Revenues,,,45554.000
SalesRevenueGoodsNet,,,18054.000
SalesRevenueNet,,,45554.000
SalesRevenueServicesNet,,,27500.000
StockIssuedDuringPeriodValueAcquisitions,,,567999.000
StockIssuedDuringPeriodValueIssuedForServices,,,1125000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,49524.000
SupplementalDeferredPurchasePrice,,,1144000.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,5667.000,9671.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2590000000.000,259027893.000,12046644.000
