,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,2654000.000,,,,,,,
AccountsPayableOtherCurrent,,,,,2628000.000,2376000.000,2885000.000,3028000.000,3016000.000,3814000.000,4344000.000,4113000.000,3576000.000,2766000.000,,,2006000.000,2139000.000,2223000.000,1526000.000,1447000.000,1884000.000
AccountsPayableOtherCurrentAndNoncurrent,2344000.000,2337000.000,2217000.000,2858000.000,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,22000.000,,,,,,,,,132000.000,,,,77000.000,
AccountsPayableTradeCurrent,763000.000,562000.000,814000.000,333000.000,556000.000,501000.000,416000.000,831000.000,850000.000,1405000.000,1529000.000,1548000.000,909000.000,665000.000,491000.000,,512000.000,453000.000,1198000.000,409000.000,618000.000,351000.000
AccountsReceivableGrossCurrent,,,,,,,,2068000.000,,,,,972000.000,,,,,,,,,
AccountsReceivableNetCurrent,614000.000,1778000.000,2284000.000,2042000.000,1078000.000,1273000.000,2146000.000,1739000.000,2128000.000,1494000.000,493000.000,397000.000,635000.000,719000.000,728000.000,,405000.000,546000.000,432000.000,542000.000,356000.000,471000.000
AccruedLiabilitiesCurrent,,,,,1259000.000,841000.000,1562000.000,1343000.000,1051000.000,727000.000,1014000.000,797000.000,993000.000,958000.000,,,552000.000,678000.000,806000.000,433000.000,425000.000,767000.000
AccruedSalariesCurrent,,,,,442000.000,394000.000,496000.000,626000.000,729000.000,985000.000,1292000.000,1556000.000,1022000.000,608000.000,731000.000,,412000.000,599000.000,633000.000,325000.000,357000.000,459000.000
AccruedSalesCommissionCurrent,,,,,188000.000,155000.000,153000.000,205000.000,148000.000,133000.000,257000.000,207000.000,120000.000,94000.000,100000.000,,80000.000,84000.000,54000.000,56000.000,56000.000,65000.000
AccruedVacationCurrent,,,,,256000.000,278000.000,220000.000,313000.000,305000.000,432000.000,442000.000,405000.000,410000.000,395000.000,399000.000,,377000.000,253000.000,234000.000,222000.000,137000.000,141000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,634000.000,,,,,875000.000,,,,957000.000,,,,1099000.000,
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,135959000.000,142186000.000
AdditionalPaidInCapitalCommonStock,33279000.000,36617000.000,43388000.000,44576000.000,50464000.000,53349000.000,54628000.000,89079000.000,89930000.000,91894000.000,93046000.000,96236000.000,104620000.000,118001000.000,118870000.000,,120049000.000,122209000.000,122491000.000,135821000.000,,
AdvanceRoyaltiesNoncurrent,,,,,,,,,,,,,,,,,87000.000,75000.000,63000.000,50000.000,,
AdvancesOnInventoryPurchases,,,,,,,,202000.000,,,,,180000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,359000.000,352000.000,354000.000,,71000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,329000.000,,,,,337000.000,,,,346000.000,,,,336000.000,
Assets,11343000.000,12070000.000,10465000.000,8527000.000,13615000.000,11597000.000,9797000.000,20745000.000,17687000.000,19505000.000,13958000.000,9891000.000,11459000.000,17724000.000,13562000.000,,5778000.000,4244000.000,3020000.000,12457000.000,9410000.000,10512000.000
AssetsCurrent,10836000.000,11530000.000,9830000.000,7801000.000,11974000.000,9102000.000,7102000.000,18905000.000,15644000.000,17211000.000,11630000.000,7739000.000,9368000.000,16042000.000,11994000.000,,4632000.000,3322000.000,1875000.000,11621000.000,8594000.000,9582000.000
AssetsNoncurrent,,,,,,,,,,,,,,1682000.000,1568000.000,,1146000.000,922000.000,1145000.000,836000.000,816000.000,930000.000
CapitalUnitsAuthorized,,,,,,,,,,,,,,,,,,,,,,155000000.000
CashAndCashEquivalentsAtCarryingValue,8070000.000,7485000.000,5094000.000,3351000.000,8297000.000,5433000.000,2514000.000,14820000.000,11440000.000,13706000.000,8988000.000,4978000.000,6300000.000,13186000.000,9768000.000,,3257000.000,1999000.000,885000.000,10468000.000,7516000.000,8572000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,0.190,4.710,,
