,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,634000000.000,603000000.000,839000000.000,735000000.000,681000000.000,584000000.000,794000000.000,785000000.000,751000000.000,745000000.000,995000000.000,853000000.000,847000000.000,780000000.000,1111000000.000,905000000.000,785000000.000,686000000.000,836000000.000,818000000.000,635000000.000,620000000.000,1006000000.000,1073000000.000,785000000.000,753000000.000
AccountsReceivableGrossCurrent,,,2215000000.000,,,,1961000000.000,,,,1783000000.000,,,,2086000000.000,,,,1695000000.000,,,,2020000000.000,,,
AccountsReceivableGrossNoncurrent,,,,,,,,,,,,,,,136000000.000,,,,156000000.000,,,,260000000.000,,,
AccountsReceivableNetCurrent,2377000000.000,3579000000.000,2117000000.000,1993000000.000,2341000000.000,3727000000.000,1897000000.000,2168000000.000,2219000000.000,3610000000.000,1715000000.000,2283000000.000,2515000000.000,4229000000.000,2014000000.000,2247000000.000,2357000000.000,3998000000.000,1636000000.000,2106000000.000,1828000000.000,3168000000.000,1926000000.000,2196000000.000,2605000000.000,3913000000.000
AccountsReceivableNetNoncurrent,459000000.000,474000000.000,475000000.000,404000000.000,372000000.000,376000000.000,376000000.000,290000000.000,255000000.000,242000000.000,237000000.000,153000000.000,131000000.000,109000000.000,92000000.000,19000000.000,18000000.000,19000000.000,42000000.000,35000000.000,35000000.000,156000000.000,101000000.000,39000000.000,54000000.000,117000000.000
AccruedMarketingCostsCurrent,,,1110000000.000,,,,1281000000.000,,,,1078000000.000,,,,1394000000.000,,,,1492000000.000,,,,1650000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4115000000.000,4227000000.000,4303000000.000,4286000000.000,4431000000.000,4392000000.000,4470000000.000,4584000000.000,4729000000.000,4775000000.000,4837000000.000,4974000000.000,5080000000.000,5192000000.000,5275000000.000,5301000000.000,5317000000.000,5357000000.000,5455000000.000,5542000000.000,5638000000.000,5766000000.000,5885000000.000,5907000000.000,6051000000.000,6164000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,6000000.000,5000000.000,,-3000000.000,4000000.000,5000000.000,5000000.000,12000000.000,5000000.000,6000000.000,8000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,56000000.000,72000000.000,63000000.000,-19000000.000,-39000000.000,-93000000.000,29000000.000,7000000.000,-68000000.000,-73000000.000,-115000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-589000000.000,-578000000.000,-449000000.000,-436000000.000,-427000000.000,-414000000.000,-468000000.000,-457000000.000,445000000.000,433000000.000,340000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,86000000.000,301000000.000,270000000.000,-302000000.000,-71000000.000,-674000000.000,-602000000.000,-550000000.000,-436000000.000,-622000000.000,-831000000.000,,,,,,,,,,,,,,,
