,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
DefinedBenefitPlanContributionsByEmployer,,,11700000.000,3800000.000,3500000.000,,5500000.000,4600000.000,7200000.000,,5500000.000,3500000.000,4800000.000,,3400000.000
DefinedBenefitPlanInterestCost,,,,,,,200000.000,200000.000,100000.000,,100000.000,200000.000,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,300000.000,300000.000,300000.000,,100000.000,200000.000,,,
Depreciation,,,13300000.000,14900000.000,13700000.000,14200000.000,17000000.000,14300000.000,14100000.000,18000000.000,15300000.000,15500000.000,14800000.000,13600000.000,13700000.000
DepreciationDepletionAndAmortization,13800000.000,24300000.000,20700000.000,22100000.000,21400000.000,21300000.000,24300000.000,21600000.000,21200000.000,25200000.000,23600000.000,24000000.000,23100000.000,21600000.000,22400000.000
EarlyRepaymentOfSeniorDebt,-8200000.000,,,,,,,,,,,,,,
EarningsPerShareBasic,0.010,0.510,0.310,0.450,0.550,1.060,0.430,0.700,0.650,0.430,0.220,0.380,0.400,0.600,-0.310
EarningsPerShareDiluted,0.000,0.510,0.310,0.450,0.540,1.050,0.430,0.690,0.640,0.430,0.220,0.380,0.400,0.590,-0.310
EffectOfExchangeRateOnCashAndCashEquivalents,9000000.000,,3300000.000,,,,-800000.000,,,,4600000.000,,,,-11400000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350,,0.350,0.350,0.350,-0.700,0.350,,,,0.350
EffectiveIncomeTaxRateReconciliationDeductions,,,0.350,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationTaxContingenciesForeign,,,,,,,,,,,,,0.094,,
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,,,,,,,,,,,0.073,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3400000.000,,3800000.000,,,,6100000.000,,,,700000.000,,,,3200000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3400000.000,,3800000.000,,,,6100000.000,,,,700000.000,,,,3200000.000
ForeignCurrencyTransactionGainLossRealized,,-4500000.000,,,,,,-5000000.000,-8100000.000,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,-200000.000
GainLossOnSaleOfEquityInvestments,,,-1300000.000,,,,300000.000,,,,-1200000.000,,,,-400000.000
GainLossOnSaleOfPropertyPlantEquipment,-100000.000,,100000.000,,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,,23500000.000,,,,,,,,,,,,
GoodwillTranslationAdjustments,,,25100000.000,,,,-24600000.000,,,,2200000.000,,,,-69800000.000
GrossProfit,100600000.000,170700000.000,144900000.000,167800000.000,170600000.000,248800000.000,172000000.000,198200000.000,182800000.000,232300000.000,147400000.000,178500000.000,182200000.000,220600000.000,116000000.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,11400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-400000.000,58300000.000,35500000.000,56200000.000,59500000.000,124500000.000,50200000.000,75800000.000,65500000.000,66000000.000,30500000.000,49900000.000,43200000.000,62000000.000,-29400000.000
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,0.010,0.030,0.020,0.060,0.020,0.020,0.020,0.040,
IncomeTaxExpenseBenefit,1200000.000,17600000.000,11200000.000,21200000.000,17400000.000,43000000.000,15800000.000,21400000.000,15500000.000,35500000.000,13900000.000,21100000.000,11900000.000,14300000.000,-5400000.000
IncomeTaxReconciliationTaxHolidays,,,,,,,1000000.000,2300000.000,1900000.000,3900000.000,1200000.000,1700000.000,1700000.000,3000000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-37900000.000,,-36800000.000,,,,14200000.000,,,,-59300000.000,,,,-15600000.000
IncreaseDecreaseInAccountsReceivable,-29400000.000,,-75200000.000,,,,-48100000.000,,,,-103300000.000,,,,-29700000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,4200000.000,,,,-7200000.000
IncreaseDecreaseInCustomerAdvances,44400000.000,,-21300000.000,,,,-72600000.000,,,,23900000.000,,,,7000000.000
IncreaseDecreaseInInventories,14800000.000,,32400000.000,,,,74300000.000,,,,31600000.000,,,,4100000.000
IncreaseDecreaseInOtherOperatingCapitalNet,44900000.000,,20600000.000,,,,24600000.000,,,,19300000.000,,,,-5400000.000
IncreaseDecreaseInPensionAndPostretirementObligations,,,,,,,,,,,-4900000.000,,,,-1300000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,6100000.000,,,,15600000.000
IncreaseDecreaseInRestrictedCash,,,-6900000.000,,,,7800000.000,,,,800000.000,,,,-400000.000
InterestExpense,15000000.000,13700000.000,16300000.000,15900000.000,15700000.000,12300000.000,14300000.000,13400000.000,7800000.000,11400000.000,13000000.000,12600000.000,13000000.000,13400000.000,12600000.000
InventoryWriteDown,,,,,,,400000.000,,,,1600000.000,,,,10100000.000
NetCashProvidedByUsedInFinancingActivities,-119000000.000,,37500000.000,,,,110900000.000,,,,-61100000.000,,,,-50300000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-119000000.000,,37500000.000,,,,110900000.000,,,,-61100000.000,,,,-50300000.000
NetCashProvidedByUsedInInvestingActivities,-11400000.000,,-55800000.000,,,,-31200000.000,,,,-14100000.000,,,,-33100000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11400000.000,,-55800000.000,,,,-31200000.000,,,,-14100000.000,,,,-33100000.000
NetCashProvidedByUsedInOperatingActivities,-4500000.000,,9900000.000,,,,-44700000.000,,,,59100000.000,,,,22900000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4500000.000,,9900000.000,,,,-44700000.000,,,,59100000.000,,,,22900000.000
NetIncomeLoss,400000.000,39900000.000,23600000.000,34000000.000,41200000.000,80200000.000,32900000.000,53300000.000,49400000.000,32800000.000,16600000.000,29100000.000,30800000.000,46200000.000,-23700000.000
NetIncomeLossAttributableToNoncontrollingInterest,-2000000.000,800000.000,700000.000,1000000.000,900000.000,1300000.000,1500000.000,1100000.000,600000.000,-2300000.000,,-300000.000,500000.000,,-300000.000
OperatingIncomeLoss,19200000.000,72500000.000,51700000.000,72600000.000,74000000.000,137600000.000,65500000.000,87200000.000,81400000.000,86900000.000,40200000.000,66300000.000,73900000.000,107900000.000,-7600000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,1300000.000,1500000.000,1500000.000,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,400000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,800000.000,800000.000,800000.000,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,26400000.000,-46500000.000,18700000.000,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,-76900000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,,,,-24000000.000,,,,,,-70900000.000,,95400000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,1300000.000,1400000.000,,500000.000,500000.000,400000.000,900000.000,1000000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,,1400000.000,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,4100000.000,,,,-95400000.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,-1400000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,-25000000.000,-15600000.000,22400000.000,-600000.000,4100000.000,-2600000.000,-71600000.000,-53000000.000,-96400000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-23500000.000,-14200000.000,23800000.000,29200000.000,4700000.000,-2100000.000,-71100000.000,-77200000.000,-95300000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,27600000.000,-45000000.000,20200000.000,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-22500000.000,,,,4700000.000,,,,-94300000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,1400000.000,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,800000.000,800000.000,800000.000,-23500000.000,300000.000,500000.000,200000.000,12800000.000,800000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,,,-100000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,,100000.000,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-600000.000,-100000.000,,0.000,,100000.000,100000.000,,,100000.000,,100000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,100000.000,100000.000,,,0.000,100000.000,0.000,-200000.000,0.000,100000.000,0.000,-300000.000,0.000
OtherNonoperatingIncomeExpense,3600000.000,-500000.000,100000.000,-500000.000,1200000.000,-800000.000,-1000000.000,2000000.000,-8100000.000,-9500000.000,3300000.000,-3800000.000,-17700000.000,-32500000.000,-9200000.000
PaymentsForRepurchaseOfCommonStock,355000000.000,,,,,,,,,,4900000.000,,,,10100000.000
PaymentsForRestructuring,,,,,,,,,,,,,,,2600000.000
PaymentsOfDebtIssuanceCosts,13200000.000,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,48800000.000,,,,,,,,,,,,
PaymentsToAcquireOtherInvestments,6300000.000,,4000000.000,,,,3500000.000,,,,2500000.000,,,,2100000.000
PaymentsToAcquirePropertyPlantAndEquipment,5100000.000,,10000000.000,,,,19900000.000,,,,10800000.000,,,,31500000.000
PensionContributions,,3100000.000,,,,,,,,,,,,,
ProceedsFromCustomers,,,,,,,,,,,25500000.000,,,,
ProceedsFromIssuanceOfDebt,,,147100000.000,,,,488700000.000,,,,354000000.000,,,,401800000.000
ProceedsFromIssuanceOfSubordinatedLongTermDebt,535000000.000,,,,,,,,,,,,,,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,,,100000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,100000.000,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,2100000.000,,1600000.000,,,,1100000.000,,,,,,,,700000.000
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,,,300000.000,,,,-300000.000,,,,200000.000,,,,-1100000.000
ProductWarrantyAccrualPayments,,,3900000.000,,,,3600000.000,,,,4500000.000,,,,3900000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,,,-1200000.000,,,,700000.000,,,,800000.000,,,,300000.000
ProductWarrantyAccrualWarrantiesIssued,,,5000000.000,,,,2400000.000,,,,3700000.000,,,,2900000.000
ProfitLoss,-1600000.000,40700000.000,24300000.000,35000000.000,42100000.000,81500000.000,34400000.000,54400000.000,50000000.000,30500000.000,16600000.000,28800000.000,31300000.000,47700000.000,-24000000.000
ProvisionForDoubtfulAccounts,,,,,,,,,,,800000.000,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,600000.000,,,,-1100000.000
RepaymentsOfDebt,,,115000000.000,,,,385000000.000,,,,410900000.000,,,,445900000.000
RepaymentsOfSubordinatedDebt,291300000.000,,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,4400000.000,8600000.000,4500000.000,6700000.000,6400000.000,12800000.000,10300000.000,12600000.000,8300000.000,7600000.000,7400000.000,7100000.000,5800000.000,7600000.000,8300000.000
RestructuringCharges,,,,,,,,,,,,,,,18100000.000
RestructuringReserveSettledWithoutCash1,,,,,,,,,,,,,,,11900000.000
RestructuringSettlementAndImpairmentProvisions,,,,,,,,,,,,,,,9800000.000
Revenues,354200000.000,630500000.000,661800000.000,635800000.000,594400000.000,844400000.000,766400000.000,805300000.000,633900000.000,827000000.000,699100000.000,628400000.000,683800000.000,800400000.000,516900000.000
SalesRevenueGoodsNet,253400000.000,440000000.000,494700000.000,427400000.000,390300000.000,612700000.000,572000000.000,590200000.000,430200000.000,627400000.000,541800000.000,448800000.000,512900000.000,589500000.000,372900000.000
SalesRevenueNet,354200000.000,630500000.000,661800000.000,635800000.000,594400000.000,844400000.000,766400000.000,805300000.000,633900000.000,827000000.000,699100000.000,628400000.000,683800000.000,800400000.000,516900000.000
SalesRevenueServicesNet,100800000.000,190500000.000,167100000.000,208400000.000,204100000.000,231700000.000,194400000.000,215100000.000,203700000.000,199600000.000,157300000.000,179600000.000,170900000.000,210900000.000,144000000.000
SellingGeneralAndAdministrativeExpense,77000000.000,89600000.000,88700000.000,88500000.000,90200000.000,98400000.000,96200000.000,98400000.000,93100000.000,97800000.000,99800000.000,105100000.000,92000000.000,100200000.000,95600000.000
SeveranceCosts1,,,,,,,,,,,,,,,6600000.000
ShareBasedCompensation,-100000.000,,600000.000,,,,10600000.000,,,,7300000.000,,,,8400000.000
StockRepurchasedDuringPeriodValue,,,,,,,1500000.000,,,,,,,,
UnrealizedGainLossOnCashFlowHedgingInstruments,,,700000.000,,0.000,,100000.000,100000.000,0.000,100000.000,100000.000,0.000,100000.000,100000.000,
UnrealizedGainLossOnDerivatives,,,,,,,-100000.000,,,,,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,,2500000.000,,4400000.000,,,,,,,,
ValuationAllowancesAndReservesDeductions,,,,,,,,,,,1700000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,80249000.000,78611000.000,76049000.000,76100000.000,76351000.000,-152224000.000,76749000.000,76739000.000,76890000.000,-153552000.000,76952000.000,77084000.000,77279000.000,-154106000.000,76699000.000
WeightedAverageNumberOfSharesOutstandingBasic,79451000.000,77860000.000,75293000.000,75528000.000,75542000.000,-150876000.000,75798000.000,76210000.000,76263000.000,-152132000.000,76371000.000,76525000.000,76629000.000,-152973000.000,76699000.000
