,2015-09-30
CostOfGoodsSold,-1222.000
EarningsPerShareBasicAndDiluted,267.690
GrossProfit,27521.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,26769.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,26769.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,267.690
NetIncomeLoss,26769.000
OperatingExpenses,752.000
OperatingIncomeLoss,26769.000
Revenues,26299.000
SalesRevenueNet,26299.000
SellingGeneralAndAdministrativeExpense,752.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,100.000
