,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccruedInvestmentIncomeReceivable,2226000.000,1912000.000,1878988.000,1513000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1071000.000,1602000.000,1536431.000,46000.000
AdditionalPaidInCapital,748000.000,748000.000,747621.000,748000.000
Assets,475779000.000,476736000.000,517112574.000,507306000.000
AvailableForSaleSecurities,158366000.000,129206000.000,,
AvailableForSaleSecuritiesDebtSecurities,,,124093866.000,103388000.000
AvailableForSaleSecuritiesEquitySecurities,,,316937.000,3000.000
BankOwnedLifeInsurance,9841000.000,9928000.000,10015998.000,10104000.000
CashAndCashEquivalentsAtCarryingValue,39667000.000,80027000.000,124909819.000,145332000.000
CashAndDueFromBanks,1913000.000,1260000.000,3354856.000,1747000.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,3972976.000,3972976.000,4152334.000,4152294.000
CommonStockSharesOutstanding,3972976.000,3972976.000,4152334.000,4152294.000
CommonStockValue,39931000.000,39931000.000,40668435.000,40669000.000
DeferredTaxAssetsNet,1921000.000,1674000.000,,
Deposits,419201000.000,419274000.000,463842215.000,456296000.000
FederalHomeLoanBankStock,1254000.000,1201000.000,1143100.000,1143000.000
ForeclosedAssets,15382000.000,17426000.000,18305962.000,18548000.000
HeldToMaturitySecurities,5303000.000,4865000.000,4395700.000,4004000.000
HeldToMaturitySecuritiesFairValue,5722000.000,5256000.000,4751617.000,4340000.000
InterestBearingDepositLiabilities,372453000.000,364404000.000,395376661.000,390634000.000
InterestBearingDepositsInBanks,37754000.000,78767000.000,121554963.000,143585000.000
InterestPayableCurrentAndNoncurrent,1152000.000,1165000.000,1153596.000,1056000.000
Liabilities,429140000.000,429410000.000,474047711.000,466450000.000
LiabilitiesAndStockholdersEquity,475779000.000,476736000.000,517112574.000,507306000.000
LoansAndLeasesReceivableAllowance,5953000.000,5713000.000,4358678.000,4861000.000
LoansAndLeasesReceivableGrossCarryingAmount,237656000.000,226530000.000,224656130.000,216278000.000
LoansAndLeasesReceivableNetReportedAmount,231703000.000,220817000.000,220297452.000,211417000.000
LongTermDebt,6500000.000,6500000.000,6500000.000,6500000.000
NoninterestBearingDepositLiabilities,46748000.000,54870000.000,68465554.000,65662000.000
OtherAssets,2114000.000,1763000.000,2826000.000,2916000.000
OtherLiabilities,2287000.000,2471000.000,2551900.000,2598000.000
PropertyPlantAndEquipmentNet,8002000.000,7917000.000,8928752.000,8938000.000
RetainedEarningsAccumulatedDeficit,1763000.000,1919000.000,-3013839.000,-3733000.000
StockholdersEquity,,47326000.000,43064863.000,40856000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,46639000.000,47326000.000,43064863.000,40856000.000
