,2011-06-30,2011-09-30
AllocatedShareBasedCompensationExpense,,677602.000
ComprehensiveIncomeNetOfTax,6251997.000,4875679.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,23742482.000,21771522.000
EarningsPerShareBasic,0.130,0.100
EarningsPerShareDiluted,0.130,0.100
GeneralAndAdministrativeExpense,867246.000,1286783.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,7702717.000,6118281.000
IncomeTaxExpenseBenefit,1984076.000,1649260.000
InterestIncomeExpenseNet,-543552.000,-296404.000
NetIncomeLoss,5718642.000,4469021.000
NonoperatingIncomeExpense,-531493.000,-224614.000
OperatingExpenses,1630762.000,2529200.000
OperatingIncomeLoss,8234210.000,6342895.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,533355.000,406659.000
OtherNonoperatingIncome,12059.000,67719.000
ProfessionalFees,42702.000,13043.000
ResearchAndDevelopmentExpense,489300.000,304380.000
Revenues,33607455.000,30643618.000
SalesRevenueNet,33607455.000,30643618.000
SellingAndMarketingExpense,231515.000,247392.000
WeightedAverageNumberOfDilutedSharesOutstanding,44060840.000,44068896.000
WeightedAverageNumberOfSharesOutstandingBasic,43060985.000,43069041.000
