,2011-04-01,2011-07-01,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2014-03-28,2014-06-27,2014-09-26,2015-03-27,2015-06-26,2015-09-25,2016-03-25,2016-06-24,2016-09-23
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,3000000.000,3000000.000,3000000.000,,2000000.000,3000000.000,2000000.000,1000000.000,1000000.000,2000000.000,4000000.000,3000000.000,4000000.000,4000000.000,3000000.000,3000000.000,4000000.000,3000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,268000000.000,266000000.000,154000000.000,82000000.000,246000000.000,171000000.000,251000000.000,170000000.000,181000000.000,164000000.000,173000000.000,93000000.000,30000000.000,209000000.000,-348000000.000,246000000.000,165000000.000,128000000.000
CostOfGoodsAndServicesSold,3211000000.000,3362000000.000,3381000000.000,3574000000.000,3231000000.000,3191000000.000,2952000000.000,2872000000.000,2885000000.000,2664000000.000,2780000000.000,2683000000.000,2491000000.000,2629000000.000,2531000000.000,2101000000.000,2417000000.000,2290000000.000
CostOfGoodsSold,1512000000.000,1668000000.000,1644000000.000,1843000000.000,1549000000.000,1574000000.000,1717000000.000,1620000000.000,1623000000.000,1467000000.000,1552000000.000,1480000000.000,1388000000.000,1530000000.000,1417000000.000,1266000000.000,1474000000.000,1355000000.000
CostOfServices,1699000000.000,1694000000.000,1737000000.000,1731000000.000,1676000000.000,1610000000.000,1235000000.000,1252000000.000,1262000000.000,1197000000.000,1228000000.000,1203000000.000,1103000000.000,1099000000.000,1114000000.000,835000000.000,943000000.000,935000000.000
CurrentForeignTaxExpenseBenefit,,,,,,,,,,,,,,17000000.000,,,,
DeferredIncomeTaxExpenseBenefit,26000000.000,,,,20000000.000,,,19000000.000,,22000000.000,,,11000000.000,9000000.000,,12000000.000,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,,,,,,,22000000.000,,,,,,,,,,
Depreciation,42000000.000,,,,43000000.000,,,42000000.000,,42000000.000,,,44000000.000,,,40000000.000,,
DepreciationAndAmortization,,,,,,,,,,,,,,,,,,9000000.000
DepreciationDepletionAndAmortization,,,,,59000000.000,60000000.000,54000000.000,54000000.000,52000000.000,54000000.000,55000000.000,56000000.000,55000000.000,55000000.000,54000000.000,50000000.000,52000000.000,51000000.000
DilutedEarningsPerShareProForma,,,,,,,1.980,,,,,,,,,2.080,1.880,1.880
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,1000000.000,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,2000000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,1000000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,2000000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,8000000.000,,,,,,68000000.000,,,,,,,,,,,
DividendsCommonStock,,,,,,,,,,,,,58000000.000,,,58000000.000,,
DividendsCommonStockCash,49000000.000,,,,49000000.000,,,50000000.000,,52000000.000,,,55000000.000,,,54000000.000,,
DividendsShareBasedCompensation,,,,,,,,,,3000000.000,,,3000000.000,,,4000000.000,,
EarningsPerShareBasic,1.870,2.280,2.270,2.720,2.030,2.110,2.000,2.140,2.060,2.090,1.590,1.810,1.280,1.460,-3.740,2.920,1.900,1.910
EarningsPerShareDiluted,1.850,2.260,2.240,2.680,2.010,2.080,1.970,2.110,2.030,2.010,1.530,1.780,1.250,1.440,-3.740,2.870,1.880,1.880
EffectOfExchangeRateOnCashAndCashEquivalents,12000000.000,,,,5000000.000,,,-7000000.000,,-1000000.000,,,-11000000.000,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,0.289,,0.318,,,0.314,,,0.223,,
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,,,,,,,,,,44000000.000,,,29000000.000,,,30000000.000,,
EmployeeStockOwnershipPlanESOPDividendsPaidToESOP,,,,,,,,2000000.000,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1000000.000,,,,1000000.000,,,2000000.000,,14000000.000,,,23000000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1000000.000,,,,1000000.000,,,2000000.000,,14000000.000,,,23000000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,15000000.000,15000000.000,15000000.000,20000000.000,14000000.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,21.000,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,34000000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,38000000.000,,,,42000000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,53000000.000,,,,56000000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,43000000.000,,,,47000000.000,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,43000000.000,,,,46000000.000,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,-22000000.000,2000000.000,-9000000.000,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,-5000000.000,
GoodwillAcquiredDuringPeriod,4000000.000,,,,139000000.000,,,,,40000000.000,,,10000000.000,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,491000000.000,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,22000000.000,,
GoodwillTranslationAdjustments,,,,,,,,,,,,,,,,3000000.000,,
GoodwillTranslationAndPurchaseAccountingAdjustments,42000000.000,,,,23000000.000,,,-24000000.000,,-15000000.000,,,-49000000.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,193000000.000,193000000.000,185000000.000,,,,,,,164000000.000,147000000.000,148000000.000
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,2000000.000,1000000.000,1000000.000,,,,,,,3000000.000,4000000.000,3000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,123000000.000,-258000000.000,215000000.000,204000000.000,180000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,311000000.000,353000000.000,352000000.000,312000000.000,309000000.000,318000000.000,275000000.000,273000000.000,268000000.000,267000000.000,204000000.000,215000000.000,159000000.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,195000000.000,194000000.000,186000000.000,,,,,,,167000000.000,151000000.000,151000000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,2.010,2.140,2.060,,,,,,,2.110,1.900,1.910
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,1.980,2.110,2.030,,,,,,,2.080,1.880,1.880
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-1000000.000,,,,,,,,,63000000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-1000000.000,,,,,,,,,63000000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,-0.010,,,,,,,,,0.810,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,-0.010,,,,,,,,,0.790,,
IncomeTaxExpenseBenefit,104000000.000,107000000.000,114000000.000,35000000.000,106000000.000,110000000.000,80000000.000,79000000.000,82000000.000,85000000.000,63000000.000,58000000.000,50000000.000,-1000000.000,38000000.000,48000000.000,53000000.000,29000000.000
IncomeTaxReconciliationTaxSettlements,,,,,,,,,,,,,,10000000.000,,,,
IncomeTaxesPaid,41000000.000,,,,35000000.000,,,19000000.000,,26000000.000,,,10000000.000,,,12000000.000,,
IncreaseDecreaseInAccountsPayableTrade,116000000.000,,,,102000000.000,,,105000000.000,,49000000.000,,,105000000.000,,,115000000.000,,
IncreaseDecreaseInAccountsReceivable,-38000000.000,,,,6000000.000,,,146000000.000,,74000000.000,,,-12000000.000,,,32000000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,44000000.000,,,,62000000.000,,,51000000.000,,38000000.000,,,30000000.000,,,20000000.000,,
IncreaseDecreaseInAccruedLiabilities,-32000000.000,,,,-112000000.000,,,-35000000.000,,-49000000.000,,,-58000000.000,,,16000000.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,,,,-85000000.000,,-46000000.000,,,-22000000.000,,,-64000000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-27000000.000,,,,-15000000.000,,,13000000.000,,-12000000.000,,,-4000000.000,,,-46000000.000,,
IncreaseDecreaseInInventories,,,,,,,,-13000000.000,,16000000.000,,,31000000.000,,,19000000.000,,
IncreaseDecreaseInOperatingCapital,151000000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,4000000.000,,,,,,-4000000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,26000000.000,,,,24000000.000,,,7000000.000,,-12000000.000,,,31000000.000,,,7000000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,-4000000.000,,,,-16000000.000,,,1000000.000,,-8000000.000,,,5000000.000,,,-6000000.000,,
IncreaseDecreaseInPensionAndPostretirementObligations,-35000000.000,,,,-30000000.000,,,4000000.000,,-2000000.000,,,4000000.000,,,-1000000.000,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,0.000,1500000.000,1700000.000,,,,,,,
InterestExpense,63000000.000,56000000.000,57000000.000,59000000.000,52000000.000,52000000.000,48000000.000,43000000.000,44000000.000,43000000.000,39000000.000,47000000.000,44000000.000,48000000.000,47000000.000,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,,,,,-47000000.000,-41000000.000,-43000000.000,-41000000.000
InterestPaid,62000000.000,,,,48000000.000,,,48000000.000,,48000000.000,,,37000000.000,,,36000000.000,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-4000000.000,,,,3000000.000,,,2000000.000,,2000000.000,,,5000000.000,,,4000000.000,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,,,,,,,,-56000000.000,,
NetCashProvidedByUsedInFinancingActivities,-257000000.000,,,,-179000000.000,,,-158000000.000,,-124000000.000,,,-127000000.000,,,-259000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-257000000.000,,,,-179000000.000,,,-158000000.000,,-124000000.000,,,-127000000.000,,,-259000000.000,,
NetCashProvidedByUsedInInvestingActivities,-34000000.000,,,,-234000000.000,,,-54000000.000,,-86000000.000,,,-75000000.000,,,530000000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-34000000.000,,,,-234000000.000,,,-54000000.000,,-86000000.000,,,-75000000.000,,,530000000.000,,
NetCashProvidedByUsedInOperatingActivities,220000000.000,,,,137000000.000,,,146000000.000,,-62000000.000,,,87000000.000,,,112000000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,220000000.000,,,,137000000.000,,,146000000.000,,-62000000.000,,,87000000.000,,,112000000.000,,
NetIncomeLoss,204000000.000,243000000.000,235000000.000,274000000.000,201000000.000,205000000.000,192000000.000,193000000.000,185000000.000,180000000.000,137000000.000,154000000.000,105000000.000,120000000.000,-299000000.000,227000000.000,147000000.000,148000000.000
NetIncomeLossAttributableToNoncontrollingInterest,3000000.000,3000000.000,3000000.000,3000000.000,2000000.000,3000000.000,2000000.000,1000000.000,1000000.000,2000000.000,4000000.000,3000000.000,4000000.000,4000000.000,3000000.000,3000000.000,4000000.000,3000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,203000000.000,242000000.000,235000000.000,274000000.000,201000000.000,205000000.000,192000000.000,193000000.000,185000000.000,180000000.000,137000000.000,154000000.000,105000000.000,120000000.000,,227000000.000,147000000.000,148000000.000
NonoperatingGainsLosses,2000000.000,5000000.000,3000000.000,,4000000.000,3000000.000,,3000000.000,5000000.000,3000000.000,4000000.000,5000000.000,3000000.000,5000000.000,3000000.000,4000000.000,5000000.000,6000000.000
OperatingIncomeLoss,390000000.000,404000000.000,406000000.000,398000000.000,357000000.000,367000000.000,331000000.000,313000000.000,307000000.000,307000000.000,239000000.000,257000000.000,200000000.000,166000000.000,-214000000.000,252000000.000,247000000.000,215000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,11000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,,9000000.000,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,9000000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,,,,,,5000000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,54000000.000,13000000.000,-81000000.000,-14000000.000,29000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,14000000.000,3000000.000,2000000.000,2000000.000,11000000.000,11000000.000,10000000.000,8000000.000,8000000.000,8000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,7000000.000,1000000.000,2000000.000,1000000.000,6000000.000,5000000.000,7000000.000,-4000000.000,-5000000.000,4000000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,-11000000.000,-9000000.000,13000000.000,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,-18000000.000,,,-92000000.000,,,7000000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-47000000.000,46000000.000,-34000000.000,-18000000.000,-16000000.000,22000000.000,-63000000.000,-87000000.000,58000000.000,-55000000.000,1000000.000,3000000.000,-31000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-18000000.000,,,-79000000.000,85000000.000,-52000000.000,16000000.000,14000000.000,-23000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,43000000.000,-37000000.000,57000000.000,-24000000.000,-5000000.000,-18000000.000,32000000.000,-64000000.000,-79000000.000,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,13000000.000,,,,,,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,8000000.000,8000000.000,6000000.000,8000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-1000000.000,-1000000.000,-9000000.000,1000000.000,3000000.000,-1000000.000,2000000.000,-3000000.000,-1000000.000,-5000000.000,8000000.000,-3000000.000,-3000000.000,7000000.000,-7000000.000,7000000.000,3000000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,-1000000.000,-1000000.000,-5000000.000,0.000,2000000.000,-1000000.000,1000000.000,2000000.000,1000000.000,2000000.000,3000000.000,-1000000.000,,2000000.000,-3000000.000,3000000.000,1000000.000,
OtherNoncashIncomeExpense,,,,,,,,-3000000.000,,-1000000.000,,,-11000000.000,,,-1000000.000,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,2000000.000,,,6000000.000,,,,,-6000000.000,,,-9000000.000,,
PaymentsForRepurchaseOfCommonStock,205000000.000,,,,138000000.000,,,122000000.000,,133000000.000,,,100000000.000,,,198000000.000,,
PaymentsOfDebtIssuanceCosts,6000000.000,,,,6000000.000,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,49000000.000,,,,49000000.000,,,52000000.000,,55000000.000,,,58000000.000,,,58000000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,,,20000000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,205000000.000,,,,,57000000.000,,,41000000.000,,,27000000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,35000000.000,,,,27000000.000,,,49000000.000,,30000000.000,,,41000000.000,,,35000000.000,,
PensionAndOtherPostretirementBenefitExpense,13000000.000,,,,17000000.000,,,22000000.000,,4000000.000,,,17000000.000,,,12000000.000,,
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,,,,,,,,,,,,,,,,576000000.000,,
ProceedsFromIncomeTaxRefunds,7000000.000,,,,11000000.000,,,10000000.000,,1000000.000,,,1000000.000,,,1000000.000,,
ProceedsFromLinesOfCredit,81000000.000,,,,16000000.000,,,477000000.000,,524000000.000,,,108000000.000,,,217000000.000,,
ProceedsFromNotesPayable,646000000.000,,,,,,,,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,-3000000.000,,,,-5000000.000,,,-13000000.000,,-28000000.000,,,-38000000.000,,,-5000000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,1000000.000,,,,,,,1000000.000,,1000000.000,,,1000000.000,,,7000000.000,,
ProceedsFromStockOptionsExercised,7000000.000,,,,6000000.000,,,18000000.000,,69000000.000,,,37000000.000,,,14000000.000,,
ProceedsFromStockPlans,13000000.000,,,,12000000.000,,,9000000.000,,9000000.000,,,9000000.000,,,8000000.000,,
ProductWarrantyAccrualAdditionsFromBusinessAcquisition,,,,,2000000.000,,,,,,,,1000000.000,,,,,
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,1000000.000,,,,1000000.000,,,-1000000.000,,,,,-1000000.000,,,,,
ProductWarrantyAccrualPayments,-19000000.000,,,,17000000.000,,,20000000.000,,19000000.000,,,17000000.000,,,11000000.000,,
ProductWarrantyAccrualWarrantiesIssued,18000000.000,,,,16000000.000,,,19000000.000,,17000000.000,,,17000000.000,,,9000000.000,,
ProfitLoss,207000000.000,246000000.000,238000000.000,277000000.000,203000000.000,208000000.000,194000000.000,194000000.000,186000000.000,182000000.000,141000000.000,157000000.000,109000000.000,124000000.000,-296000000.000,230000000.000,151000000.000,151000000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,,,-13000000.000,,,-9000000.000,,
RepaymentsOfConvertibleDebt,11000000.000,,,,,,,,,,,,,,,,,
RepaymentsOfLinesOfCredit,81000000.000,,,,16000000.000,,,477000000.000,,524000000.000,,,108000000.000,,,217000000.000,,
RepaymentsOfNotesPayable,650000000.000,,,,,,,,,,,,,,,,,
Revenues,3601000000.000,3766000000.000,3787000000.000,4015000000.000,3588000000.000,3558000000.000,3283000000.000,3185000000.000,3192000000.000,2971000000.000,3019000000.000,2940000000.000,2713000000.000,2793000000.000,2817000000.000,2353000000.000,2664000000.000,2505000000.000
SalesRevenueGoodsNet,1731000000.000,1886000000.000,1856000000.000,2090000000.000,1754000000.000,1795000000.000,1915000000.000,1813000000.000,1810000000.000,1661000000.000,1698000000.000,1644000000.000,1547000000.000,1602000000.000,1612000000.000,1423000000.000,1638000000.000,1500000000.000
SalesRevenueNet,3601000000.000,3766000000.000,3787000000.000,4015000000.000,3588000000.000,3558000000.000,3283000000.000,3185000000.000,3192000000.000,2971000000.000,3019000000.000,2940000000.000,2713000000.000,2793000000.000,2817000000.000,2353000000.000,2664000000.000,2505000000.000
SalesRevenueServicesNet,1870000000.000,1880000000.000,1931000000.000,1925000000.000,1834000000.000,1763000000.000,1368000000.000,1372000000.000,1382000000.000,1310000000.000,1321000000.000,1296000000.000,1166000000.000,1191000000.000,1205000000.000,930000000.000,1026000000.000,1005000000.000
SegmentReportingInformationDepreciationDepletionAndAmortizationExpense,59000000.000,64000000.000,58000000.000,,,,,,,,,,,,,,,
SeveranceCosts,,,,,8000000.000,,,5000000.000,,,,,,,,,,
SeveranceCosts1,,,,,,,,,,8000000.000,,,2000000.000,4000000.000,4000000.000,,4000000.000,5000000.000
ShareBasedCompensation,15000000.000,,,,14000000.000,,,14000000.000,,15000000.000,,,13000000.000,,,6000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,20.020,,,19.820,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,113.670,,,129.310,,,,,
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,40000000.000,,,,38000000.000,,,37000000.000,,44000000.000,,,29000000.000,,,32000000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,7000000.000,,,,6000000.000,,,16000000.000,,81000000.000,,,60000000.000,,,14000000.000,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,,,,140000000.000,,,,,,,,,,
StockholdersEquityOther,1000000.000,,,,1000000.000,,,14000000.000,,27000000.000,,,30000000.000,,,,,
TreasuryStockAcquiredAverageCostPerShare,,,,,69.450,,,77.300,,109.430,,,,,,,,
TreasuryStockValueAcquiredCostMethod,205000000.000,,,,138000000.000,,,122000000.000,,133000000.000,,,100000000.000,,,198000000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,,,0.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,109500000.000,107200000.000,104800000.000,-215900000.000,100200000.000,98500000.000,97400000.000,91500000.000,91100000.000,89400000.000,89300000.000,86600000.000,83800000.000,83200000.000,80000000.000,79000000.000,78400000.000,78800000.000
WeightedAverageNumberOfSharesOutstandingBasic,108500000.000,106100000.000,103500000.000,-213700000.000,99000000.000,97200000.000,96100000.000,90300000.000,89900000.000,86100000.000,86100000.000,85100000.000,82300000.000,82100000.000,80000000.000,77800000.000,77200000.000,77300000.000
