,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EffectiveIncomeTaxRateContinuingOperations,0.121,0.476,0.248,0.010,0.555,0.015,0.003,3.578,-3.245,0.184,0.696,0.459,-0.951,0.674,0.290,-0.427,-0.141,0.277
ForeignCurrencyTransactionGainBeforeTax,,3086000.000,700000.000,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,-212000.000
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,4000000.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,0.000,-2802000.000,,,0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,,,35534000.000,28690000.000,33489000.000,38039000.000,32166000.000,33674000.000,36571000.000,33931000.000,32913000.000,34873000.000,34095000.000,31788000.000,29761000.000,25863000.000,27138000.000,25770000.000
IncomeLossFromContinuingOperations,,,,,,,-9119000.000,15415000.000,,,-6922000.000,-6208000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-17355000.000,-23894000.000,-3304000.000,-16456000.000,-9041000.000,-6100000.000,-39796000.000,-31841000.000,-21147000.000,-10797000.000,-16804000.000,-48504000.000,-20598000.000,-12027000.000,-26848000.000,-33049000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,-1471000.000,,-9017000.000,15724000.000,,,-6436000.000,-5838000.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,-4980000.000,,-560000.000,0.000,,,0.000,0.000,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,236000.000,307000.000,-404000.000,156000.000,,54000.000,-53000.000,-2000.000,,66000.000,25000.000,-213000.000,-344000.000,-107000.000
IncomeTaxExpenseBenefit,,,-4308000.000,250000.000,-1833000.000,-239000.000,-24000.000,-21824000.000,-3006000.000,-5860000.000,-14711000.000,-4959000.000,-5747000.000,-32715000.000,-5974000.000,5136000.000,-9254000.000,-9146000.000
IncomeTaxesPaidNet,,,698000.000,,,5546000.000,,,,5674000.000,,,,2568000.000,,,,1785000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,0.000,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,7090000.000,,,12179000.000,,,,3014000.000,,,,-10869000.000,,,,-4195000.000
IncreaseDecreaseInAccountsReceivable,,,13196000.000,,,2429000.000,,,,-2654000.000,,,,-4800000.000,,,,2087000.000
IncreaseDecreaseInAccruedLiabilities,,,-3682000.000,,,-33064000.000,,,,-18479000.000,,,,-9381000.000,,,,-25592000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,-1845000.000,,,-6632000.000,,,,-3991000.000,,,,-2194000.000,,,,-1607000.000
IncreaseDecreaseInOtherAccountsPayable,,,0.000,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,900000.000,,,1835000.000,,,,1748000.000,,,,973000.000,,,,-2155000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,4616000.000,,,1423000.000,,,,464000.000,,,,1745000.000,,,,2171000.000
IncreaseDecreaseInRestrictedCash,,,,,,-3701000.000,,,,-56000.000,,,,0.000,,,,3000.000
InterestExpense,,,26844000.000,31117000.000,37119000.000,30184000.000,30356000.000,31113000.000,31583000.000,30528000.000,30432000.000,30846000.000,30920000.000,30657000.000,31132000.000,30515000.000,30533000.000,39614000.000
InterestExpenseRelatedParty,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
InterestPaid,,,34083000.000,,,38853000.000,,,,38236000.000,,,,38356000.000,,,,37632000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,791000.000,,,889000.000,,,,1211000.000,,,,1520000.000,,,,2311000.000
NetCashProvidedByUsedInFinancingActivities,,,-4435000.000,,,-2449000.000,,,,-13299000.000,,,,-7461000.000,,,,-22378000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-4435000.000,,,-2449000.000,,,,-13299000.000,,,,-7461000.000,,,,-22378000.000
NetCashProvidedByUsedInInvestingActivities,,,-19085000.000,,,-27220000.000,,,,-18165000.000,,,,-15145000.000,,,,-19419000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-19085000.000,,,-27220000.000,,,,-18165000.000,,,,-15145000.000,,,,-19419000.000
NetCashProvidedByUsedInOperatingActivities,,,20351000.000,,,18140000.000,,,,20737000.000,,,,-3800000.000,,,,-601000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,20351000.000,,,18140000.000,,,,20737000.000,,,,-3800000.000,,,,-601000.000
NetIncomeLoss,,,-13459000.000,-24336000.000,-6534000.000,-16497000.000,-9679000.000,15415000.000,-37242000.000,-26105000.000,-6922000.000,-6208000.000,-11356000.000,-16242000.000,-15106000.000,-17621000.000,-18214000.000,-24662000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,412000.000,192000.000,83000.000,280000.000,102000.000,309000.000,324000.000,124000.000,486000.000,370000.000,299000.000,453000.000,482000.000,458000.000,620000.000,759000.000
NetInvestmentIncome,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NoncashProjectAbandonmentCosts,,,,4300000.000,,,,,,,,,,,,,,
NonoperatingIncomeExpense,,,-27478000.000,-31508000.000,-42788000.000,-28376000.000,-32142000.000,-29784000.000,-34697000.000,-32021000.000,-31761000.000,-28451000.000,-31550000.000,-30648000.000,-28868000.000,-30196000.000,-30690000.000,-40000000.000
OperatingIncomeLoss,,,10123000.000,7614000.000,39484000.000,11920000.000,23101000.000,23684000.000,-5099000.000,180000.000,10614000.000,17654000.000,14746000.000,-17856000.000,8270000.000,18169000.000,3842000.000,6951000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,0.000,0.000,-43000.000,-11000.000,10000.000,-904000.000,-22000.000,-21000.000,-22000.000,209000.000,20000.000,14000.000,27000.000,-232000.000,25000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-1087000.000,-912000.000,26135000.000,-439000.000,-3097000.000,-44677000.000,-21485000.000,-48954000.000,11414000.000,1129000.000,-17367000.000,9781000.000,-9002000.000,6351000.000,-29314000.000,14196000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,-590000.000,317000.000,319000.000,-235000.000,113000.000,573000.000,-947000.000,273000.000,-40000.000,-24000.000,-478000.000,70000.000,134000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,24000.000,23000.000,,50000.000,49000.000,50000.000,,46000.000,31000.000,61000.000,,56000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,-36000.000,-18000.000,-104000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-439000.000,,,,-48954000.000,,,,9781000.000,,,,14196000.000
OtherComprehensiveIncomeLossNetOfTax,,,-1087000.000,-876000.000,26153000.000,-335000.000,-3073000.000,-44654000.000,-23650000.000,-48904000.000,11463000.000,1179000.000,-17189000.000,9827000.000,-8971000.000,6412000.000,-29838000.000,14252000.000
OtherNoncashIncomeExpense,,,-964000.000,,,-1333000.000,,,,-1679000.000,,,,-1296000.000,,,,-369000.000
OtherNonoperatingIncome,,,50000.000,162000.000,200000.000,194000.000,220000.000,196000.000,243000.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,,-684000.000,-553000.000,-3303000.000,1307000.000,-1602000.000,977000.000,-3333000.000,-1547000.000,-1276000.000,2397000.000,-667000.000,-57000.000,2239000.000,532000.000,187000.000,-279000.000
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,,,,,5499000.000,,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,,,,,501000.000,,,,0.000,,,,,,,,
PaymentsForRestructuring,,,,,,,,,,3029000.000,,,,3440000.000,,,,10682000.000
PaymentsOfDebtIssuanceCosts,,,625000.000,,,0.000,,,,,,,,,,,,
PaymentsOfDebtRestructuringCosts,,,,,,,,,,147000.000,,,,0.000,,,,9722000.000
PaymentsToAcquireProductiveAssets,,,19085000.000,,,30921000.000,,,,18221000.000,,,,15145000.000,,,,19416000.000
PaymentsToMinorityShareholders,,,791000.000,,,889000.000,,,,1211000.000,,,,1520000.000,,,,2311000.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,,,,,,,,,,,,,,,0.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,-889000.000,,,,-26000.000,,,,-1076000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,,,,,0.000
ProfitLoss,,,-13047000.000,-24144000.000,-6451000.000,-16217000.000,-9577000.000,15724000.000,-36918000.000,-25981000.000,-6436000.000,-5838000.000,-11057000.000,-15789000.000,-14624000.000,-17163000.000,-17594000.000,-23903000.000
ProvisionForDoubtfulAccounts,,,304000.000,,,4530000.000,,,,11312000.000,,,,5808000.000,,,,2321000.000
ProvisionForOtherLosses,,,1654000.000,,,,,,,,,,,,,,,
RepaymentsOfLinesOfCredit,,,,,,0.000,,,,,,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,,626000.000,,,670000.000,,,,1052000.000,,,,5915000.000,,,,7384000.000
RepaymentsOfLongTermDebt,,,,,,,,,,10000000.000,,,,0.000,,,,1885000.000
RestructuringCharges,,,1058000.000,2452000.000,1322000.000,22000.000,0.000,18000.000,17786000.000,-200000.000,93000.000,-172000.000,666000.000,13493000.000,-50000.000,1087000.000,10690000.000,1151000.000
RestructuringReserveAccrualAdjustment,,,0.000,,,,,,,,,,,,,,,
RestructuringReserveAccrualAdjustment1,,,,,,,,,,,,,,,,,,124000.000
RestructuringReserveSettledWithCash,,,927000.000,,,6000.000,,,,,,,,,,,,
RestructuringReserveTranslationAndOtherAdjustment,,,,,,,,,,-1051000.000,,,,170000.000,,,,
Revenues,,,183882000.000,193271000.000,238890000.000,219700000.000,227136000.000,239822000.000,229637000.000,209617000.000,216185000.000,223899000.000,211774000.000,194444000.000,197718000.000,196617000.000,193113000.000,185848000.000
SalesRevenueNet,,,183882000.000,193271000.000,238890000.000,219700000.000,227136000.000,239822000.000,229637000.000,209617000.000,216185000.000,223899000.000,211774000.000,194444000.000,197718000.000,196617000.000,193113000.000,185848000.000
SellingAndMarketingExpense,,,20149000.000,16528000.000,18289000.000,22553000.000,20038000.000,18328000.000,16751000.000,19166000.000,19190000.000,19399000.000,18938000.000,21135000.000,16724000.000,16212000.000,16732000.000,18428000.000
SeveranceCosts,,,,,,2967000.000,,,,,,,,,,,,
SeveranceCosts1,,,,,,,1888000.000,4548000.000,,52000.000,83000.000,366000.000,447000.000,15000.000,979000.000,-247000.000,122000.000,66000.000
ShareBasedCompensation,,,3698000.000,,,2019000.000,,,,2251000.000,,,,4177000.000,,,,3087000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,0.500,,,,0.440,,,,0.303,,,,0.284
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,0.021,,,,0.018,,,,0.015,,,,0.020
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,270000.000,,,409167000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,10.220,,,10.710,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,0.000,,,359999000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,10.000,,,10.850,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,0.000,,,15.000,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,10000.000,,,244166000.000,,,,,,,,,,,,
