,2016-06-30,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-18000.000
AllocatedShareBasedCompensationExpense,233000.000,282000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1285675.000,1470364.000,2208888.000
CapitalExpendituresIncurredButNotYetPaid,,,117000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-11835000.000
ComprehensiveIncomeNetOfTax,,-5650000.000,-10381000.000
DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1,,,53000.000
Depreciation,,,30000.000
EarningsPerShareBasicAndDiluted,-0.620,-0.280,-0.410
GeneralAndAdministrativeExpense,970000.000,1629000.000,2671000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,872000.000
IncreaseDecreaseInDeferredRevenue,,,-5000.000
IncreaseDecreaseInOtherOperatingAssets,,,62000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2305000.000
InterestExpenseBorrowings,44000.000,39000.000,156000.000
LeaseAndRentalExpense,,,39000.000
LicensesRevenue,5000.000,5000.000,5000.000
NetCashProvidedByUsedInFinancingActivities,,,5133000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,5133000.000
NetCashProvidedByUsedInInvestingActivities,,,-5990000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5990000.000
NetCashProvidedByUsedInOperatingActivities,,,-10978000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-10978000.000
NetIncomeLoss,-5102000.000,-5645000.000,-10373000.000
NonoperatingIncomeExpense,76000.000,-339000.000,-117000.000
OperatingExpenses,5183000.000,5311000.000,10261000.000
OperatingIncomeLoss,-5178000.000,-5306000.000,-10256000.000
OperatingLeasesRentExpenseNet,21000.000,20000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-5000.000,-8000.000
PaidInKindInterest,,,52000.000
PaymentsToAcquireAvailableForSaleSecurities,,,12656000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,309000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,6975000.000
ProceedsFromStockOptionsExercised,,,76000.000
ResearchAndDevelopmentExpense,4213000.000,3682000.000,7590000.000
ShareBasedCompensation,,,752000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8243864.000,20493377.000,25250333.000
