,2011-06-30,2011-09-30
CostOfRevenue,238077000.000,256865000.000
DepreciationAmortizationAndAccretionNet,65758000.000,65911000.000
EarningsPerShareBasicAndDiluted,-0.070,-0.120
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8638000.000,-16125000.000
IncomeTaxExpenseBenefit,800000.000,952000.000
InterestExpense,35306000.000,36294000.000
NetIncomeLoss,-9438000.000,-17077000.000
OperatingIncomeLoss,26527000.000,20058000.000
OtherNonoperatingIncomeExpense,141000.000,111000.000
Revenues,507055000.000,536282000.000
SalesRevenueNet,507055000.000,536282000.000
SellingGeneralAndAdministrativeExpense,173287000.000,182605000.000
