,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
FloorBrokerageExchangeAndClearanceFees,1039336.000,732465.000,468404.000,276164.000,215378.000,166912.000
GeneralAndAdministrativeExpense,252205.000,172942.000,109501.000,63136.000,49320.000,38538.000
IncomeLossAttributableToParent,-1922054.000,-1337762.000,-851658.000,-497139.000,,
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000
ManagementFeeAmountPaid,,432355.000,,,,
NetIncomeLoss,,-2770169.000,264034.000,740380.000,-621172.000,-709201.000
NetIncomeLossAllocatedToLimitedPartners,-6505584.000,-2770169.000,264034.000,740380.000,,
NetInvestmentIncome,,,,,-387992.000,-301571.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,-4583530.000,-1432407.000,1115692.000,1237519.000,,
OperatingExpenses,1922054.000,1337762.000,851658.000,497139.000,387992.000,302584.000
OtherExpenses,,,,,,790.000
PartnersCapitalAccountContributions,,,,,40000.000,10222.000
PartnersCapitalAccountRedemptions,-23184329.000,14206111.000,11377021.000,9517609.000,1801337.000,2680384.000
PartnersCapitalAccountSaleOfUnits,6697035.000,621500.000,57122.000,25000.000,,
RealizedInvestmentGainsLosses,,,,,390154.000,-1118528.000
TradingGainsLosses,,,,,-233180.000,-407630.000
TradingSecuritiesRealizedGainLoss,1077135.000,-541872.000,-754709.000,1040433.000,,
TradingSecuritiesUnrealizedHoldingGainLoss,-5660665.000,-890535.000,1870401.000,197086.000,,
UnrealizedGainLossOnInvestments,,,,,-623334.000,710898.000
