,2017-03-31
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,8332000.000
AllocatedShareBasedCompensationExpense,5487000.000
AmortizationOfFinancingCosts,2652000.000
AmortizationOfIntangibleAssets,402000.000
BusinessCombinationAcquisitionRelatedCosts,207000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-38007000.000
ContributionOfProperty,0.000
DeferredIncomeTaxExpenseBenefit,0.000
DepreciationDepletionAndAmortization,136878000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,19083000.000
ExplorationAbandonmentAndImpairmentExpense,4012000.000
ExplorationExpense,4012000.000
GainLossOnDerivativeInstrumentsNetPretax,-14779000.000
GasGatheringTransportationMarketingAndProcessingCosts,39426000.000
GeneralAndAdministrativeExpense,33824000.000
ImpairmentOfOilAndGasProperties,92355000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2065000.000
IncomeLossFromSubsidiariesBeforeTax,0.000
IncomeTaxExpenseBenefit,0.000
IncreaseDecreaseDueFromAffiliates,8563000.000
IncreaseDecreaseInAccountsPayable,11784000.000
IncreaseDecreaseInAccruedLiabilities,16104000.000
IncreaseDecreaseInDueToAffiliates,4565000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,76000.000
IncreaseDecreaseInReceivables,21311000.000
IncreaseDecreaseInRoyaltiesPayable,37956000.000
InterestIncomeExpenseNonoperatingNet,-27023000.000
InterestPaid,6100000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,1.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,19083000.000
NetCashProvidedByUsedInFinancingActivities,-22577000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-22577000.000
NetCashProvidedByUsedInInvestingActivities,-301527000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-301527000.000
NetCashProvidedByUsedInOperatingActivities,286097000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,286097000.000
NetIncomeLoss,-29899000.000
NetIncomeLossAttributableToNoncontrollingInterest,27834000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-38231000.000
OilAndGasProductionExpense,22649000.000
OilAndGasRevenue,356834000.000
OperatingCostsAndExpenses,6650000.000
OperatingExpenses,351597000.000
OperatingIncomeLoss,42209000.000
OtherCostAndExpenseOperating,6158000.000
OtherNonoperatingIncomeExpense,180000.000
OtherSalesRevenueNet,6629000.000
PartnersCapitalAccountDistributions,33075000.000
PartnersCapitalAccountUnitBasedCompensation,132000.000
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,0.000
PaymentsOfDebtIssuanceCosts,81000.000
PaymentsOfDistributionsToAffiliates,25255000.000
PaymentsOfDividendsMinorityInterest,7772000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,3671000.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,297856000.000
PaymentsToAcquireProductiveAssets,297856000.000
PreferredStockDividendsAndOtherAdjustments,8332000.000
ProceedsFromIssuanceOfLongTermDebt,20000000.000
ProceedsFromMinorityShareholders,9614000.000
ProceedsFromSaleOfInterestInPartnershipUnit,0.000
ProfitLoss,-2065000.000
RepaymentsOfLongTermDebt,0.000
Revenues,393806000.000
SalesRevenueNet,393806000.000
ShareBasedCompensation,5290000.000
StockIssued1,69157000.000
TangibleAssetImpairmentCharges,0.000
TaxesExcludingIncomeAndExciseTaxes,6153000.000
