,2012-03-31
CashPeriodIncreaseDecrease,2931.000
CostOfGoodsSold,0.000
CostsAndExpenses,25716.000
GainsLossesOnExtinguishmentOfDebt,32249.000
IncreaseDecreaseInAccruedLiabilities,-220.000
InterestExpense,5156.000
LeaseAndRentalExpense,0.000
NetCashProvidedByUsedInFinancingActivities,9400.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9400.000
NetCashProvidedByUsedInOperatingActivities,-6469.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6469.000
NetIncomeLoss,1377.000
NonoperatingIncomeExpense,27093.000
OperatingIncomeLoss,-25716.000
OtherSellingGeneralAndAdministrativeExpense,7298.000
ProceedsFromConstructionLoansPayable,25400.000
ProceedsFromRelatedPartyDebt,-16000.000
ProfessionalFees,18418.000
WeightedAverageNumberOfDilutedSharesOutstanding,59730000.000
