,2011-04-27,2011-08-02,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,6200000.000,5000000.000,6000000.000,6000000.000,7000000.000,7000000.000,5000000.000,8000000.000,24000000.000,19000000.000,21000000.000,24000000.000,31000000.000,23000000.000,27000000.000,30000000.000,30000000.000,32000000.000,24000000.000,26000000.000,28000000.000,27000000.000,24000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,4000000.000,29000000.000,30000000.000,21000000.000,17000000.000,15000000.000,8000000.000,10000000.000,8000000.000,5000000.000,4000000.000,5000000.000,5000000.000,7000000.000,6000000.000
AccountsReceivableNetCurrent,,,7600000.000,7600000.000,7000000.000,7000000.000,9000000.000,8000000.000,7000000.000,6000000.000,29000000.000,33000000.000,33000000.000,30000000.000,27000000.000,30000000.000,30000000.000,28000000.000,27000000.000,31000000.000,30000000.000,30000000.000,31000000.000,34000000.000,31000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,1000000.000,,,,,1000000.000,1000000.000,1000000.000,1000000.000,,,,,2000000.000,1000000.000
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,,,,,,,,,,,,,1000000.000,2000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,135500000.000,138800000.000,142000000.000,144000000.000,146000000.000,150000000.000,153000000.000,156000000.000,652000000.000,674000000.000,695000000.000,706000000.000,715000000.000,737000000.000,757000000.000,774000000.000,790000000.000,811000000.000,831000000.000,850000000.000,871000000.000,892000000.000,914000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-4800000.000,-1300000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-1000000.000,-2000000.000,-1000000.000,-1000000.000,-2000000.000,-2000000.000,-2000000.000,-3000000.000,-3000000.000,-4000000.000,-2000000.000,-4000000.000,-5000000.000,-3000000.000,,1000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,,,2097000000.000,2082000000.000,2050000000.000,2030000000.000,2019000000.000,1998000000.000,1984000000.000,2035000000.000,3445000000.000,3443000000.000,3446000000.000,3406000000.000,3432000000.000,3349000000.000,3698000000.000,3327000000.000,3308000000.000,3133000000.000,3238000000.000,3176000000.000,3181000000.000,3158000000.000,3166000000.000
AssetsCurrent,,,16200000.000,38300000.000,13000000.000,14000000.000,17000000.000,12000000.000,10000000.000,74000000.000,89000000.000,69000000.000,82000000.000,82000000.000,137000000.000,68000000.000,427000000.000,84000000.000,66000000.000,81000000.000,97000000.000,86000000.000,114000000.000,102000000.000,107000000.000
CashAndCashEquivalentsAtCarryingValue,,,7300000.000,29500000.000,5000000.000,6000000.000,7000000.000,3000000.000,2000000.000,67000000.000,4000000.000,25000000.000,41000000.000,45000000.000,98000000.000,26000000.000,384000000.000,44000000.000,28000000.000,39000000.000,48000000.000,40000000.000,72000000.000,50000000.000,60000000.000
DebtCurrent,,,,,,,,,,,,,,,,249000000.000,249000000.000,184000000.000,14000000.000,14000000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,1961000000.000,1931000000.000,,1817000000.000
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,,,,8000000.000,8000000.000,9000000.000,8000000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,,,1695000000.000,2034000000.000,1914000000.000,1904000000.000,1910000000.000,,,,1867000000.000,
DerivativeAmountOfHedgedItem,,,300000000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,3400000.000,,,,,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesNoncurrent,,,,,,,,,,,1000000.000,,,,,,,,,,,,,,
DueFromAffiliateCurrent,,,,,,,,,,,45000000.000,,,,,,,,,,6000000.000,4000000.000,,3000000.000,2000000.000
EquityMethodInvestments,,,1643000000.000,1609500000.000,1606000000.000,1586000000.000,1576000000.000,1563000000.000,1556000000.000,1545000000.000,1161000000.000,1195000000.000,1206000000.000,1184000000.000,1174000000.000,1177000000.000,1183000000.000,1158000000.000,1151000000.000,965000000.000,1083000000.000,1047000000.000,1042000000.000,1044000000.000,1062000000.000
GeneralPartnersCapitalAccount,,,27700000.000,27600000.000,27000000.000,27000000.000,26000000.000,27000000.000,27000000.000,34000000.000,29000000.000,28000000.000,28000000.000,28000000.000,29000000.000,29000000.000,29000000.000,29000000.000,29000000.000,25000000.000,24000000.000,25000000.000,26000000.000,27000000.000,28000000.000
Goodwill,,,130200000.000,130200000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000,130000000.000
InterestPayableCurrent,,,6100000.000,1100000.000,6000000.000,1000000.000,6000000.000,1000000.000,5000000.000,,12000000.000,4000000.000,12000000.000,4000000.000,12000000.000,4000000.000,13000000.000,8000000.000,12000000.000,8000000.000,13000000.000,9000000.000,13000000.000,9000000.000,13000000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,3400000.000,,,,,,,,,,,,,,,,,,,,,,
InventoryNet,,,900000.000,900000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,7000000.000,7000000.000,7000000.000,7000000.000,8000000.000,7000000.000,8000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000
Liabilities,,,763400000.000,749000000.000,720000000.000,709000000.000,706000000.000,697000000.000,697000000.000,386000000.000,1616000000.000,1654000000.000,1655000000.000,1638000000.000,1619000000.000,1763000000.000,2109000000.000,1989000000.000,1981000000.000,1982000000.000,2142000000.000,2022000000.000,1997000000.000,1929000000.000,1880000000.000
LiabilitiesAndStockholdersEquity,,,2097000000.000,2082000000.000,2050000000.000,2030000000.000,2019000000.000,1998000000.000,1984000000.000,2035000000.000,3445000000.000,3443000000.000,3446000000.000,3406000000.000,3432000000.000,3349000000.000,3698000000.000,3327000000.000,3308000000.000,3133000000.000,3238000000.000,3176000000.000,3181000000.000,3158000000.000,3166000000.000
LiabilitiesCurrent,,,316500000.000,9200000.000,15000000.000,10000000.000,16000000.000,11000000.000,13000000.000,11000000.000,43000000.000,55000000.000,66000000.000,128000000.000,139000000.000,291000000.000,297000000.000,232000000.000,64000000.000,59000000.000,55000000.000,55000000.000,73000000.000,66000000.000,66000000.000
LimitedPartnersCapitalAccount,,,1310700000.000,1306700000.000,1304000000.000,1295000000.000,1288000000.000,1275000000.000,1261000000.000,1616000000.000,1357000000.000,1322000000.000,1327000000.000,1313000000.000,1362000000.000,1325000000.000,1331000000.000,,,,,,,,
LimitedPartnersCapitalAccountUnitsOutstanding,,,53500000.000,53500000.000,53500000.000,53500000.000,53500000.000,53500000.000,53500000.000,62300000.000,62300000.000,62300000.000,62300000.000,62300000.000,63600000.000,63600000.000,63600000.000,,,,,,,,
LongTermDebt,,,746900000.000,742500000.000,707000000.000,700000000.000,692000000.000,688000000.000,685000000.000,376000000.000,1551000000.000,1578000000.000,1568000000.000,1563000000.000,1533000000.000,,,,1904000000.000,1910000000.000,2081000000.000,1961000000.000,1931000000.000,1867000000.000,1817000000.000
LongTermDebtCurrent,,,300800000.000,3100000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,79000000.000,79000000.000,79000000.000,79000000.000,14000000.000,14000000.000,14000000.000,14000000.000,15000000.000,27000000.000,23000000.000,23000000.000
LongTermDebtFairValue,,,763500000.000,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,724700000.000,,,361000000.000,349000000.000,349000000.000,349000000.000,1099000000.000,599000000.000,599000000.000,599000000.000,599000000.000,600000000.000,,,,849000000.000,850000000.000,850000000.000,850000000.000,500000000.000,500000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,3100000.000,,,,3000000.000,,,,3000000.000,,,,,,,,14000000.000,,,,23000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,3900000.000,,,317000000.000,324000000.000,321000000.000,12000000.000,362000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,,35000000.000,35000000.000,100000000.000,100000000.000,100000000.000,100000000.000,510000000.000,460000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,3700000.000,,,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,393000000.000,383000000.000,378000000.000,348000000.000,500000000.000,500000000.000,520000000.000,690000000.000,35000000.000,35000000.000,43000000.000,43000000.000,100000000.000,100000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,3600000.000,,,4000000.000,4000000.000,4000000.000,4000000.000,79000000.000,4000000.000,4000000.000,4000000.000,4000000.000,342000000.000,332000000.000,222000000.000,212000000.000,690000000.000,690000000.000,691000000.000,691000000.000,43000000.000,43000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,3500000.000,,,3000000.000,4000000.000,4000000.000,4000000.000,4000000.000,79000000.000,79000000.000,79000000.000,79000000.000,4000000.000,4000000.000,14000000.000,14000000.000,222000000.000,392000000.000,273000000.000,243000000.000,691000000.000,691000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,3000000.000,3000000.000,3000000.000,,3000000.000,3000000.000,3000000.000,,,,4000000.000,,14000000.000,4000000.000,4000000.000,,23000000.000
LongTermDebtNoncurrent,,,446100000.000,739400000.000,704000000.000,697000000.000,689000000.000,685000000.000,682000000.000,373000000.000,1548000000.000,1575000000.000,1565000000.000,1484000000.000,1454000000.000,1446000000.000,1785000000.000,1730000000.000,1890000000.000,1896000000.000,2059000000.000,1938000000.000,1896000000.000,1835000000.000,1786000000.000
OtherAssetsCurrent,,,,,,,,,,,3000000.000,4000000.000,1000000.000,,4000000.000,4000000.000,4000000.000,4000000.000,3000000.000,4000000.000,6000000.000,5000000.000,4000000.000,5000000.000,4000000.000
OtherAssetsNoncurrent,,,5600000.000,5500000.000,6000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,9000000.000,7000000.000,7000000.000,6000000.000,6000000.000,6000000.000,8000000.000,9000000.000,8000000.000,8000000.000,,,,1000000.000,1000000.000
OtherLiabilitiesNoncurrent,,,800000.000,400000.000,1000000.000,2000000.000,1000000.000,1000000.000,2000000.000,2000000.000,25000000.000,24000000.000,24000000.000,26000000.000,26000000.000,26000000.000,27000000.000,27000000.000,27000000.000,27000000.000,28000000.000,29000000.000,28000000.000,28000000.000,28000000.000
OtherSundryLiabilitiesNoncurrent,,,,,,,,,,,1000000.000,2000000.000,,,,3000000.000,,,,3000000.000,,,,3000000.000,
PartnersCapital,,,1333600000.000,1333000000.000,1330000000.000,1321000000.000,1313000000.000,1301000000.000,1287000000.000,1649000000.000,1384000000.000,1349000000.000,1354000000.000,1339000000.000,1389000000.000,1352000000.000,1357000000.000,1338000000.000,1327000000.000,1151000000.000,1096000000.000,1071000000.000,1101000000.000,1146000000.000,1222000000.000
PartnersCapitalAccountUnits,,,53500000.000,53500000.000,53500000.000,53500000.000,,53500000.000,53500000.000,62300000.000,62300000.000,,62300000.000,62300000.000,,,,,,,,,,,
PartnersCapitalAttributableToNoncontrollingInterest,,,,,,,,,,,445000000.000,440000000.000,437000000.000,429000000.000,424000000.000,234000000.000,232000000.000,,,,,,,,
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,1829000000.000,1789000000.000,1791000000.000,1768000000.000,1813000000.000,1586000000.000,1589000000.000,1338000000.000,1327000000.000,1151000000.000,,,,,
PrepaidExpenseCurrent,,,400000.000,300000.000,,,,,,,,,,,,,,,,,,,,,
