,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,351200000.000,320900000.000,345600000.000,458300000.000,376100000.000,366400000.000,384500000.000,443200000.000,361900000.000,344800000.000,388900000.000,475200000.000,380200000.000,393300000.000,440000000.000,433500000.000,316500000.000,578400000.000,484200000.000,403600000.000,516400000.000,440400000.000,371600000.000,355400000.000,390900000.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,,,,,90600000.000,116600000.000,102500000.000,109500000.000,123500000.000,143400000.000
AccrualForEnvironmentalLossContingencies,,237800000.000,233100000.000,226900000.000,226000000.000,224800000.000,220100000.000,216000000.000,209800000.000,198400000.000,191800000.000,204700000.000,202400000.000,211100000.000,257400000.000,284300000.000,,,,340900000.000,,,,366700000.000,
AccruedEnvironmentalLossContingenciesCurrent,,23000000.000,24500000.000,13600000.000,17500000.000,20900000.000,24200000.000,15800000.000,21700000.000,24400000.000,27500000.000,29500000.000,34500000.000,40600000.000,40800000.000,74400000.000,,,,59100000.000,,,,60300000.000,
AccruedEnvironmentalLossContingenciesNoncurrent,209100000.000,214800000.000,208600000.000,213300000.000,208500000.000,203900000.000,195900000.000,200200000.000,188100000.000,174000000.000,164300000.000,175200000.000,167900000.000,170500000.000,216600000.000,209900000.000,190900000.000,179100000.000,163100000.000,281800000.000,277100000.000,263100000.000,257700000.000,306400000.000,293900000.000
AccruedIncomeTaxesCurrent,11400000.000,16500000.000,33700000.000,15500000.000,41300000.000,60700000.000,68600000.000,32900000.000,32800000.000,19200000.000,35400000.000,35300000.000,21400000.000,37300000.000,23000000.000,22200000.000,19600000.000,367400000.000,66600000.000,19900000.000,28600000.000,31200000.000,25300000.000,12300000.000,19100000.000
AccruedLiabilitiesCurrent,199900000.000,199300000.000,174600000.000,186200000.000,193400000.000,176000000.000,194500000.000,192000000.000,194700000.000,181700000.000,257800000.000,307000000.000,276400000.000,298800000.000,280500000.000,438800000.000,271200000.000,330400000.000,349300000.000,337600000.000,317700000.000,320500000.000,331900000.000,374900000.000,258000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1877000000.000,1866800000.000,1863200000.000,1899600000.000,1873300000.000,1871600000.000,1901200000.000,1900900000.000,1910700000.000,1485900000.000,1414900000.000,1442400000.000,1461000000.000,1456200000.000,1432600000.000,678300000.000,715200000.000,700400000.000,768200000.000,786400000.000,770100000.000,790100000.000,775400000.000,399600000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-7200000.000,,,,-1500000.000,,,,-6100000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-353500000.000,,,,-380400000.000,,,,170500000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-29300000.000,,,,-27000000.000,,,,-25300000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-277700000.000,-270000000.000,-293500000.000,-390000000.000,-370700000.000,-390800000.000,-369200000.000,-408900000.000,-406500000.000,-406700000.000,-385400000.000,-201900000.000,-142200000.000,-135700000.000,-163900000.000,-375800000.000,-409200000.000,-399900000.000,-432700000.000,-457300000.000,-394100000.000,-406900000.000,-381500000.000,-478400000.000,-425500000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,32500000.000,32500000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,451200000.000,455100000.000,459400000.000,463800000.000,473100000.000,470000000.000,474100000.000,481900000.000,433200000.000,441100000.000,395600000.000,448300000.000,455800000.000,435700000.000,439500000.000,401900000.000,407600000.000,411700000.000,415400000.000,417700000.000,422200000.000,427800000.000,431800000.000,418600000.000,428900000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,13900000.000,17500000.000,17200000.000,11600000.000,,24800000.000
AllowanceForDoubtfulAccountsReceivableCurrent,21800000.000,22700000.000,19700000.000,21500000.000,25000000.000,25000000.000,25500000.000,27200000.000,27900000.000,28000000.000,27800000.000,30200000.000,30800000.000,31000000.000,32400000.000,37600000.000,34900000.000,40800000.000,34900000.000,13900000.000,17500000.000,17200000.000,11600000.000,17800000.000,24800000.000
AllowanceForNotesAndLoansReceivableNoncurrent,,,,,,,,,,,,,,,,,,,,29200000.000,,,,49100000.000,
AssetRetirementObligation,,29100000.000,28000000.000,27000000.000,26400000.000,24100000.000,23900000.000,25500000.000,22200000.000,22000000.000,21100000.000,22700000.000,22500000.000,21800000.000,1800000.000,1900000.000,,,,1700000.000,,,,1800000.000,
AssetRetirementObligationCurrent,,,,9800000.000,,,,14900000.000,,,,17900000.000,,,,100000.000,,,,,,,,,
AssetRetirementObligationsNoncurrent,,,,17200000.000,,,,10600000.000,,,,4800000.000,,,,1600000.000,,,,1700000.000,,,,1800000.000,
