,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,836000.000,762000.000,743000.000,670000.000,574000.000,547000.000,521000.000,537000.000,558000.000,495000.000,400000.000,465000.000,476000.000,476000.000,487000.000,475000.000,412000.000,404000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,1020000.000,948000.000,990000.000,721000.000,692000.000,705000.000,780000.000,327000.000,316000.000,328000.000,369000.000,46000.000,23000.000,17000.000,150000.000,81000.000,81000.000,27000.000,125000.000,50000.000,,30000.000,200000.000,74000.000
AccountsReceivableNet,886000.000,844000.000,831000.000,860000.000,824000.000,870000.000,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,8000.000,8000.000,22000.000,18000.000,0.000,0.000,10000.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,0.000,,,,,,,,7000.000,
Assets,12734000.000,13438000.000,10046000.000,10147000.000,10667000.000,11271000.000,8330000.000,8468000.000,10407000.000,11058000.000,7755000.000,7832000.000,8221000.000,9007000.000,6007000.000,6871000.000,7265000.000,8183000.000,4442000.000,4645000.000,5079000.000,5710000.000,4875000.000,5176000.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,128000.000,80000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,80000.000,32000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,167000.000,130000.000,100000.000,34000.000,10000.000,,,,0.000,0.000,18000.000,17000.000,16000.000,14000.000,12000.000,10000.000,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,13000.000,2000.000,,,,,,,,,20000.000,15000.000,11000.000,7000.000,4000.000,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesMinimumPaymentsToBeReceived,,,,,128000.000,80000.000,48000.000,24000.000,,,,,,,28000.000,22000.000,17000.000,11000.000,6000.000,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,,52000.000,52000.000,52000.000,10000.000,10000.000,,,,,,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,,,,
CashAndCashEquivalentsAtCarryingValue,2817000.000,3940000.000,925000.000,1358000.000,2237000.000,3122000.000,516000.000,1009000.000,3316000.000,4438000.000,1641000.000,2207000.000,2945000.000,3794000.000,928000.000,2159000.000,2821000.000,3797000.000,11000.000,338000.000,866000.000,1621000.000,965000.000,1367000.000
CommonUnitAuthorized,,,,,,,,,,,,,,,15000000.000,,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonUnitIssued,,,,,,,,,,,,,,,13560188.000,,,13560188.000,13560188.000,13560188.000,13560188.000,13560188.000,13560188.000,13560188.000
CommonUnitOutstanding,,,,,,,,,,,,,,,13560188.000,,,13560188.000,13560188.000,13560188.000,13560188.000,13560188.000,13560188.000,13560188.000
DeferredRevenueLeasesNet,79000.000,51000.000,98000.000,64000.000,89000.000,94000.000,86000.000,66000.000,46000.000,70000.000,74000.000,62000.000,25000.000,51000.000,48000.000,60000.000,66000.000,71000.000,68000.000,64000.000,73000.000,73000.000,69000.000,73000.000
DueFromRelatedParties,,,,,,,,,,,,,,,,,,,,,13000.000,,,
FinancingReceivableAllowanceForCreditLosses,,,,,,,,,,,,,,,,,,,,,,,7000.000,
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,167000.000,130000.000,100000.000,,,,,,,,,,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,,,,,,,100000.000,,,,,,,,,,,,,,,,,
GainContingencyUnrecordedAmount,,,,,,,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,,,,,,,,,
LeasesReceivableCommercialLeaseFinancing,,,,,167000.000,130000.000,100000.000,,,,,,,,,,,,,,,,,
Liabilities,1270000.000,1276000.000,1196000.000,875000.000,889000.000,967000.000,1038000.000,598000.000,448000.000,502000.000,542000.000,202000.000,162000.000,268000.000,303000.000,225000.000,220000.000,138000.000,328000.000,181000.000,114000.000,153000.000,325000.000,201000.000
LiabilitiesAndStockholdersEquity,,,,,,,,8468000.000,10407000.000,11058000.000,7755000.000,7832000.000,8221000.000,9007000.000,6007000.000,6871000.000,7265000.000,8183000.000,4442000.000,4645000.000,5079000.000,5710000.000,4875000.000,5176000.000
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,8045000.000,,,,,,
MembersEquity,,,,,9778000.000,10304000.000,7292000.000,7870000.000,9959000.000,10556000.000,7213000.000,7630000.000,8059000.000,8739000.000,5704000.000,6646000.000,7045000.000,,4114000.000,4464000.000,4965000.000,5557000.000,4550000.000,4975000.000
MembersEquityAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,8045000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,3307000.000,3701000.000,3299000.000,3602000.000,,,,,,,2454000.000,3112000.000,2964000.000,6622000.000,6296000.000,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,,,,,1165000.000,882000.000,647000.000,579000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,179000.000,179000.000,179000.000,75000.000,,,,,,,4000.000,239000.000,244000.000,964000.000,1016000.000,,,,,
