,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionsToNoncurrentAssets,,,,29914000.000,,29728000.000,25791000.000,38961000.000,56610000.000,34254000.000,,,,,,,,,,,,,
AdjustmentForAmortization,631000.000,684000.000,782000.000,826000.000,798000.000,818000.000,817000.000,832000.000,951000.000,828000.000,828000.000,844000.000,943000.000,867000.000,887000.000,928000.000,1067000.000,874000.000,884000.000,673000.000,612000.000,529000.000,574000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3039000.000,,,,6665000.000,,,,8301000.000,,,,1866000.000,,,,12486000.000,,,,7019000.000,
ComprehensiveIncomeNetOfTax,,31176000.000,51153000.000,2072000.000,-4487000.000,39663000.000,62153000.000,13162000.000,8217000.000,45775000.000,76597000.000,7378000.000,-5105000.000,39361000.000,80110000.000,7827000.000,-11748000.000,25778000.000,44990000.000,13120000.000,-4447000.000,44999000.000,65845000.000
ConcentrationRiskPercentage1,,,,,,,,,,,0.100,0.100,,0.100,,,,,,,,,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,93383000.000,156906000.000,192770000.000,62701000.000,46702000.000,138277000.000,212785000.000,64332000.000,50602000.000,151865000.000,300424000.000,63323000.000,47330000.000,143052000.000,278336000.000,53691000.000,35705000.000,75439000.000,137434000.000,44415000.000,32498000.000,109471000.000,164541000.000
CostsAndExpenses,153228000.000,216036000.000,257355000.000,118344000.000,107215000.000,201233000.000,286671000.000,129920000.000,112569000.000,213056000.000,376002000.000,132974000.000,118457000.000,211666000.000,357874000.000,123306000.000,107068000.000,149686000.000,207566000.000,110468000.000,99863000.000,179177000.000,243532000.000
DeferredIncomeTaxExpenseBenefit,,-587000.000,,,,6554000.000,,,,5157000.000,,,,3921000.000,,,,15607000.000,,,,14049000.000,
Depreciation,12058000.000,12379000.000,12328000.000,12425000.000,12570000.000,12753000.000,12895000.000,13201000.000,13449000.000,13622000.000,13815000.000,14048000.000,14291000.000,14558000.000,14757000.000,14985000.000,15541000.000,15827000.000,16146000.000,15877000.000,16410000.000,16862000.000,17125000.000
DepreciationDepletionAndAmortization,,13063000.000,,13251000.000,,13571000.000,13712000.000,14033000.000,14400000.000,14450000.000,14643000.000,14892000.000,15234000.000,15425000.000,15644000.000,15913000.000,16608000.000,16701000.000,17030000.000,16550000.000,17022000.000,17391000.000,17699000.000
