,2011-12-31
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,-6810000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-23624000.000
ConversionOfStockAmountConverted1,5942000.000
DepreciationAndAmortization,15800000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,253000.000
FeesAndCommissions,43843000.000
GainLossOnSaleOfDerivatives,-9160000.000
GainLossOnSaleOfInvestments,1457000.000
GainLossOnSaleOfMortgageLoans,31452000.000
GeneralAndAdministrativeExpense,94826000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-488663000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-488099000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.190
IncomeLossFromContinuingOperationsPerDilutedShare,0.190
IncomeLossFromDiscontinuedOperationsNetOfTax,253000.000
IncomeTaxExpenseBenefitContinuingOperations,-564000.000
IncomeTaxesPaid,653000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4246000.000
IncreaseDecreaseInDeferredRevenue,-3226000.000
IncreaseDecreaseInMortgageLoansHeldForSale,113490000.000
IncreaseDecreaseInOtherOperatingAssets,-1698000.000
IncreaseDecreaseInReceivables,25478000.000
IncreaseDecreaseInRestrictedCash,2954000.000
InterestExpense,64990000.000
InterestIncomeOperating,45069000.000
InterestPaid,28040000.000
LiabilitiesAssumed1,-47712000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,11120000.000
MinorityInterestIncreaseFromStockIssuance,84884000.000
NetCashProvidedByUsedInFinancingActivities,85945000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,85945000.000
NetCashProvidedByUsedInInvestingActivities,-10243000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-10243000.000
NetCashProvidedByUsedInOperatingActivities,-99326000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-99326000.000
NetIncomeLoss,67884000.000
NetIncomeLossAttributableToNoncontrollingInterest,-555730000.000
OperatingExpenses,432109000.000
OperatingIncomeLoss,-203219000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-12210000.000
OtherNoncashExpense,54000.000
OtherNonoperatingGainsLosses,-295843000.000
OtherOperatingIncome,3219000.000
PaidInKindInterest,11297000.000
PaymentOfFinancingAndStockIssuanceCosts,436000.000
PaymentsForRepurchaseOfRedeemableConvertiblePreferredStock,562000.000
PaymentsOfDividends,6225000.000
PaymentsToAcquireInvestments,913000.000
PaymentsToAcquirePropertyPlantAndEquipment,3653000.000
PreferredStockAccretionOfRedemptionDiscount,421000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,187000.000
ProceedsFromRepaymentsOfLinesOfCredit,6100000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,196000.000
ProfitLoss,-487846000.000
ProvisionForDoubtfulAccounts,10105000.000
ProvisionForLoanAndLeaseLosses,-57100000.000
ProvisionForLoanLeaseAndOtherLosses,-52712000.000
RepaymentsOfLongTermDebt,2976000.000
RepaymentsOfLongTermLinesOfCredit,20000000.000
Revenues,228890000.000
SalesRevenueNet,225671000.000
ShareBasedCompensation,85000.000
StockIssuedDuringPeriodValueShareBasedCompensation,85000.000
WeightedAverageNumberOfDilutedSharesOutstanding,349038000.000
WeightedAverageNumberOfSharesOutstandingBasic,349038000.000
