,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
CommonStockDividendsPerShareCashPaid,0.380,0.475,0.475,0.600,0.600,0.600,0.600,0.690,0.690,0.690,0.790,0.790,0.910,0.455,0.500,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.380,,,,0.600,,,,0.690,,,,0.910,,,,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.605,0.605,0.605
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,645000000.000,794000000.000,891000000.000,642000000.000,871000000.000,987000000.000,1088000000.000,865000000.000,974000000.000,1127000000.000,1156000000.000,1567000000.000,1104000000.000,1311000000.000,1376000000.000,929000000.000,1143000000.000,1214000000.000,1296000000.000,1134000000.000,966000000.000,989000000.000,1144000000.000,1057000000.000,1092000000.000,1199000000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,6000000.000,,,,,,,,,9000000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,124000000.000,,,,184000000.000,,,,75000000.000,,,,,,,,,,,,,
Depreciation,395000000.000,401000000.000,408000000.000,413000000.000,427000000.000,433000000.000,447000000.000,453000000.000,434000000.000,438000000.000,447000000.000,458000000.000,464000000.000,470000000.000,481000000.000,489000000.000,491000000.000,497000000.000,507000000.000,517000000.000,502000000.000,504000000.000,512000000.000,520000000.000,520000000.000,525000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
DividendsCash,186000000.000,,,,287000000.000,,,,323000000.000,,,,414000000.000,,,,484000000.000,,,,465000000.000,,,,492000000.000,
EarningsPerShareBasic,1.310,1.610,1.870,1.990,1.810,2.110,2.210,2.200,2.050,2.380,2.490,2.550,2.400,1.430,1.530,0.410,1.310,1.380,1.510,1.310,1.160,1.170,1.360,1.400,1.320,1.450
EarningsPerShareDiluted,1.290,1.590,1.850,1.990,1.790,2.100,2.190,2.190,2.030,2.370,2.480,2.540,2.380,1.430,1.530,0.410,1.300,1.380,1.500,1.310,1.160,1.170,1.360,1.380,1.320,1.450
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,38000000.000,29000000.000,4000000.000,12000000.000,39000000.000,14000000.000,33000000.000,14000000.000,46000000.000,19000000.000,5000000.000,6000000.000,60000000.000,43000000.000,7000000.000,8000000.000,53000000.000,2000000.000,2000000.000,5000000.000,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,,,,,10000000.000,6000000.000,5000000.000,7000000.000,22000000.000,3000000.000
FuelCosts,826000000.000,904000000.000,916000000.000,935000000.000,926000000.000,882000000.000,880000000.000,920000000.000,900000000.000,863000000.000,866000000.000,905000000.000,921000000.000,923000000.000,882000000.000,813000000.000,564000000.000,541000000.000,484000000.000,424000000.000,320000000.000,346000000.000,392000000.000,431000000.000,460000000.000,434000000.000
GainLossOnComponentsExcludedFromAssessmentOfInterestRateFairValueHedgeEffectiveness,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,,,,,113000000.000,,,17000000.000,50000000.000,,,26000000.000,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,121000000.000,10000000.000,,25000000.000,63000000.000,3000000.000,3000000.000,34000000.000,11000000.000
GainLossOnSaleOfOtherAssets,,4000000.000,6000000.000,,1000000.000,11000000.000,11000000.000,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfOtherInvestments,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,,,,,,,,,,,,25000000.000,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,-5000000.000,,-2000000.000,0.000,,,-1000000.000,0.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1011000000.000,1270000000.000,1453000000.000,1530000000.000,1391000000.000,1610000000.000,1677000000.000,1640000000.000,1545000000.000,1768000000.000,1852000000.000,1883000000.000,1759000000.000,2080000000.000,2206000000.000,2298000000.000,1855000000.000,1938000000.000,2081000000.000,1782000000.000,1566000000.000,1564000000.000,1805000000.000,1831000000.000,1688000000.000,1869000000.000
IncomeTaxExpenseBenefit,372000000.000,485000000.000,549000000.000,566000000.000,528000000.000,608000000.000,635000000.000,604000000.000,588000000.000,662000000.000,701000000.000,709000000.000,671000000.000,789000000.000,836000000.000,867000000.000,704000000.000,734000000.000,781000000.000,665000000.000,587000000.000,585000000.000,674000000.000,687000000.000,616000000.000,701000000.000
IncomeTaxReconciliationOtherAdjustments,14000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,147000000.000,,,,102000000.000,,,,-39000000.000,,,,-146000000.000,,,,47000000.000,,,,-282000000.000,,,,3000000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,54000000.000,,,,25000000.000,,,,135000000.000,,,,84000000.000,,,,-155000000.000,,,,-58000000.000,,,,-186000000.000,
IncreaseDecreaseInAccountsReceivable,91000000.000,,,,-74000000.000,,,,181000000.000,,,,128000000.000,,,,-47000000.000,,,,-1000000.000,,,,21000000.000,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,,386000000.000,,,,497000000.000,,,,671000000.000,,,,434000000.000,
IncreaseDecreaseInMaterialsAndSupplies,,,,,,,,,-5000000.000,,,,52000000.000,,,,32000000.000,,,,-20000000.000,,,,43000000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,58000000.000,,,,14000000.000,,,,93000000.000,,,,75000000.000,,,,37000000.000,,,,132000000.000,
IncreaseDecreaseInOtherOperatingAssets,-102000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,-72000000.000,,,,-17000000.000,,,,-4000000.000,,,,57000000.000,,,,-32000000.000,,,,49000000.000,,,,-94000000.000,
InterestAndOtherIncome,,,,,,,,,,,,,,,,,,,2000000.000,,2000000.000,3000000.000,3000000.000,,2000000.000,4000000.000
InterestExpense,141000000.000,148000000.000,142000000.000,141000000.000,135000000.000,135000000.000,137000000.000,128000000.000,128000000.000,133000000.000,138000000.000,127000000.000,133000000.000,138000000.000,144000000.000,146000000.000,148000000.000,153000000.000,157000000.000,164000000.000,167000000.000,173000000.000,184000000.000,174000000.000,172000000.000,179000000.000
InterestPaidNet,-202000000.000,,,,-198000000.000,,,,179000000.000,,,,178000000.000,,,,192000000.000,,,,215000000.000,,,,203000000.000,
InvestmentIncomeInterest,1000000.000,1000000.000,0.000,1000000.000,1000000.000,0.000,1000000.000,1000000.000,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,
LaborAndRelatedExpense,1167000000.000,1166000000.000,1193000000.000,1155000000.000,1211000000.000,1151000000.000,1188000000.000,1135000000.000,1216000000.000,1185000000.000,1196000000.000,1210000000.000,1254000000.000,1246000000.000,1287000000.000,1289000000.000,1369000000.000,1305000000.000,1267000000.000,1220000000.000,1213000000.000,1160000000.000,1191000000.000,1186000000.000,1257000000.000,1197000000.000
NetCashProvidedByUsedInFinancingActivities,-475000000.000,,,,-796000000.000,,,,130000000.000,,,,-437000000.000,,,,-921000000.000,,,,-219000000.000,,,,-1268000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-475000000.000,,,,-796000000.000,,,,130000000.000,,,,-437000000.000,,,,-921000000.000,,,,-219000000.000,,,,-1268000000.000,
NetCashProvidedByUsedInInvestingActivities,-657000000.000,,,,-830000000.000,,,,-800000000.000,,,,-905000000.000,,,,-1142000000.000,,,,-672000000.000,,,,-843000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-657000000.000,,,,-830000000.000,,,,-800000000.000,,,,-905000000.000,,,,-1142000000.000,,,,-672000000.000,,,,-843000000.000,
NetCashProvidedByUsedInOperatingActivities,1294000000.000,,,,1404000000.000,,,,1524000000.000,,,,1767000000.000,,,,2064000000.000,,,,2173000000.000,,,,1883000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1294000000.000,,,,1404000000.000,,,,1524000000.000,,,,1767000000.000,,,,2064000000.000,,,,2173000000.000,,,,1883000000.000,
NetIncomeLoss,639000000.000,785000000.000,904000000.000,964000000.000,863000000.000,1002000000.000,1042000000.000,1036000000.000,957000000.000,1106000000.000,1151000000.000,1174000000.000,1088000000.000,1291000000.000,1370000000.000,1431000000.000,1151000000.000,1204000000.000,1300000000.000,1117000000.000,979000000.000,979000000.000,1131000000.000,1144000000.000,1072000000.000,1168000000.000
OperatingExpenses,3353000000.000,3466000000.000,3523000000.000,3491000000.000,3602000000.000,3497000000.000,3557000000.000,3525000000.000,3657000000.000,3592000000.000,3611000000.000,3657000000.000,3784000000.000,3819000000.000,3852000000.000,3780000000.000,3637000000.000,3480000000.000,3354000000.000,3290000000.000,3142000000.000,3110000000.000,3214000000.000,3203000000.000,3339000000.000,3245000000.000
OperatingIncomeLoss,1137000000.000,1392000000.000,1578000000.000,1617000000.000,1510000000.000,1724000000.000,1786000000.000,1725000000.000,1633000000.000,1878000000.000,1962000000.000,1973000000.000,1854000000.000,2196000000.000,2330000000.000,2373000000.000,1977000000.000,1949000000.000,2208000000.000,1918000000.000,1687000000.000,1660000000.000,1960000000.000,1965000000.000,1793000000.000,2005000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,1000000.000,0.000,-1000000.000,-301000000.000,-7000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,0.000,0.000,0.000,1000000.000,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,5000000.000,9000000.000,-12000000.000,-22000000.000,15000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,11000000.000,,-6000000.000,-9000000.000,-5000000.000,22000000.000,24000000.000,7000000.000,21000000.000,-5000000.000,26000000.000,3000000.000,,,-6000000.000,-17000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-15000000.000,8000000.000,,3000000.000,4000000.000,-12000000.000,4000000.000,-4000000.000,9000000.000,-5000000.000,-12000000.000,-20000000.000,-6000000.000,-21000000.000,4000000.000,-21000000.000,-3000000.000,-1000000.000,-23000000.000,9000000.000,16000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-15000000.000,46000000.000,,17000000.000,21000000.000,5000000.000,393000000.000,16000000.000,20000000.000,6000000.000,-502000000.000,-8000000.000,10000000.000,-4000000.000,17000000.000,-13000000.000,10000000.000,13000000.000,-87000000.000,20000000.000,31000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,6000000.000,9000000.000,-13000000.000,-322000000.000,8000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,0.000,-38000000.000,,-14000000.000,-17000000.000,-17000000.000,-388000000.000,-20000000.000,-11000000.000,-11000000.000,490000000.000,-12000000.000,-16000000.000,-17000000.000,-13000000.000,-8000000.000,-13000000.000,-14000000.000,64000000.000,-11000000.000,-15000000.000
OtherComprehensiveIncomeLossTax,,5000000.000,-7000000.000,,8000000.000,-9000000.000,28000000.000,55000000.000,12000000.000,13000000.000,3000000.000,236000000.000,5000000.000,12000000.000,3000000.000,-311000000.000,3000000.000,-7000000.000,3000000.000,9000000.000,-5000000.000,6000000.000,7000000.000,-57000000.000,14000000.000,18000000.000
OtherCostAndExpenseOperating,188000000.000,196000000.000,207000000.000,191000000.000,216000000.000,190000000.000,200000000.000,182000000.000,237000000.000,219000000.000,205000000.000,188000000.000,226000000.000,228000000.000,242000000.000,228000000.000,259000000.000,225000000.000,205000000.000,235000000.000,249000000.000,244000000.000,271000000.000,233000000.000,260000000.000,219000000.000
OtherNonoperatingIncomeExpense,15000000.000,26000000.000,17000000.000,54000000.000,16000000.000,21000000.000,28000000.000,43000000.000,40000000.000,23000000.000,28000000.000,37000000.000,38000000.000,22000000.000,20000000.000,71000000.000,26000000.000,142000000.000,30000000.000,28000000.000,46000000.000,77000000.000,29000000.000,40000000.000,67000000.000,43000000.000
OtherSalesRevenueNet,242000000.000,263000000.000,265000000.000,279000000.000,289000000.000,308000000.000,324000000.000,319000000.000,306000000.000,317000000.000,323000000.000,333000000.000,352000000.000,354000000.000,363000000.000,359000000.000,363000000.000,361000000.000,347000000.000,345000000.000,327000000.000,340000000.000,337000000.000,336000000.000,338000000.000,344000000.000
PaymentsForProceedsFromOtherInvestingActivities,66000000.000,,,,39000000.000,,,,35000000.000,,,,39000000.000,,,,73000000.000,,,,14000000.000,,,,19000000.000,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,644000000.000,,,,792000000.000,,,,706000000.000,,,,759000000.000,
PaymentsForRepurchaseOfEquity,248000000.000,,,,433000000.000,,,,374000000.000,,,,,,,,,,,,,,,,,
PaymentsOfDividends,186000000.000,,,,289000000.000,,,,323000000.000,,,,363000000.000,,,,922000000.000,479000000.000,,,465000000.000,,,,492000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,602000000.000,,,,804000000.000,,,,782000000.000,,,,893000000.000,,,,1101000000.000,,,,687000000.000,,,,811000000.000,
PaymentsToAcquireShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,90000000.000,
ProceedsFromIssuanceOfCommercialPaper,0.000,,,,0.000,50000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,0.000,,,,,,,,944000000.000,,,,995000000.000,,,,1146000000.000,,,,1278000000.000,,,,200000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,46000000.000,,,,-2000000.000,,,,-34000000.000,,,,-23000000.000,,,,-20000000.000,,,,-44000000.000,,,,-33000000.000,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,60000000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,11000000.000,,,,13000000.000,,,,17000000.000,,,,27000000.000,,,,32000000.000,,,,29000000.000,,,,17000000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,16000000.000,,10000000.000,11000000.000,-11000000.000,-468000000.000,16000000.000,17000000.000,17000000.000,12000000.000,13000000.000,13000000.000,13000000.000,-65000000.000,14000000.000,14000000.000
RentalIncomeNonoperating,20000000.000,19000000.000,20000000.000,21000000.000,20000000.000,21000000.000,21000000.000,21000000.000,37000000.000,21000000.000,26000000.000,22000000.000,24000000.000,23000000.000,25000000.000,24000000.000,24000000.000,22000000.000,25000000.000,25000000.000,25000000.000,23000000.000,23000000.000,25000000.000,37000000.000,26000000.000
RepaymentsOfCommercialPaper,0.000,,,,0.000,50000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,72000000.000,,,,83000000.000,,,,402000000.000,,,,333000000.000,,,,282000000.000,,,,184000000.000,
RepaymentsOfLongTermDebt,87000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
RestrictedStockExpense,17000000.000,17000000.000,17000000.000,13000000.000,20000000.000,20000000.000,20000000.000,15000000.000,21000000.000,20000000.000,21000000.000,17000000.000,29000000.000,22000000.000,23000000.000,17000000.000,24000000.000,21000000.000,20000000.000,16000000.000,13000000.000,20000000.000,15000000.000,18000000.000,22000000.000,22000000.000
Revenues,4490000000.000,4858000000.000,5101000000.000,5108000000.000,5112000000.000,5221000000.000,5343000000.000,5250000000.000,5290000000.000,5470000000.000,5573000000.000,5630000000.000,5638000000.000,6015000000.000,6182000000.000,6153000000.000,5614000000.000,5429000000.000,5562000000.000,5208000000.000,4829000000.000,4770000000.000,5174000000.000,5168000000.000,5132000000.000,5250000000.000
SalesRevenueNet,4490000000.000,4858000000.000,5101000000.000,5108000000.000,5112000000.000,5221000000.000,5343000000.000,5250000000.000,5290000000.000,5470000000.000,5573000000.000,5630000000.000,5638000000.000,6015000000.000,6182000000.000,6153000000.000,5614000000.000,5429000000.000,5562000000.000,5208000000.000,4829000000.000,4770000000.000,5174000000.000,5168000000.000,5132000000.000,5250000000.000
ShareBasedCompensation,22000000.000,,,,25000000.000,24000000.000,25000000.000,19000000.000,25000000.000,26000000.000,26000000.000,21000000.000,35000000.000,28000000.000,28000000.000,21000000.000,28000000.000,26000000.000,25000000.000,19000000.000,17000000.000,24000000.000,20000000.000,21000000.000,26000000.000,27000000.000
StockIssuedDuringPeriodValueShareBasedCompensation,72000000.000,,,,26000000.000,,,,10000000.000,,,,40000000.000,,,,16000000.000,,,,-15000000.000,,,,-7000000.000,
StockOptionPlanExpense,5000000.000,4000000.000,5000000.000,4000000.000,5000000.000,4000000.000,5000000.000,4000000.000,4000000.000,6000000.000,5000000.000,4000000.000,6000000.000,6000000.000,5000000.000,4000000.000,4000000.000,5000000.000,5000000.000,3000000.000,4000000.000,4000000.000,5000000.000,3000000.000,4000000.000,5000000.000
StockRepurchasedAndRetiredDuringPeriodShares,-2636178.000,,,,-3917369.000,3770528.000,3098812.000,9868488.000,2881400.000,3061470.000,,,,,,,,,,,,,,,,
StockRepurchasedDuringPeriodValue,,,,,433000000.000,,,,394000000.000,,,,,,,,,,,,,,,,,
TreasuryStockAcquiredAverageCostPerShare,94.100,100.750,91.450,-190.360,110.640,110.020,122.130,-227.780,136.580,151.420,156.770,-292.250,178.850,96.840,102.540,-277.580,117.280,104.620,89.650,-213.410,76.490,85.660,93.630,-167.210,106.550,109.100
TreasuryStockSharesAcquired,,,,,,,,,,,3666894.000,,3820000.000,8320000.000,8347000.000,11556400.000,6881455.000,7975100.000,13800700.000,6646899.000,9315807.000,7026100.000,9088613.000,9624667.000,7531300.000,7788283.000
TreasuryStockValueAcquiredCostMethod,248000000.000,,,,,,,,,,,,683000000.000,,,,807000000.000,,,,713000000.000,,,,802000000.000,
UnrealizedGainLossOnInterestRateCashFlowHedgesPretaxAccumulatedOtherComprehensiveIncomeLoss,,,,,2000000.000,,,,1000000.000,,,,1000000.000,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,494100000.000,492400000.000,488100000.000,-984800000.000,481400000.000,477200000.000,475200000.000,-957300000.000,470500000.000,467600000.000,464200000.000,-936500000.000,456200000.000,905000000.000,896900000.000,-1357000000.000,882800000.000,875200000.000,865800000.000,-1754400000.000,846700000.000,840100000.000,832200000.000,-1683600000.000,814800000.000,807200000.000
WeightedAverageNumberOfSharesOutstandingBasic,489600000.000,488400000.000,484200000.000,-976500000.000,477800000.000,473800000.000,472000000.000,-950500000.000,467800000.000,465300000.000,461700000.000,-931500000.000,454100000.000,901500000.000,893200000.000,-1351700000.000,879300000.000,872200000.000,862900000.000,-1748200000.000,844000000.000,837400000.000,829000000.000,-1678000000.000,811500000.000,804100000.000
