,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,74481.000,349835.000,124318.000,288750.000,366478.000,6059960.000,8819134.000,9257248.000,9394673.000,10718057.000,10805503.000,10723412.000,10945425.000,12650775.000,,,,16484448.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,11406975.000,7930655.000,7969075.000,,2102404.000,1808076.000,1740980.000,4403106.000,3667790.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,907414.000,2167417.000,4721594.000,7480385.000,,13007968.000,15772384.000,18536801.000,21301217.000,,31021908.000,39441407.000,47860904.000,,48829903.000,39513939.000,46861493.000,,
Assets,1001.000,10106770.000,31436470.000,63511888.000,101015965.000,127135213.000,208274347.000,231040704.000,275645277.000,277808427.000,277768205.000,272878496.000,268486635.000,266285568.000,320646657.000,305542369.000,281809003.000,264851422.000,313568810.000,350328455.000,262147577.000,252973905.000,225990669.000,221926808.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,1025000.000,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,101040209.000,113127489.000,113127489.000,113296841.000,113296841.000,113296841.000,113296842.000,113296841.000,189175872.000,,,,223837311.000,,,,124573141.000,124573141.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,8858112.000,18480865.000,98872792.000,108405895.000,105647104.000,103053290.000,100288873.000,97524457.000,94760041.000,91995624.000,163201779.000,,,,183584053.000,,,,118042681.000,116415823.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,38214311.000,,,,72098307.000,,,,63558572.000,,,,73186778.000,,,,22526705.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,5121782.000,,,,8539735.000,,,,8263077.000,,,,11048554.000,,,,5363092.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,4407375.000,,,,28123421.000,,,,4407375.000,,,,7913875.000,,,,1859550.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,4419450.000,,,,8231559.000,,,,28123421.000,,,,7576113.000,,,,5326529.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,4407375.000,,,,8254140.000,,,,8231559.000,,,,31292159.000,,,,4988767.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,4764579.000,,,,8263077.000,,,,8254140.000,,,,11400297.000,,,,4988767.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,15093750.000,,,,10686375.000,,,,6279000.000,,,,3955780.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,40793315.000,39503813.000,38214311.000,36889425.000,76603222.000,74354360.000,72098307.000,69887415.000,67713476.000,65633022.000,63558572.000,61526283.000,59097087.000,60787915.000,73186778.000,70714048.000,24846001.000,23408628.000,22526705.000,2505906.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,2167417.000,4721594.000,7480385.000,10243551.000,13007968.000,15772384.000,18536801.000,21301217.000,25974093.000,,,,40253258.000,,,,6530460.000,8157318.000
