,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-77000000.000,46000000.000,-26000000.000,28000000.000,-28000000.000,-118000000.000,-144000000.000,-36000000.000,-137000000.000,-30000000.000,-96000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-2000000.000,-1000000.000,,-1000000.000,-2000000.000,,,-1000000.000,-1000000.000,-2000000.000,-1000000.000,6000000.000,0.000,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,1000000.000,1000000.000,,1000000.000,0.000,1000000.000,4000000.000,1000000.000,0.000,1000000.000,0.000,3000000.000,0.000,0.000
OtherCostAndExpenseOperating,756000000.000,790000000.000,705000000.000,803000000.000,808000000.000,844000000.000,831000000.000,825000000.000,795000000.000,810000000.000,845000000.000,814000000.000,786000000.000,843000000.000,816000000.000,815000000.000,788000000.000,799000000.000,818000000.000
OtherNoncashIncomeExpense,97000000.000,,,,38000000.000,,,,52000000.000,,,,26000000.000,,,,39000000.000,,
OtherNonoperatingIncomeExpense,-13000000.000,-7000000.000,-18000000.000,-7000000.000,-17000000.000,-21000000.000,-30000000.000,-20000000.000,-21000000.000,-22000000.000,-33000000.000,-30000000.000,-32000000.000,-25000000.000,-34000000.000,-68000000.000,-36000000.000,-48000000.000,-50000000.000
PaymentsForProceedsFromOtherInvestingActivities,2000000.000,,,,-9000000.000,,,,-7000000.000,,,,-2000000.000,,,,-12000000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,-111000000.000,,,,483000000.000,,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,-870000000.000,,,,749000000.000,,,,304000000.000,,,,466000000.000,,,,832000000.000,,
PensionAndOtherPostretirementBenefitExpense,,,,,192000000.000,192000000.000,192000000.000,196000000.000,153000000.000,154000000.000,156000000.000,158000000.000,115000000.000,113000000.000,115000000.000,1346000000.000,107000000.000,106000000.000,107000000.000
ProceedsFromIncomeTaxRefunds,,,,,10000000.000,,,,36000000.000,,,,1000000.000,,,,2000000.000,,
ProfitLoss,,,,,,,,,,,,,,,,,,,333000000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,116000000.000,,,,,,,,,,,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,-17000000.000,,,,301000000.000,,,,,,,,,,,,,,
RepaymentsOfUnsecuredDebt,,,,,300000000.000,,,,,,,,,,,,,,
Revenues,6409000000.000,6406000000.000,6363000000.000,6588000000.000,6396000000.000,6607000000.000,6462000000.000,6728000000.000,6346000000.000,6546000000.000,6426000000.000,6730000000.000,6584000000.000,6715000000.000,6388000000.000,6407000000.000,6312000000.000,6293000000.000,6318000000.000
SalesRevenueNet,6409000000.000,6406000000.000,6363000000.000,6588000000.000,6396000000.000,6607000000.000,6462000000.000,6728000000.000,6346000000.000,6546000000.000,6426000000.000,6730000000.000,6584000000.000,6715000000.000,6388000000.000,6407000000.000,6312000000.000,6293000000.000,6318000000.000
ShareBasedCompensation,,,,,14000000.000,8000000.000,7000000.000,,15000000.000,9000000.000,7000000.000,,16000000.000,10000000.000,9000000.000,,16000000.000,11000000.000,9000000.000
ShippingHandlingAndTransportationCosts,,,,,,,,,,,,,,,,,,,398000000.000
