,2011-12-31
ComprehensiveIncomeNetOfTax,1652565.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-117664.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1534901.000
CostOfGoodsAndServicesSold,10056846.000
EarningsPerShareBasic,0.050
EarningsPerShareDiluted,0.050
GeneralAndAdministrativeExpense,1104355.000
GrossProfit,3325799.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1522739.000
IncomeTaxExpenseBenefit,241586.000
InterestExpense,838898.000
InvestmentIncomeInterest,9140.000
NetIncomeLoss,1338345.000
NetIncomeLossAttributableToNoncontrollingInterest,-57192.000
NonoperatingIncomeExpense,-521177.000
OperatingExpenses,1281884.000
OperatingIncomeLoss,2043915.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,253748.000
OtherNonoperatingIncome,100138.000
OtherNonoperatingIncomeExpense,208443.000
ProfitLoss,1281153.000
Revenues,13382645.000
SalesRevenueNet,13382645.000
SellingExpense,177529.000
WeightedAverageNumberOfDilutedSharesOutstanding,29715640.000
WeightedAverageNumberOfSharesOutstandingBasic,29715640.000
