,2012-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,349331.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-1610.000
CostOfGoodsSold,1605661.000
DepreciationDepletionAndAmortization,164.000
EarningsPerShareBasic,-0.002
EarningsPerShareDiluted,-0.002
GeneralAndAdministrativeExpense,57761.000
GrossProfit,55769.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-1992.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayable,818804.000
IncreaseDecreaseInAccountsReceivable,-424629.000
IncreaseDecreaseInIncomeTaxes,0.000
IncreaseDecreaseInInventories,-6715.000
InterestIncomeExpenseNet,1582.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,-13090.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-13090.000
NetCashProvidedByUsedInInvestingActivities,-23211.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-23211.000
NetCashProvidedByUsedInOperatingActivities,385632.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,385632.000
NetIncomeLoss,-1992.000
OperatingExpenses,57761.000
PaymentsToAcquirePropertyPlantAndEquipment,1311.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromRelatedPartyDebt,0.000
ProceedsFromSaleOfLoansReceivable,-20290.000
RepaymentsOfRelatedPartyDebt,13090.000
RevenueFromRelatedParties,11970.000
Revenues,1661430.000
SalesRevenueGoodsNet,1647878.000
SalesRevenueNet,1661430.000
WeightedAverageNumberOfDilutedSharesOutstanding,1000000.000
WeightedAverageNumberOfSharesOutstandingBasic,1000000.000
