,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,3065.000,,,,-750.000,,,,0.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,81665.000,,,,78425.000,,,,121538.000,,,,462056.000
IncreaseDecreaseInCustomerDeposits,,,,,,,,,,,,,,,,,,,,,,304542.000
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,-5156.000,,,,0.000,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,-22.000,,,,2010.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,,465.000,,,,461.000,,,,0.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,38934.000,,,,88596.000,,,,118490.000,,,,180482.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,,,,,304542.000
InterestExpense,,,,,,,,,464.000,465.000,465.000,465.000,-453.000,461.000,464.000,202.000,0.000,0.000,0.000,0.000,370.000,1715.000
InterestPaidNet,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,558.000
NetCashProvidedByUsedInFinancingActivities,7255.000,,,,,,,,,59450.000,,,,-3132.000,,,,-1000.000,,,,148354.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7255.000,,,,,,,,,59450.000,,,,-3132.000,,,,-1000.000,,,,148354.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-32250.000,,,,-4577.000,,,,-64028.000,,,,-213625.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-32250.000,,,,-4577.000,,,,-64028.000,,,,-213625.000
NetCashProvidedByUsedInOperatingActivities,-5380.000,,,,-370.000,,,,,-25295.000,,,,-140172.000,,,,-89293.000,,,,157286.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5380.000,,,,-370.000,,,,,-25295.000,,,,-140172.000,,,,-89293.000,,,,157286.000
NetIncomeLoss,-10540.000,-12014.000,-4235.000,-6929.000,-12412.000,-11133.000,-14100.000,-33164.000,-642974.000,-115919.000,38431.000,47163.000,134168.000,-16817.000,-4998154.000,1517108.000,,-619867.000,-6005907.000,-14647098.000,-4740601.000,-69729.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,-7388.000,,-5580.000,-6720.000,-8613.000,-8888.000,0.000
OperatingExpenses,10540.000,12014.000,4235.000,6929.000,12412.000,11133.000,14100.000,33164.000,3725008.000,2502137.000,3512213.000,3827889.000,3493234.000,3450640.000,10578470.000,5908256.000,7428223.000,7756663.000,19281126.000,30404791.000,22737322.000,22054660.000
OperatingIncomeLoss,,,,,,,,,-655416.000,-118068.000,37798.000,49400.000,64302.000,-1399.000,-4993507.000,1510847.000,-1014743.000,-613851.000,-5999098.000,-14647835.000,-4739607.000,-43423.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,-1007.000,949.000,26.000,-1510.000,-7870.000,-5050.000,-13251.000,18600.000,7008.000,-1919.000,10515.000,-2286.000,1037.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,1503857.000,,-612859.000,-6007826.000,-14636583.000,-4742887.000,-68692.000
OtherExpenses,,,,,,,,,464.000,,,,,,,,,,,,,
OtherIncome,,,,,,,,,,2614.000,1598.000,576.000,-4788.000,3686.000,2897.000,319.000,-6879.000,7.000,439.000,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,2149.000,1133.000,111.000,-4335.000,3225.000,2433.000,117.000,-6879.000,7.000,439.000,-432.000,-369.000,-1715.000
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,,,,,,,,,-432.000,,0.000
PaymentsOfStockIssuanceCosts,,,,,,,,,,,,,,,,,,,,,,17842.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,32250.000,,,,4577.000,,,,64028.000,,,,213625.000
ProceedsFromBankDebt,-745.000,,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,59450.000,,,,0.000,,,,,,,,160000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,8000.000,,,,,,,,,0.000,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,,,,,,,,,,20000.000
ProfessionalFees,9847.000,9800.000,-1331.000,5741.000,7292.000,9713.000,13310.000,30805.000,194621.000,79642.000,50205.000,72830.000,73881.000,76603.000,98832.000,138001.000,126327.000,143375.000,130018.000,140804.000,230827.000,364460.000
ProfitLoss,,,,,,,,,,,,,,,,1509720.000,,-625447.000,-6012627.000,-14655711.000,-4749489.000,-69729.000
RepaymentsOfNotesPayable,,,,,,,,,,0.000,,,,,,,,,,,,13804.000
ResearchAndDevelopmentExpense,,,,,,,0.000,,,,,,,,,,,,,,,
Revenues,,,,,,,0.000,,3069592.000,2384069.000,3550011.000,3877289.000,3557536.000,3449241.000,5584963.000,7419103.000,6413480.000,7142812.000,13282028.000,15756956.000,17997715.000,22011237.000
SalesRevenueNet,,,,,,,0.000,,3069592.000,2381455.000,3548413.000,3876713.000,3562324.000,3445555.000,5582066.000,7418784.000,6420359.000,7142805.000,13281589.000,15756956.000,17997715.000,22011237.000
SellingAndMarketingExpense,,,,,,,,,21497.000,14448.000,15502.000,19825.000,26244.000,46357.000,43006.000,77011.000,45082.000,77143.000,122285.000,158968.000,212448.000,301222.000
ShareBasedCompensation,,,,,,,,,,24159.000,,,,99798.000,,,,248725.000,,,,1303522.000
StockIssuedDuringPeriodSharesAcquisitions,,,,,,,,,37216345.000,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,,,,17500.000,198333.000,,,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,,,,,,,288523.000,,,,635054.000,,,,
StockIssuedDuringPeriodSharesStockSplits,,,,,,,,,-1393350000.000,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,,,5250.000,59450.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,99795.000,,,,248725.000,,,,
StockOptionPlanExpense,,,,,,,,,,28273.000,,,,-171807.000,,,,433530.000,,,,-1201364.000
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,12530.000,,,,,,,,
StockRepurchasedDuringPeriodValue,,,,,,,,,,,,,,-3132.000,,,,0.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,,,,,51163219.000,,50617769.000,50940460.000,51225817.000,-101702097.000,52416392.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,40086000.000,40086000.000,40086000.000,-80168657.000,1192717006.000,47874503.000,48014970.000,48073436.000,,48727385.000,49182952.000,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,,,,,49714285.000,,50617769.000,50940460.000,51225817.000,-101702097.000,52416392.000
