,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AmortizationOfFinancingCosts,252070.000,305384.000,340453.000,375522.000,375522.000,375522.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2823975.000,117689.000,1784976.000,,,
CashPeriodIncreaseDecrease,,,,21041588.000,-21475890.000,-889359.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,184776.000,0.000,55392.000,459368.000,1218090.000,36442.000
CostOfGoodsSold,169817362.000,171827633.000,186301560.000,125501344.000,110311445.000,99340675.000
DebtInstrumentDecreaseForgiveness,0.000,,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,0.033,,,,
DebtInstrumentPeriodicPaymentPrincipal,,1250000.000,,,,
DepreciationDepletionAndAmortization,8232529.000,7850854.000,7760954.000,7465338.000,7693174.000,5745867.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,,0.000,0.000,17870825.000,1892205.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,,,,,,325.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,0.000,1051225.000,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,25.000,,,,
EarningsPerShareBasic,21.400,-158.310,-171.520,428.700,63.060,-39.010
GainLossOnDispositionOfAssets,,496098.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,-62696.000,489664.000,0.000,70368.000,-13371.000,-653745.000
GeneralAndAdministrativeExpense,2649796.000,2955565.000,3224382.000,3771961.000,2952005.000,3379164.000
GrossProfit,4133764.000,-2260259.000,-3832019.000,21832849.000,5616324.000,1801093.000
IncreaseDecreaseInAccountsAndOtherReceivables,2161480.000,1234801.000,-3976120.000,-3756605.000,2433665.000,-888306.000
IncreaseDecreaseInAccountsPayable,86760.000,-340860.000,1239248.000,-579609.000,-198778.000,1251738.000
IncreaseDecreaseInAccountsPayableRelatedParties,719023.000,-350914.000,-274589.000,163076.000,33214.000,29535.000
IncreaseDecreaseInAccruedLiabilities,-172428.000,17512.000,20638.000,684772.000,-19498.000,-185735.000
IncreaseDecreaseInDeferredRevenue,,,1000000.000,0.000,-184259.000,-148148.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,1484242.000,-448067.000,359498.000,55602.000,259100.000,-248501.000
IncreaseDecreaseInInventories,2399465.000,-427608.000,-580737.000,-604093.000,-780133.000,1716207.000
IncreaseDecreaseInMarginDepositsOutstanding,-2078025.000,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,0.000,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,30244.000,-3520.000,519.000,-78213.000,268979.000,21974.000
InterestExpenseBorrowings,593461.000,237565.000,160068.000,55163.000,34736.000,66306.000
InterestIncomeDomesticDeposits,9542.000,6957.000,4277.000,20803.000,21981.000,3981.000
InterestPaid,645013.000,231132.000,123191.000,55418.000,16382.000,55030.000
InterestPaidCapitalized,42073.000,,0.000,0.000,,
LandSales,,1181000.000,,,,
NetCashProvidedByUsedInFinancingActivities,-5295653.000,-1566634.000,-3487968.000,-52049.000,-16267055.000,-1103408.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5295653.000,-1566634.000,-3487968.000,-52049.000,-16267055.000,-1103408.000
NetCashProvidedByUsedInInvestingActivities,-2883108.000,131682.000,-1213395.000,-8129409.000,-12591012.000,-4891183.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2883108.000,131682.000,-1213395.000,-8129409.000,-12591012.000,-4891183.000
NetCashProvidedByUsedInOperatingActivities,5354786.000,1552641.000,6486339.000,29223046.000,7382177.000,5105232.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5354786.000,1552641.000,6486339.000,29223046.000,7382177.000,5105232.000
NetIncomeLoss,900049.000,-6656768.000,-7212192.000,18026528.000,2651564.000,-1640396.000
OperatingIncomeLoss,1483968.000,-6426160.000,-7056401.000,18060888.000,2664319.000,-1578071.000
OperatingLeasesRentExpenseNet,,1890000.000,1816000.000,1810000.000,2284000.000,2313000.000
OtherIncome,0.000,,,,,
OtherNonoperatingIncomeExpense,-583919.000,-230608.000,-155791.000,-34360.000,-12755.000,-62325.000
PaymentsToAcquireInvestments,12877.000,7518.000,5614.000,0.000,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,2870231.000,1041800.000,1207781.000,8209409.000,12591012.000,4891183.000
ProceedsFromIssuanceOfLongTermDebt,1000000.000,24170000.000,1700000.000,0.000,0.000,2500000.000
ProceedsFromRepaymentsOfBankOverdrafts,,,,,1656923.000,-1656923.000
ProceedsFromRepaymentsOfShortTermDebt,,,-200000.000,0.000,0.000,
ProceedsFromSaleOfPropertyHeldForSale,,1181000.000,0.000,80000.000,0.000,0.000
ProceedsFromShortTermDebt,,9137000.000,,,,
RepaymentsOfLongTermDebt,6295653.000,24885409.000,4987968.000,52049.000,53153.000,54280.000
RepaymentsOfShortTermDebt,,8937000.000,,,,
Revenues,173951126.000,169567374.000,182469541.000,147334193.000,115927769.000,101141768.000
SalesRevenueNet,173951126.000,169567374.000,182469541.000,147334193.000,115927769.000,101141768.000
TradingActivityGainsAndLossesNet,,-1007746.000,1053977.000,2402126.000,,
TradingGainsLosses,,,,,1847778.000,2786431.000
WeightedAverageNumberOfDilutedSharesOutstanding,42049.000,42049.000,42049.000,42049.000,42049.000,42049.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,42049.000,42049.000,42049.000,42049.000,
