,2017-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,278579.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5612000.000
ComprehensiveIncomeNetOfTax,-15239000.000
DeferredIncomeTaxExpenseBenefit,178000.000
DepreciationDepletionAndAmortization,76000.000
EarningsPerShareBasic,-5.600
EarningsPerShareDiluted,-5.600
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,266000.000
ForeignCurrencyTransactionGainBeforeTax,993000.000
ForeignCurrencyTransactionLossBeforeTax,809000.000
GeneralAndAdministrativeExpense,4218000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14874000.000
IncomeTaxExpenseBenefit,349000.000
IncreaseDecreaseInAccountsPayable,1789000.000
IncreaseDecreaseInAccruedLiabilities,-383000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-10000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,6000.000
IncreaseDecreaseInOtherReceivables,1586000.000
InterestExpense,1000.000
InvestmentIncomeInterest,121000.000
LeaseAndRentalExpense,304000.000
NetCashProvidedByUsedInFinancingActivities,-1171000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1171000.000
NetCashProvidedByUsedInInvestingActivities,9977000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,9977000.000
NetCashProvidedByUsedInOperatingActivities,-14684000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14684000.000
NetIncomeLoss,-15223000.000
NonoperatingIncomeExpense,206000.000
OperatingExpenses,16878000.000
OperatingIncomeLoss,-15200000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-16000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-16000.000
OtherNoncashIncomeExpense,266000.000
OtherNonoperatingIncomeExpense,22000.000
OtherOperatingActivitiesCashFlowStatement,86000.000
PaymentsOfStockIssuanceCosts,1410000.000
PaymentsToAcquireProductiveAssets,25000.000
ProceedsFromIssuanceOfLongTermDebt,229000.000
ProceedsFromSaleOfAvailableForSaleSecurities,10000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,2000.000
ProceedsFromStockOptionsExercised,10000.000
ResearchAndDevelopmentExpense,12660000.000
RevenueFromGrants,1678000.000
ShareBasedCompensation,684000.000
WeightedAverageNumberOfDilutedSharesOutstanding,2720423.000
WeightedAverageNumberOfSharesOutstandingBasic,2720423.000
