,2011-09-30
EarningsPerShareBasic,-0.240
EarningsPerShareDiluted,-0.240
GeneralAndAdministrativeExpense,88957.000
InterestIncomeOperating,19208.000
LaborAndRelatedExpense,82596.000
NetIncomeLoss,-141037.000
NetIncomeLossAvailableToCommonStockholdersBasic,-141037.000
OperatingExpenses,187396.000
OperatingIncomeLoss,-141037.000
OperatingLeasesIncomeStatementLeaseRevenue,26850.000
OtherIncome,301.000
OwnedPropertyManagementCosts,1509.000
Revenues,46359.000
SalesRevenueNet,46058.000
TaxesExcludingIncomeAndExciseTaxes,14334.000
