,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-83854.000
ComprehensiveIncomeNetOfTax,-2431031.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,2410.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-2433441.000
DepreciationAndAmortization,42472.000
EarningsPerShareBasicAndDiluted,-0.290
GainLossOnSaleOfPropertyPlantEquipment,1358.000
GeneralAndAdministrativeExpense,439214.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,277679.000
IncreaseDecreaseInAccountsReceivable,-65889.000
IncreaseDecreaseInAccruedSalaries,70434.000
IncreaseDecreaseInDueFromRelatedParties,-29577.000
IncreaseDecreaseInOtherCurrentAssets,-3000.000
InterestExpense,282138.000
InterestPaid,10284.000
IssuanceOfStockAndWarrantsForServicesOrClaims,65015.000
MarketableSecuritiesRealizedGainLoss,-141077.000
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,772000.000
NetCashProvidedByUsedInFinancingActivities,151223.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,151223.000
NetCashProvidedByUsedInInvestingActivities,834518.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,834518.000
NetCashProvidedByUsedInOperatingActivities,-1069595.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1069595.000
NetIncomeLoss,-2266380.000
NetIncomeLossAttributableToNoncontrollingInterest,2410.000
NonoperatingIncomeExpense,-848758.000
OfficersCompensation,367113.000
OperatingCostsAndExpenses,618086.000
OperatingExpenses,1927521.000
OperatingIncomeLoss,-1420032.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-51077.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-113574.000
OtherNonoperatingIncome,-1321.000
PaymentsToAcquireProductiveAssets,29819.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,436462.000
ProfitLoss,-2268790.000
ProvisionForDoubtfulAccounts,29918.000
RepaymentsOfLongTermCapitalLeaseObligations,36168.000
SalesRevenueServicesNet,507489.000
