,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AffiliateCosts,162925000.000,,,,,
AmortizationOfDebtDiscountPremium,,,419000.000,1042000.000,1170000.000,1245000.000
AmortizationOfDeferredHedgeGains,,-898000.000,-2737000.000,,,
AmortizationOfFinancingCosts,1327000.000,1508000.000,2975000.000,2973000.000,,4492000.000
AmortizationOfIntangibleAssets,,2800000.000,3000000.000,9200000.000,14600000.000,15800000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,0.190,1.220,0.910,-1.670,0.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.190,1.220,0.910,-1.670,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,,12521000.000,68166000.000,64290000.000,-83433000.000,552000.000
BusinessAcquisitionsProFormaRevenue,,395427000.000,478538000.000,618843000.000,665887000.000,589494000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,2934000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-45000.000,,,,177000.000,-255000.000
ComprehensiveIncomeNetOfTax,5413000.000,9728000.000,71764000.000,60634000.000,-86145000.000,-9369000.000
ContributionOfProperty,,47908000.000,146758000.000,-11970000.000,99560000.000,70310000.000
CostsAndExpenses,301303000.000,376039000.000,400664000.000,518004000.000,739798000.000,571705000.000
CurrentIncomeTaxExpenseBenefit,,60000.000,1150000.000,-89000.000,1195000.000,-32000.000
CurrentStateAndLocalTaxExpenseBenefit,,60000.000,1150000.000,-89000.000,1195000.000,-32000.000
DeferredIncomeTaxExpenseBenefit,,885000.000,356000.000,1402000.000,-160000.000,1444000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,885000.000,356000.000,1402000.000,-160000.000,1444000.000
Depreciation,,85500000.000,100700000.000,119000000.000,141200000.000,138000000.000
DepreciationDepletionAndAmortization,67930000.000,88298000.000,103711000.000,128196000.000,155786000.000,153741000.000
DilutiveSecurities,,,,0.000,,
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,107196000.000,130345000.000,149990000.000,92220000.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,2.080,2.165,2.260,1.427
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,-70636000.000,87866000.000,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,2.000,,,,
