,2011-06-30
BenefitsLossesAndExpenses,37916000.000
EarningsPerShareBasic,0.780
EarningsPerShareDiluted,0.760
ImpairmentOfInvestments,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10047000.000
IncomeTaxExpenseBenefit,3578000.000
IncurredClaimsPropertyCasualtyAndLiability,23539000.000
InterestExpenseDebt,901000.000
NetIncomeLoss,6469000.000
NetInvestmentIncome,5485000.000
OtherExpenses,1208000.000
OtherIncome,138000.000
OtherUnderwritingExpense,12268000.000
PremiumsEarnedNetPropertyAndCasualty,39674000.000
RealizedInvestmentGainsLosses,2666000.000
Revenues,47963000.000
SalesRevenueNet,39674000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8495000.000
WeightedAverageNumberOfSharesOutstandingBasic,8299000.000
