,2011-06-30,2011-09-30
CostOfRevenue,3419000.000,1575000.000
DepreciationAndAmortization,57000.000,48000.000
DerivativeGainLossOnDerivativeNet,-1000.000,-17000.000
GainLossOnDispositionOfAssets,,-12000.000
GainsLossesOnExtinguishmentOfDebt,,0.000
GrossProfit,612000.000,1066000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-451000.000,-47000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000
IncomeLossFromEquityMethodInvestments,47000.000,14000.000
InterestExpense,54000.000,62000.000
NetIncomeLoss,-451000.000,-47000.000
NonoperatingIncomeExpense,3000.000,-66000.000
OperatingIncomeLoss,-454000.000,19000.000
Revenues,4031000.000,2641000.000
SalesRevenueNet,4031000.000,2641000.000
SellingGeneralAndAdministrativeExpense,1009000.000,999000.000
WeightedAverageNumberOfDilutedSharesOutstanding,471165536.000,478821949.000
WeightedAverageNumberOfSharesOutstandingBasic,,478821949.000
