,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,,,,,218614.000,,189866.000,168531.000,151686.000,291328.000,291623.000,,,,,,,,
ClearanceFees,,,,,,,,,,,272691.000,258099.000,314937.000,266683.000,,,,,,,,,
FloorBrokerageExchangeAndClearanceFees,2196819.000,2168169.000,2186429.000,2314248.000,2230265.000,2156763.000,2085842.000,2097305.000,1900479.000,,,,,,52347.000,48061.000,86137.000,80766.000,72254.000,69230.000,49577.000,53849.000,41427.000
GainLossOnSaleOfCommodityContracts,4827835.000,4412905.000,-615493.000,4036120.000,3416355.000,-613917.000,-1080948.000,558128.000,-805659.000,-748923.000,-2524070.000,121228.000,-783500.000,1431479.000,-638735.000,-576998.000,-780521.000,600795.000,-564110.000,-266558.000,2123836.000,-1628286.000,129547.000
IncentiveFeeExpense,,,,,,,,,201857.000,,-12209.000,,683130.000,,752253.000,14893.000,667285.000,0.000,180449.000,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,,,,,-19.460,-29.640,,,,,,
InterestAndDividendIncomeOperating,9405.000,7650.000,21966.000,29783.000,32720.000,43893.000,28320.000,11166.000,8272.000,17847.000,12034.000,5514.000,3919.000,3786.000,2507.000,2008.000,10750.000,8919.000,50604.000,37350.000,43191.000,46611.000,79594.000
InterestIncomeOperating,6997.000,5432.000,17371.000,6682.000,8847.000,1307.000,4056.000,1193.000,1105.000,2773.000,2017.000,1150.000,1007.000,800.000,583.000,478.000,3431.000,1818.000,17049.000,13803.000,15062.000,19733.000,43902.000
InvestmentIncomeInterest,2408.000,2218.000,4595.000,23101.000,23873.000,42586.000,24264.000,9973.000,7167.000,15074.000,10017.000,4364.000,2912.000,2986.000,1924.000,1530.000,7319.000,7101.000,33555.000,23547.000,28129.000,26878.000,35692.000
InvestmentIncomeNet,,,,-7989700.000,1822000.000,,5642002.000,8485070.000,-10337207.000,8079903.000,-10215918.000,3919637.000,4863858.000,9896689.000,5227699.000,-2997474.000,,,,,,,
ManagementFeeExpense,,,,,,,,,624918.000,,509775.000,469374.000,443091.000,433093.000,442575.000,403224.000,406464.000,389628.000,352672.000,316655.000,280933.000,260070.000,217477.000
NetIncomeLoss,88081.000,12937710.000,-6741732.000,-7386750.000,1884267.000,-1597628.000,1338961.000,5581472.000,-13665986.000,5423202.000,-14507196.000,2041589.000,995316.000,7932365.000,2171222.000,-4797496.000,4015291.000,-3297685.000,792450.000,-2425164.000,-1152519.000,-1582624.000,263176.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,0.990,93.240,-44.610,-47.790,12.110,-9.740,9.780,41.550,-103.640,42.900,-120.480,19.100,13.860,91.420,25.770,-59.720,52.690,-44.880,,,,,
NetInvestmentIncome,-3622131.000,-5859447.000,-3416029.000,-3858824.000,-3999152.000,-3586664.000,-3517210.000,-4069574.000,-3207609.000,-2713287.000,-2448991.000,-1980502.000,-2656894.000,-3747319.000,-2529113.000,-1557601.000,-2248649.000,-1369108.000,-1509542.000,-1194140.000,-1173581.000,-993577.000,-870328.000
OperatingExpenses,3631536.000,5867097.000,3437995.000,3888607.000,4031872.000,3630557.000,3545530.000,4080740.000,3215881.000,2731134.000,2461025.000,1986016.000,2660813.000,3751105.000,2531620.000,1559609.000,2259399.000,1378027.000,1560146.000,1231490.000,1216772.000,1040188.000,949922.000
OtherExpenses,143667.000,107950.000,149014.000,169789.000,140721.000,-79421.000,176326.000,284107.000,270013.000,-618174.000,170826.000,246891.000,308758.000,-673697.000,160628.000,98931.000,150986.000,,,,,,
PartnersCapitalAccountPeriodIncreaseDecrease,4976148.000,10328811.000,6417047.000,-4305461.000,-2524384.000,,-6065940.000,2617163.000,-19163116.000,,-24823806.000,-9545887.000,-13650120.000,,-2629194.000,-10938153.000,864759.000,,-5244853.000,-10522810.000,-5549004.000,,-3329542.000
PartnersCapitalAccountRedemptions,-9269306.000,-8379284.000,7614172.000,9010087.000,8395980.000,20712072.000,,,,,,,,,,,,,,,,,
ProfessionalFees,,,,,,,,,,,,,,,,,,,114766.000,105867.000,107399.000,94925.000,93756.000
RealizedInvestmentGainsLosses,-126360.000,10369281.000,-5158873.000,-627913.000,-1813338.000,-3602676.000,13823745.000,7548615.000,-7414206.000,260203.000,-4446921.000,5936062.000,3804.000,9687014.000,8295818.000,-1591811.000,5267432.000,-360420.000,694369.000,-1871387.000,1222110.000,279205.000,460315.000
SellingExpense,,,,377858.000,341146.000,,360739.000,374414.000,309610.000,,218019.000,185890.000,226815.000,218100.000,147329.000,158738.000,,,,,383426.000,,317327.000
TradingActivityGainsAndLossesNet,3710212.000,18797157.000,-3325703.000,-3527926.000,5883419.000,1989036.000,4856171.000,9651046.000,-10458377.000,8136489.000,-12058205.000,,,,,,,,,,,,
TradingGainsLosses,,,,,,,,,,,,4022091.000,3652210.000,,4700335.000,-3239895.000,6263940.000,-1928577.000,2301992.000,-1231024.000,21062.000,-589047.000,1133504.000
UnrealizedGainLossOnCommodityContracts,-1483705.000,-339002.000,-48242.000,-7622.000,263811.000,-138012.000,-145154.000,108822.000,224597.000,451909.000,368402.000,-291051.000,-810312.000,-1543.000,-102148.000,112322.000,896063.000,-829745.000,729856.000,275566.000,-1509556.000,1061369.000,133469.000
UnrealizedGainLossOnInvestments,492442.000,4353973.000,2496905.000,-6928511.000,4016591.000,6343641.000,-7741472.000,1435481.000,-2463109.000,8173300.000,-5455616.000,-1744148.000,5242218.000,562734.000,-2854600.000,-1183408.000,880966.000,-1339207.000,1441877.000,631355.000,-1815328.000,-301335.000,410173.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,141017.696,138554.086,150170.101,154789.625,152233.422,-306304.964,137532.522,133411.663,131810.451,-270485.676,120227.518,108188.410,98070.527,-222723.523,84079.213,79888.042,75799.441,-161456.174,,,,,
