,2011-09-30
CashPeriodIncreaseDecrease,750.000
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,1500.000
IncomeLossFromContinuingOperations,-1500.000
NetCashProvidedByUsedInFinancingActivities,2250.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2250.000
NetCashProvidedByUsedInOperatingActivities,-1500.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1500.000
OperatingExpenses,1500.000
ProceedsFromNotesPayable,2250.000
WeightedAverageNumberOfSharesOutstandingBasic,400000.000
