,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
NetCashProvidedByUsedInInvestingActivities,,,-31200000.000,,,,-33100000.000,,,,-116000000.000,,,,-110600000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-31200000.000,,,,-33100000.000,,,,-116000000.000,,,,-110600000.000,,
NetCashProvidedByUsedInOperatingActivities,,,75700000.000,,,,139000000.000,,,,88100000.000,,,,90100000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,75700000.000,,,,139000000.000,,,,88100000.000,,,,90100000.000,,
NetIncomeLoss,32200000.000,48200000.000,36800000.000,71400000.000,40500000.000,42500000.000,54200000.000,-35400000.000,59500000.000,63700000.000,54500000.000,75300000.000,77600000.000,85500000.000,53400000.000,74700000.000,73100000.000
OperatingExpenses,167600000.000,149300000.000,162300000.000,115700000.000,169400000.000,170600000.000,165700000.000,173500000.000,184800000.000,181300000.000,194200000.000,192700000.000,190700000.000,191600000.000,198200000.000,182700000.000,184700000.000
OperatingIncomeLoss,79100000.000,94000000.000,82900000.000,132500000.000,96700000.000,91600000.000,89600000.000,93000000.000,101800000.000,111300000.000,88100000.000,112800000.000,122800000.000,111500000.000,92900000.000,115700000.000,110600000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-700000.000,800000.000,,600000.000,-700000.000,100000.000,-100000.000,0.000,0.000,-500000.000,-1300000.000,-400000.000,-400000.000,-1300000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,-700000.000,800000.000,,600000.000,-700000.000,100000.000,-100000.000,,,,,,,
OtherCostAndExpenseOperating,,,11300000.000,13100000.000,17200000.000,17500000.000,14700000.000,19600000.000,17100000.000,14800000.000,15600000.000,16900000.000,15900000.000,17600000.000,20900000.000,16400000.000,17900000.000
OtherNonoperatingIncomeExpense,300000.000,500000.000,-100000.000,0.000,-100000.000,0.000,-100000.000,0.000,-200000.000,-100000.000,0.000,-2100000.000,100000.000,1900000.000,200000.000,100000.000,200000.000
PaymentsForOtherOperatingActivities,,,0.000,,,,,,,,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,200000.000,,,,100000.000,,,,-400000.000,,,,-300000.000,,
PaymentsOfDividends,,,,,,,,,,,,,,,293900000.000,,
PaymentsToAcquireEquipmentOnLease,,,,,,,,,,,85100000.000,,,,53700000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,32600000.000,,,,33200000.000,,,,33700000.000,,,,58000000.000,,
ProceedsFromInsuranceSettlementInvestingActivities,,,0.000,,,,,,,,,,,,,,
ProceedsFromInsuranceSettlementOperatingActivities,,,0.000,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,30000000.000,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,,14000000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1600000.000,,,,200000.000,,,,2400000.000,,,,800000.000,,
RepaymentsOfLongTermDebt,,,5400000.000,,,,5800000.000,,,,68900000.000,,,,6000000.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,59400000.000,,,,0.000,,,,23300000.000,,
Revenues,246700000.000,243300000.000,245200000.000,248200000.000,266100000.000,262200000.000,255300000.000,266500000.000,286600000.000,292600000.000,282300000.000,305500000.000,313500000.000,303100000.000,291100000.000,298400000.000,295300000.000
SalesRevenueNet,246700000.000,243300000.000,245200000.000,248200000.000,266100000.000,262200000.000,255300000.000,266500000.000,286600000.000,292600000.000,282300000.000,305500000.000,313500000.000,303100000.000,291100000.000,298400000.000,295300000.000
