,2011-06-30
ComprehensiveIncomeNetOfTax,3080845.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3103980.000
CostOfRevenue,3623351.000
DepletionOfOilAndGasProperties,1287166.000
EarningsPerShareBasicAndDiluted,0.090
ExplorationAndProductionCosts,621100.000
GeneralAndAdministrativeExpense,81929.000
GrossProfit,3942269.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3855533.000
IncomeTaxExpenseBenefit,965814.000
InterestExpense,4807.000
NetIncomeLoss,2744847.000
NetIncomeLossAttributableToNoncontrollingInterest,144872.000
OilAndGasSalesRevenue,6958420.000
OperatingIncomeLoss,3860340.000
OperatingLeasesIncomeStatementSubleaseRevenue,607200.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,359133.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,23135.000
OtherCostOfOperatingRevenue,52720.000
ProfitLoss,2889719.000
Revenues,7565620.000
SalesRevenueNet,7565620.000
