,2011-09-30,2011-12-31
AccumulatedDepreciationDepletionAndAmortizationReclassificationsOfPropertyPlantAndEquipment,368.000,
CapitalLeaseObligationsIncurred,1012.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,104886.000,
CostOfGoodsAndServicesSold,160696.000,74098.000
DepreciationDepletionAndAmortization,43212.000,
ForeignCurrencyTransactionLossBeforeTax,2328.000,9913.000
GainsLossesOnExtinguishmentOfDebt,,7881.000
GeneralAndAdministrativeExpense,23140.000,2620.000
GrossProfit,311544.000,99156.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6067.000,-105917.000
IncreaseDecreaseInAccruedSalaries,25000.000,
IncreaseDecreaseInCustomerDeposits,-1896.000,
IncreaseDecreaseInInventories,-143020.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,153655.000,
IncreaseDecreaseInPrepaidExpense,-2599.000,
IncreaseDecreaseInPrepaidTaxes,-27901.000,
LaborAndRelatedExpense,121137.000,57205.000
MarketingAndAdvertisingExpense,28000.000,5068.000
NetCashProvidedByUsedInFinancingActivities,-10388.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-10388.000,
NetCashProvidedByUsedInInvestingActivities,-1012.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1012.000,
NetCashProvidedByUsedInOperatingActivities,116286.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,116286.000,
NetIncomeLoss,6067.000,-105917.000
OccupancyNet,3082.000,2920.000
OperatingExpenses,305477.000,212954.000
OperatingIncomeLoss,6067.000,-113798.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,0.000,7881.000
OtherDepreciationAndAmortization,43212.000,43644.000
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,-3064.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,-7324.000,
ProfessionalFees,17441.000,40604.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,24764.000,46077.000
Revenues,472240.000,173254.000
SalesCommissionsAndFees,41632.000,
SalesRevenueNet,472240.000,173254.000
SellingAndMarketingExpense,740.000,4904.000
ShareBasedCompensation,63400.000,
WeightedAverageNumberOfSharesOutstandingBasic,199952195.000,199952195.000
