,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
CommonStockSharesOutstanding,60000.000,60000.000,62500.000,62500.000,62500.000,62500.000,62500.000,62500.000,62500.000,62500.000,61425.000,61433.000,61433.000,61433.000,61433.000
CommonStockValue,56096000.000,56146000.000,62478000.000,62478000.000,62478000.000,62478000.000,62478000.000,62478000.000,62478000.000,62478000.000,63521000.000,63533000.000,63534000.000,63534000.000,64157000.000
DebtCurrent,,,,,6865000.000,3797000.000,1975000.000,753000.000,5685000.000,3853000.000,2626000.000,772000.000,4225000.000,86798000.000,85844000.000
DebtInstrumentFaceAmount,,,,,200000000.000,200000000.000,200000000.000,200000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,238000000.000
DebtInstrumentFairValue,,,,,205000000.000,206000000.000,206000000.000,210500000.000,260000000.000,258800000.000,259100000.000,255900000.000,240000000.000,191300000.000,102300000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,0.125,0.125,,0.125,0.125,0.125,,,,0.125
DebtInstrumentRepurchasedFaceAmount,,,,,,,,,,,,,,,12000000.000
DeferredCostsAndOtherAssets,,,,,,,,,,,,,,,1855000.000
DeferredIncomeTaxLiabilities,,,,,,,169807000.000,,,,35451000.000,,,,41418000.000
DeferredTaxAssetsEquityMethodInvestments,,,,,,,2690000.000,,,,,,,,
DeferredTaxAssetsGross,,,,,,,24658000.000,,,,25211000.000,,,,68843000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,2094000.000,23898000.000,5537000.000,872000.000,3687000.000,1705000.000,2382000.000,3938000.000,4076000.000,5346000.000,3487000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,1712000.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,41297000.000
DeferredTaxAssetsNetCurrent,,,,,,,,,,,3938000.000,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,1712000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,7351000.000,,,,6606000.000,,,,46582000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,118300000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,92500000.000,,,,131700000.000
DeferredTaxAssetsOther,,,,,,,223000.000,,,,833000.000,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,4641000.000,,,,4641000.000
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,,,,,,,,1733000.000,,,,1972000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,14156000.000,,,,15479000.000,,,,15648000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,4081000.000,,,,27546000.000
DeferredTaxLiabilities,,,,,,,,,,,10240000.000,,,,121000.000
DeferredTaxLiabilitiesCurrent,797000.000,357000.000,3109000.000,,,,,,,,,,,,1833000.000
DeferredTaxLiabilitiesDerivatives,,,,,,,4461000.000,,,,887000.000,,,,6778000.000
DeferredTaxLiabilitiesNoncurrent,99102000.000,107861000.000,105095000.000,114039000.000,140275000.000,146169000.000,146021000.000,139879000.000,139352000.000,36470000.000,14178000.000,12680000.000,11695000.000,7145000.000,
DeferredTaxLiabilitiesOther,,,,,,,,,,,298000.000,,,,17000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,165346000.000,,,,34266000.000,,,,34623000.000
DerivativeLiabilitiesCurrent,2479000.000,564000.000,,11146000.000,457000.000,3340000.000,1114000.000,5928000.000,1229000.000,2592000.000,4467000.000,5084000.000,5370000.000,234000.000,
DerivativeLiabilitiesNoncurrent,610000.000,,4244000.000,8396000.000,1005000.000,4086000.000,1091000.000,1929000.000,393000.000,138000.000,10000.000,666000.000,832000.000,,
DueFromRelatedPartiesCurrent,,,,,2300000.000,1000000.000,1100000.000,2500000.000,900000.000,600000.000,1100000.000,200000.000,200000.000,10000.000,8000.000
DueToRelatedPartiesCurrent,,,,,6300000.000,7300000.000,6600000.000,5100000.000,3600000.000,2200000.000,2000000.000,2200000.000,1800000.000,95000.000,100000.000
EquityMethodInvestments,2044000.000,,,,,,,,,,,,,,
IncomeTaxesReceivable,2987000.000,4142000.000,2118000.000,2474000.000,356000.000,2069000.000,1438000.000,995000.000,1276000.000,,507000.000,616000.000,737000.000,1109000.000,
InterestPayableCurrent,4688000.000,,6250000.000,,6250000.000,,6250000.000,12500000.000,7813000.000,15625000.000,7813000.000,15625000.000,7813000.000,15625000.000,7438000.000
Liabilities,332299000.000,402572000.000,434293000.000,431916000.000,504446000.000,502115000.000,493330000.000,507834000.000,500883000.000,396861000.000,376597000.000,364661000.000,365563000.000,442245000.000,429385000.000
LiabilitiesAndStockholdersEquity,628231000.000,691191000.000,723476000.000,724761000.000,808452000.000,799155000.000,799322000.000,797902000.000,792892000.000,503548000.000,426612000.000,406452000.000,400478000.000,474454000.000,391626000.000
LiabilitiesCurrent,58677000.000,68149000.000,96772000.000,80676000.000,84873000.000,67220000.000,65146000.000,85504000.000,78619000.000,78421000.000,79637000.000,67917000.000,71405000.000,151426000.000,396847000.000
LiabilitiesNoncurrent,273622000.000,334423000.000,337521000.000,351240000.000,419573000.000,434895000.000,428184000.000,422330000.000,422264000.000,318440000.000,296960000.000,296744000.000,294158000.000,290819000.000,32538000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,50000000.000,,,,0.000,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,62500000.000,,,,50000000.000,,,,
LongTermDebt,,,,,,,254558000.000,,,,255074000.000,,,,326666000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,1927000.000,,,,1744000.000,,,,1535000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,1975000.000,,,,2626000.000,,,,324375000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,182000.000,,,,195000.000,,,,209000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,169000.000,,,,182000.000,,,,195000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,250158000.000,,,,169000.000,,,,182000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,147000.000,,,,250158000.000,,,,170000.000
LongTermDebtNoncurrent,2787000.000,2754000.000,2733000.000,2699000.000,52655000.000,52619000.000,52584000.000,52560000.000,2511000.000,2474000.000,2448000.000,2410000.000,2371000.000,2331000.000,2290000.000
MinorityInterest,,,,117000.000,,,,,,,,,,,
NoncontrollingInterestInVariableInterestEntity,,,,,203000.000,856000.000,1269000.000,1790000.000,2220000.000,2443000.000,2487000.000,2760000.000,5189000.000,-663000.000,-129000.000
OilAndGasPropertyFullCostMethodDepletion,,,,,,,796014000.000,,,,1190944000.000,,,,1346567000.000
OilAndGasPropertyFullCostMethodGross,1065479000.000,1138012000.000,1203272000.000,1267640000.000,1314435000.000,1380713000.000,1470150000.000,1362195000.000,1422664000.000,1437807000.000,1478062000.000,1450243000.000,1470551000.000,1483249000.000,1588667000.000
OilAndGasPropertyFullCostMethodNet,477006000.000,515083000.000,594831000.000,638737000.000,674674000.000,685408000.000,674136000.000,643007000.000,678203000.000,389639000.000,287118000.000,287345000.000,279240000.000,283353000.000,242100000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,1623000.000,,,,1272000.000,,,,709000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,655000.000,,,,586000.000,,,,569000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,366000.000,,,,140000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,602000.000,,,,546000.000,,,,140000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,368000.000,,,,287000.000,,,,645000.000
OtherAssetsCurrent,3900000.000,4248000.000,3919000.000,3665000.000,5847000.000,5648000.000,4063000.000,4063000.000,4469000.000,4470000.000,4596000.000,4596000.000,4596000.000,6583000.000,4037000.000
OtherAssetsNoncurrent,18449000.000,19090000.000,5698000.000,5187000.000,5230000.000,3772000.000,3316000.000,2860000.000,3172000.000,2562000.000,1950000.000,1340000.000,722000.000,143000.000,143000.000
OtherLiabilitiesNoncurrent,,,,,,,,,,,,,,,159000.000
OtherLongTermDebtCurrent,6390000.000,3720000.000,1929000.000,130000.000,,,,,,,,,,,
OtherLongTermDebtNoncurrent,,,467000.000,499000.000,458000.000,395000.000,328000.000,242000.000,196000.000,121000.000,149000.000,202000.000,84000.000,221000.000,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,7243000.000,6306000.000,11943000.000,10187000.000,8459000.000,7168000.000,9601000.000,9892000.000,6342000.000
PrepaidExpenseCurrent,10150000.000,7932000.000,4945000.000,3289000.000,9768000.000,5004000.000,3180000.000,2243000.000,7474000.000,5717000.000,3863000.000,2572000.000,5005000.000,3309000.000,2305000.000
PriceRiskCashFlowHedgeUnrealizedGainLossToBeReclassifiedDuringNext12Months,,,,,1800000.000,-2000000.000,800000.000,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,13369000.000,,,,14938000.000,,,,15593000.000
PropertyPlantAndEquipmentNet,,,,,,,680907000.000,,,,294370000.000,,,,248483000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,,,,,13750000.000
RetainedEarningsAccumulatedDeficit,223023000.000,230813000.000,224513000.000,227114000.000,231708000.000,232306000.000,241292000.000,231536000.000,233047000.000,47502000.000,-7441000.000,-15950000.000,-25256000.000,-22110000.000,-93235000.000
SeniorLongTermNotes,148781000.000,199974000.000,199972000.000,199969000.000,199980000.000,199981000.000,199982000.000,199983000.000,251334000.000,251186000.000,251037000.000,250889000.000,250741000.000,250593000.000,
SeniorNotesCurrent,,,,,,,,,,,,,,,238425000.000
SharePrice,,,,,,,,,,,,,,,1.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,371729.000,,,,177901.000,,,,183441.000
StockholdersEquity,274976000.000,288619000.000,289183000.000,,303803000.000,296184000.000,304723000.000,288278000.000,289789000.000,104244000.000,47528000.000,39031000.000,29726000.000,32872000.000,-37630000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,295932000.000,288619000.000,289183000.000,292845000.000,304006000.000,297040000.000,305992000.000,290068000.000,292009000.000,106687000.000,50015000.000,41791000.000,34915000.000,32209000.000,-37759000.000
TaxCreditCarryforwardAmount,,,,,,,,,,,,,,,4600000.000
TaxesPayableCurrent,614000.000,2217000.000,399000.000,390000.000,75000.000,,313000.000,415000.000,12000.000,784000.000,25000.000,166000.000,14000.000,,
TreasuryStockShares,5166.000,5166.000,5166.000,5166.000,5166.000,5166.000,5166.000,5166.000,5166.000,5166.000,6873.000,6873.000,6873.000,6873.000,6873.000
TreasuryStockValue,5736000.000,5736000.000,5736000.000,5736000.000,5736000.000,5736000.000,5736000.000,5736000.000,5736000.000,5736000.000,8552000.000,8552000.000,8552000.000,8552000.000,8552000.000
UnrecognizedTaxBenefits,,,,,,,,,,,298000.000,,,,
