,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,400000.000,,,,500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,259909.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2100000.000,-800000.000,900000.000,0.000,-600000.000,1300000.000,-1100000.000,200000.000,1600000.000,-2400000.000,1800000.000,1100000.000,-2600000.000,-400000.000,200000.000,1800000.000,300000.000,-2500000.000,2500000.000,-2000000.000,300000.000,,800000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,4500000.000,-800000.000,,-300000.000
CostOfGoodsSold,106200000.000,110500000.000,95200000.000,110500000.000,113500000.000,101200000.000,101400000.000,119100000.000,122500000.000,107400000.000,108800000.000,135200000.000,140600000.000,116500000.000,118900000.000,139500000.000,144500000.000,123400000.000,126800000.000,155700000.000,151400000.000,128800000.000,140200000.000
CostOfServicesEnvironmentalRemediation,,,,,,,,,,,7900000.000,,,,8300000.000,,,,,,,,
DepreciationDepletionAndAmortization,800000.000,800000.000,800000.000,800000.000,800000.000,300000.000,700000.000,800000.000,800000.000,500000.000,900000.000,700000.000,800000.000,700000.000,700000.000,800000.000,700000.000,800000.000,700000.000,1100000.000,1000000.000,1100000.000,1100000.000
EarningsPerShareBasicAndDiluted,-0.090,-0.080,-0.130,0.070,0.140,-0.100,-0.090,0.110,0.120,-0.010,-0.170,0.130,0.140,-0.010,0.000,0.200,0.820,0.020,0.060,0.410,0.190,-0.020,-0.040
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,0.420,,,,-0.570
GainLossOnDispositionOfAssets,,,,,2400000.000,,,,,,,,,,,400000.000,0.000,,,,,,
GainLossOnSaleOfProperties,,,,,2400000.000,,,,,,,,,,,,,,,,,,
GoodwillImpairmentLoss,,300000.000,,,,,,,,,,,,,,,,,,,,,
GrossProfit,24400000.000,25000000.000,21300000.000,27100000.000,27500000.000,24200000.000,23100000.000,29800000.000,30800000.000,27400000.000,26500000.000,33500000.000,33900000.000,28700000.000,28500000.000,35600000.000,37200000.000,32000000.000,32000000.000,42200000.000,41400000.000,35600000.000,35500000.000
IncomeLossFromContinuingOperations,-1900000.000,-1400000.000,-2800000.000,1700000.000,3700000.000,-2700000.000,-2000000.000,2800000.000,3200000.000,-400000.000,-800000.000,3400000.000,3600000.000,-400000.000,100000.000,5400000.000,23200000.000,700000.000,1500000.000,5900000.000,4800000.000,1100000.000,-900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,5800000.000,,2600000.000,9400000.000,7300000.000,1200000.000,-2100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1900000.000,-1400000.000,-2800000.000,1700000.000,3700000.000,-2700000.000,-2000000.000,2800000.000,3300000.000,-400000.000,-800000.000,3400000.000,3600000.000,-400000.000,100000.000,5400000.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.090,-0.060,-0.120,0.070,0.150,,-0.090,0.110,0.130,-0.000,-0.030,0.140,0.140,-0.020,0.000,0.210,0.920,0.040,0.060,0.230,0.190,0.040,-0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-300000.000,-100000.000,-100000.000,-100000.000,-100000.000,,-200000.000,-200000.000,,-3200000.000,-200000.000,-100000.000,-100000.000,-100000.000,-300000.000,-2700000.000,-300000.000,-100000.000,4500000.000,-100000.000,-1300000.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.020,-0.010,,-0.010,,,,-0.010,,-0.140,-0.010,,,0.000,-0.010,-0.110,-0.020,,0.180,,,0.000
IncomeTaxExpenseBenefit,,,,,,,,,100000.000,,,0.000,0.000,,0.000,0.000,-17400000.000,200000.000,1100000.000,3500000.000,2500000.000,100000.000,-1200000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,-21700000.000,,,,,,
IncomeTaxesPaid,,,,,,,,,,,,,,,,,0.000,,200000.000,200000.000,,,
IncreaseDecreaseInAccountsPayableTrade,1800000.000,-6100000.000,14600000.000,1800000.000,-4000000.000,-9500000.000,12100000.000,700000.000,6600000.000,-10300000.000,11800000.000,-600000.000,-900000.000,-11700000.000,20900000.000,-6600000.000,-1700000.000,-8400000.000,17300000.000,-5600000.000,1000000.000,-10000000.000,21000000.000
IncreaseDecreaseInAccountsReceivable,7800000.000,-1200000.000,14800000.000,2400000.000,900000.000,-15800000.000,12500000.000,4900000.000,1200000.000,-16500000.000,15900000.000,9200000.000,1700000.000,-22200000.000,18800000.000,4700000.000,2100000.000,-17800000.000,18600000.000,6400000.000,-4100000.000,-19400000.000,29100000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,,,,,-19300000.000,,1000000.000,-5900000.000,-2400000.000,-1500000.000,1300000.000
IncreaseDecreaseInInventories,4500000.000,-6100000.000,10900000.000,4200000.000,-3400000.000,-1500000.000,9100000.000,-5400000.000,2600000.000,5400000.000,8400000.000,2300000.000,-6800000.000,-3200000.000,14300000.000,-3900000.000,-5200000.000,-6700000.000,10200000.000,1800000.000,6000000.000,-3400000.000,7200000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-1500000.000,,700000.000,-1600000.000,-1900000.000,800000.000,1900000.000,1200000.000,-2400000.000,1100000.000,1600000.000,300000.000,-2200000.000,400000.000,2400000.000,-1200000.000,-5700000.000,400000.000,5000000.000,-1300000.000,-2500000.000,-500000.000,4300000.000
InterestExpense,700000.000,700000.000,700000.000,800000.000,700000.000,700000.000,600000.000,800000.000,500000.000,700000.000,600000.000,700000.000,600000.000,600000.000,500000.000,600000.000,600000.000,600000.000,500000.000,600000.000,500000.000,600000.000,600000.000
InterestPaid,600000.000,700000.000,600000.000,700000.000,600000.000,600000.000,500000.000,700000.000,500000.000,600000.000,600000.000,600000.000,500000.000,500000.000,400000.000,500000.000,400000.000,500000.000,400000.000,500000.000,500000.000,500000.000,500000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,,,,,,,,,0.003,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,13300000.000,-1500000.000,15000000.000,900000.000,-6000000.000,-5400000.000,12200000.000,-3200000.000,-7700000.000,-2000000.000,15800000.000,9500000.000,-13200000.000,-14200000.000,13700000.000,0.000,-10400000.000,-20300000.000,15900000.000,10500000.000,-7700000.000,-14300000.000,22900000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,13300000.000,-1500000.000,15000000.000,900000.000,-6000000.000,-5400000.000,12200000.000,-3200000.000,-7700000.000,-2000000.000,15800000.000,9500000.000,-13200000.000,-14200000.000,13700000.000,0.000,-10400000.000,-20300000.000,15900000.000,10500000.000,-7700000.000,-14300000.000,22900000.000
