,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,174595.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-68862.000
ComprehensiveIncomeNetOfTax,63639.000,8239.000,-330030.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-10724.000,-14374.000,-27740.000
CostOfGoodsSold,51336.000,71578.000,65948.000
DepreciationAndAmortization,,,139525.000
EarningsPerShareBasic,-0.000,0.000,0.000
EarningsPerShareDiluted,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,70240.000,145557.000,336272.000
GrossProfit,27998.000,65611.000,23606.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-72072.000,-112024.000,-388736.000
IncomeTaxExpenseBenefit,281.000,907.000,10.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,59089.000
IncreaseDecreaseInAccountsReceivable,,,30141.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,10.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,-101859.000
IncreaseDecreaseInInventories,,,7461.000
IncreaseDecreaseInOtherCurrentAssets,,,185603.000
IncreaseDecreaseInOtherCurrentLiabilities,,,195036.000
InterestIncomeOther,-644.000,607.000,-45763.000
NetCashProvidedByUsedInFinancingActivities,,,66314.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,66314.000
NetCashProvidedByUsedInInvestingActivities,,,77972.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,77972.000
NetCashProvidedByUsedInOperatingActivities,,,-214151.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-214151.000
NetIncomeLoss,-72353.000,-112931.000,-388746.000
NetIncomeLossAttributableToNoncontrollingInterest,-5514.000,-9580.000,-25213.000
NetIncomeLossAttributableToParentDiluted,-66839.000,-103351.000,-363533.000
OperatingExpenses,108191.000,182398.000,367200.000
OperatingIncomeLoss,-80193.000,-116787.000,-343594.000
OtherComprehensiveIncomeLossNetOfTax,135992.000,121170.000,58716.000
OtherNonoperatingIncome,-1819.000,-3341.000,621.000
OtherNonoperatingIncomeExpense,8121.000,4763.000,-45142.000
PropertyPlantAndEquipmentAdditions,,,-23887.000
ProvisionForDoubtfulAccounts,,,4140.000
Revenues,79334.000,137189.000,89554.000
SalesRevenueNet,79334.000,137189.000,89554.000
WeightedAverageNumberOfSharesOutstandingBasic,169133450.000,169133450.000,169133450.000
