,2011-09-30
ComprehensiveIncomeNetOfTax,2291171.000
CostOfGoodsSold,2163832.000
CostsAndExpenses,180913.000
GrossProfit,3195035.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2932483.000
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,0.110
IncomeTaxExpenseBenefit,725467.000
InterestIncomeExpenseNonoperatingNet,-81639.000
NetIncomeLoss,2207016.000
OperatingIncomeLoss,3014122.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,84155.000
OtherGeneralAndAdministrativeExpense,177479.000
Revenues,5358867.000
SalesRevenueNet,5358867.000
SellingExpense,3434.000
WeightedAverageNumberOfDilutedSharesOutstanding,20777200.000
WeightedAverageNumberOfSharesOutstandingBasic,20777200.000
