,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,1019000000.000,1079000000.000,1057000000.000,947000000.000,1256000000.000,1463000000.000,1085000000.000,999000000.000,977000000.000,1059000000.000,1065000000.000,984000000.000,993000000.000,1085000000.000,932000000.000,847000000.000,792000000.000,811000000.000,842000000.000,996000000.000,911000000.000,1010000000.000,1010000000.000,1008000000.000,837000000.000
AccountsPayableCurrent,1897000000.000,1999000000.000,1808000000.000,1998000000.000,2220000000.000,2165000000.000,2188000000.000,2312000000.000,2293000000.000,2298000000.000,2126000000.000,2087000000.000,2332000000.000,2441000000.000,2085000000.000,1882000000.000,2074000000.000,2322000000.000,2082000000.000,1869000000.000,2065000000.000,2240000000.000,2138000000.000,2139000000.000,2135000000.000,2225000000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,5000000.000,3000000.000,1000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-105000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-312000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,756000000.000,242000000.000,-45000000.000,-417000000.000,-280000000.000,-499000000.000,-319000000.000,-1046000000.000,-1027000000.000,-569000000.000,-493000000.000,608000000.000,580000000.000,589000000.000,388000000.000,-1079000000.000,-977000000.000,-812000000.000,-934000000.000,-831000000.000,-777000000.000,-734000000.000,-798000000.000,-829000000.000,-836000000.000,-844000000.000
AdditionalPaidInCapitalCommonStock,7100000000.000,7106000000.000,7110000000.000,7114000000.000,7130000000.000,7135000000.000,7140000000.000,7145000000.000,7159000000.000,7354000000.000,7410000000.000,7425000000.000,7666000000.000,7636000000.000,7620000000.000,7721000000.000,7932000000.000,7938000000.000,7941000000.000,7946000000.000,7956000000.000,7965000000.000,7974000000.000,6569000000.000,6562000000.000,6577000000.000
AirTrafficLiabilityCurrent,,4497000000.000,3761000000.000,3114000000.000,4433000000.000,4667000000.000,3849000000.000,3360000000.000,4633000000.000,4801000000.000,4123000000.000,3405000000.000,4804000000.000,5027000000.000,4514000000.000,3701000000.000,4932000000.000,5175000000.000,4492000000.000,3753000000.000,4958000000.000,5323000000.000,4558000000.000,3730000000.000,5001000000.000,5102000000.000
AirlineRelatedInventoryNet,,508000000.000,628000000.000,615000000.000,645000000.000,611000000.000,675000000.000,695000000.000,690000000.000,555000000.000,646000000.000,667000000.000,641000000.000,685000000.000,700000000.000,666000000.000,631000000.000,656000000.000,704000000.000,738000000.000,759000000.000,798000000.000,842000000.000,873000000.000,900000000.000,882000000.000
AirlineRelatedInventoryValuationReserves,,74000000.000,81000000.000,89000000.000,96000000.000,103000000.000,111000000.000,125000000.000,136000000.000,145000000.000,157000000.000,162000000.000,170000000.000,181000000.000,161000000.000,169000000.000,178000000.000,187000000.000,226000000.000,235000000.000,249000000.000,261000000.000,263000000.000,295000000.000,314000000.000,329000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6000000.000,6000000.000,7000000.000,7000000.000,8000000.000,12000000.000,12000000.000,13000000.000,20000000.000,21000000.000,16000000.000,13000000.000,17000000.000,15000000.000,24000000.000,22000000.000,23000000.000,22000000.000,18000000.000,18000000.000,11000000.000,12000000.000,12000000.000,10000000.000,10000000.000,11000000.000
Assets,40552000000.000,39694000000.000,39054000000.000,37988000000.000,38199000000.000,38694000000.000,37905000000.000,37628000000.000,36842000000.000,37468000000.000,37260000000.000,36812000000.000,37185000000.000,38447000000.000,38011000000.000,37353000000.000,39091000000.000,39367000000.000,41869000000.000,40861000000.000,40373000000.000,40476000000.000,40327000000.000,40140000000.000,41445000000.000,42307000000.000
AssetsCurrent,13148000000.000,12391000000.000,11986000000.000,10997000000.000,11261000000.000,11708000000.000,10774000000.000,10049000000.000,9148000000.000,9621000000.000,9389000000.000,8702000000.000,8788000000.000,9619000000.000,9225000000.000,8138000000.000,9509000000.000,8793000000.000,10097000000.000,7828000000.000,7224000000.000,7844000000.000,7970000000.000,7309000000.000,7724000000.000,8248000000.000
AssetsNoncurrent,,10613000000.000,10519000000.000,10572000000.000,10494000000.000,,,,,,,,,,,,,,,,,,,,,
