,2011-06-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeTaxExpenseBenefitContinuingOperations,,,,250580.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,-250580.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,292508.000,,-2500.000,,,,,,,,,,,,-164.000,,,,
IncreaseDecreaseInDueToRelatedParties,,379453.000,,,,,,,,,,,,,,37247.000,,,,37063.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,-11000.000,,,,,,,,-2500.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,47345.000,,,,47345.000,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,-22379.000,-34314.000,,,,,,,,,,,,,,,,,
LegalFees,43000.000,54871.000,8954.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,1032306.000,,,,-40743.000,,,,31351.000,,,,30924.000,,,,15485.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,1032306.000,,,,-40743.000,,,,31351.000,,,,30924.000,,,,15485.000
NetCashProvidedByUsedInOperatingActivities,,4807.000,,-57515.000,,,,-193124.000,,,,-70674.000,,,,-30947.000,,,,-15855.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,4807.000,,-57515.000,,,,-193124.000,,,,-70674.000,,,,-30947.000,,,,-15855.000
NetIncomeLoss,-526173.000,-463866.000,-1428476.000,-737008.000,,-765622.000,,,,-489960.000,,-189541.000,-168928.000,-374500.000,-74762.000,-64874.000,-40434.000,-46218.000,-31968.000,-55222.000
NetIncomeLossAttributableToNoncontrollingInterest,,-203527.000,,,,,,-193316.000,-213797.000,-207543.000,,-762.000,-5889.000,,,-3156.000,,-1143.000,,-196.000
OperatingExpenses,228876.000,645014.000,1546173.000,737008.000,6650900.000,765622.000,3472970.000,917381.000,683121.000,697503.000,4342922.000,190303.000,174817.000,385219.000,62722.000,57075.000,44625.000,43882.000,44301.000,55418.000
OperatingIncomeLoss,-228876.000,-645014.000,-1445799.000,-737008.000,-6650900.000,-765622.000,-3472970.000,-917381.000,,,,-190303.000,-174817.000,-385219.000,-62722.000,-57075.000,-44625.000,-43882.000,-44301.000,-55418.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,-14621.000,,10956.000,-5837.000,3479.000,-17821.000,
OtherOperatingIncomeExpenseNet,,,,,,,,,,,,,,14621.000,,-10956.000,5837.000,-3479.000,,
ProceedsFromIssuanceOfCommonStock,,,,1000000.000,,,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,31351.000,,,,30924.000,,,,15485.000
ProceedsFromRepaymentsOfNotesPayable,,,,,,,,-40743.000,,,,,,,,,,,,
ProfitLoss,,,,,,,,,,-697503.000,,-190303.000,-174817.000,-370598.000,-76227.000,-68031.000,-38788.000,-47361.000,-26480.000,-55418.000
ResearchAndDevelopmentExpense,,,,,,,,,112102.000,85340.000,,,,,,,,,,
Revenues,,,100374.000,,,,,,,,,,,,,,,,,
SalariesAndWages,76575.000,49551.000,37569.000,,38913.000,39260.000,,34156.000,26705.000,51963.000,38198.000,35056.000,39343.000,38258.000,37132.000,37247.000,37938.000,38011.000,36778.000,37063.000
SalesRevenueNet,,,100374.000,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,105805.000,66785.000,48598.000,60015.000,73494.000,49369.000,50013.000,158968.000,9433.000,25319.000,23785.000,46618.000,26845.000,6332.000,-3517.000,19828.000,6687.000,5871.000,7523.000,18355.000
ShareBasedCompensation,,,1260145.000,676754.000,676754.000,676754.000,676754.000,-298005.000,-108629.000,-108629.000,1139155.000,-108629.000,-108629.000,-108629.000,675881.000,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,12950000.000,,,,12950000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,101267623.000,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,101207623.000,101207623.000,104554845.000,112899078.000,112857823.000,-219053849.000,117857623.000,117857623.000,117857623.000,-235715246.000,117857623.000,117857623.000,117857623.000,-235715246.000,117857623.000,117857623.000,117857623.000,-235715246.000,117857623.000
WeightedAverageNumberOfSharesOutstandingBasic,101267623.000,,,,,,,,,,,,,,,,,,,
