,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.000,0.000,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1000.000,-2000.000,3000.000,4000.000,5000.000,-7000.000
Depreciation,44000.000,44000.000,44000.000,38000.000,36000.000,36000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,12000.000,12000.000,14000.000,17000.000,18000.000,20000.000
EarningsPerShareBasic,-0.240,,,,,
EarningsPerShareBasicAndDiluted,,-0.230,-0.210,-0.150,-0.110,-0.100
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.165,0.165,0.165,0.165,0.165
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,-0.159,-0.182,-0.109,-0.110,-0.110
ExtinguishmentOfDebtAmount,,,,62000.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-67000.000,-66000.000,-59000.000,-105000.000,-101000.000,-94000.000
IncomeTaxExpenseBenefit,,,,0.000,0.000,0.000
IncreaseDecreaseInOtherAccountsPayable,1000.000,-2000.000,7000.000,3000.000,7000.000,-3000.000
IncreaseDecreaseInOtherOperatingAssets,,1000.000,,,,
IncreaseDecreaseInReceivables,,1000.000,-2000.000,,,
InterestExpense,27000.000,25000.000,24000.000,22000.000,20000.000,19000.000
InterestPaid,,,24000.000,22000.000,20000.000,19000.000
NetCashProvidedByUsedInFinancingActivities,23000.000,24000.000,9000.000,68000.000,63000.000,54000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,23000.000,24000.000,9000.000,68000.000,63000.000,54000.000
NetCashProvidedByUsedInOperatingActivities,-22000.000,-26000.000,-6000.000,-64000.000,-58000.000,-61000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-22000.000,-26000.000,-6000.000,-64000.000,-58000.000,-61000.000
NetIncomeLoss,-67000.000,-66000.000,-59000.000,-105000.000,-101000.000,-94000.000
NonoperatingIncomeExpense,-27000.000,-25000.000,-24000.000,-22000.000,-20000.000,-19000.000
OperatingExpenses,147000.000,149000.000,171000.000,218000.000,218000.000,214000.000
OperatingIncomeLoss,-40000.000,-41000.000,-35000.000,-83000.000,-81000.000,-75000.000
OtherSellingGeneralAndAdministrativeExpense,91000.000,93000.000,113000.000,163000.000,164000.000,158000.000
ProceedsFromRelatedPartyDebt,,96000.000,86000.000,143000.000,,159000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,93000.000,95000.000,82000.000,143000.000,140000.000,132000.000
ProfitLoss,-67000.000,-66000.000,-59000.000,-105000.000,-101000.000,-94000.000
RealEstateRevenueNet,107000.000,108000.000,136000.000,135000.000,137000.000,139000.000
RepaymentsOfBankDebt,70000.000,71000.000,73000.000,75000.000,77000.000,78000.000
RepaymentsOfRelatedPartyDebt,,-1000.000,4000.000,,,27000.000
StockIssuedDuringPeriodValueNewIssues,,,,61000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,300.000,-1000.000,-6000.000,6000.000,5000.000
WeightedAverageNumberOfSharesOutstandingBasic,28329353.000,28329353.000,28329353.000,71156191.000,90000000.000,90000000.000
