,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,181300000.000,328000000.000,276000000.000,277000000.000,342000000.000,356000000.000,317000000.000,314000000.000,270000000.000,203000000.000,165000000.000,193000000.000,154000000.000,136000000.000,139000000.000,135000000.000,156000000.000,651000000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,692000000.000,269200000.000,304500000.000,226500000.000,295700000.000,233400000.000,424000000.000,410000000.000,358000000.000,722000000.000,374000000.000,379000000.000,393000000.000,601000000.000,525000000.000,490000000.000,510000000.000,200000000.000,175000000.000,209000000.000,190000000.000,234000000.000,890000000.000
AccountsPayableCurrent,,,,,,,,,,,197000000.000,232000000.000,228000000.000,226000000.000,226000000.000,196000000.000,136000000.000,109000000.000,105000000.000,98000000.000,85000000.000,83000000.000,76000000.000,108000000.000,546000000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,,,,,,,,,14000000.000
AccountsPayableRelatedPartiesCurrent,31100000.000,29200000.000,45200000.000,46000000.000,38500000.000,6700000.000,14100000.000,33700000.000,29000000.000,24000000.000,31000000.000,43000000.000,28000000.000,30000000.000,39000000.000,27000000.000,26000000.000,19000000.000,23000000.000,19000000.000,20000000.000,19000000.000,20000000.000,31000000.000,51000000.000
AccountsPayableTradeCurrent,89100000.000,78400000.000,75700000.000,142100000.000,168000000.000,133600000.000,170000000.000,112600000.000,282000000.000,277000000.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,81100000.000,66400000.000,70300000.000,91800000.000,70100000.000,55900000.000,72600000.000,95000000.000,115000000.000,109000000.000,93000000.000,130000000.000,130000000.000,94000000.000,92000000.000,106000000.000,73000000.000,74000000.000,71000000.000,73000000.000,64000000.000,53000000.000,53000000.000,62000000.000,541000000.000
AccountsReceivableRelatedPartiesCurrent,69400000.000,74200000.000,57100000.000,69600000.000,106700000.000,63900000.000,67800000.000,86300000.000,213000000.000,167000000.000,184000000.000,212000000.000,226000000.000,223000000.000,222000000.000,164000000.000,130000000.000,91000000.000,122000000.000,81000000.000,72000000.000,86000000.000,82000000.000,94000000.000,104000000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,800000.000,,,,800000.000,,,,1000000.000,,,,1000000.000,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,1200000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,499800000.000,518300000.000,537200000.000,719700000.000,727200000.000,739900000.000,751700000.000,1084000000.000,1105000000.000,1128000000.000,1151000000.000,1187000000.000,1213000000.000,1238000000.000,1264000000.000,1290000000.000,1317000000.000,1345000000.000,1374000000.000,1404000000.000,1215000000.000,1242000000.000,1268000000.000,5387000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23300000.000,-22500000.000,-22800000.000,-21200000.000,-19200000.000,-16800000.000,-15500000.000,-14700000.000,-14000000.000,-13000000.000,-12000000.000,-11000000.000,-9000000.000,-9000000.000,-9000000.000,-9000000.000,-8000000.000,-8000000.000,-8000000.000,-8000000.000,-8000000.000,-8000000.000,-8000000.000,-8000000.000,-9000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,500000.000,300000.000,300000.000,300000.000,300000.000,400000.000,500000.000,300000.000,1000000.000,1000000.000,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,0.000,4000000.000
AssetRetirementObligationsNoncurrent,,11100000.000,11300000.000,11400000.000,16100000.000,16300000.000,16600000.000,16900000.000,,,,,,,,,,,,,,,,,
Assets,1811300000.000,1795000000.000,1839400000.000,1903600000.000,2288900000.000,2333500000.000,2517400000.000,2972000000.000,3846000000.000,3939000000.000,4331000000.000,4526000000.000,5437000000.000,5468000000.000,5617000000.000,5739000000.000,5644000000.000,5583000000.000,5569000000.000,5477000000.000,5354000000.000,5302000000.000,5144000000.000,5161000000.000,13579000000.000
AssetsCurrent,199900000.000,188300000.000,198200000.000,239900000.000,291400000.000,254700000.000,270600000.000,309100000.000,473000000.000,420000000.000,420000000.000,503000000.000,504000000.000,486000000.000,573000000.000,590000000.000,470000000.000,361000000.000,368000000.000,306000000.000,223000000.000,319000000.000,193000000.000,227000000.000,980000000.000
AssetsHeldForSaleCurrent,,,3100000.000,,,,,,,,,,,,,,,,,,,,,,
AssetsNeededForImmediateSettlementAggregateFairValue,,73500000.000,20700000.000,46000000.000,53500000.000,18500000.000,24200000.000,20000000.000,19000000.000,12000000.000,12000000.000,6000000.000,6000000.000,11000000.000,1000000.000,,,,,,,,,,
AssetsNoncurrent,,1606700000.000,1641200000.000,1663700000.000,1997500000.000,2078800000.000,2246800000.000,2662900000.000,3373000000.000,3519000000.000,3911000000.000,4023000000.000,4933000000.000,4982000000.000,5044000000.000,5149000000.000,5174000000.000,5222000000.000,5201000000.000,5171000000.000,5131000000.000,4983000000.000,4951000000.000,4934000000.000,12599000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,118000000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,100800000.000,100800000.000,100800000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,100800000.000,100800000.000,100800000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,33000000.000,33000000.000,33000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,3100000.000,3100000.000,3100000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,4600000.000,4600000.000,4600000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,700000.000,700000.000,700000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,700000.000,700000.000,300000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,4300000.000,4300000.000,4300000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,39700000.000,39700000.000,34700000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,35000000.000,35000000.000,29600000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,1200000.000,1200000.000,1200000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,57100000.000,57100000.000,57100000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5000000.000,2400000.000,2000000.000,6700000.000,6100000.000,5500000.000,8400000.000,1300000.000,37000000.000,9000000.000,1000000.000,12000000.000,27000000.000,57000000.000,97000000.000,25000000.000,33000000.000,24000000.000,1000000.000,2000000.000,1000000.000,1000000.000,2000000.000,1000000.000,176000000.000
CollateralAlreadyPostedAggregateFairValue,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,9000000.000,
CommonStockSharesIssued,,,,727520.000,,,,,,,,,,,,,,,,,,,,,
