,2011-12-31
EarningsPerShareBasicAndDiluted,-0.004
GeneralAndAdministrativeExpense,5689.000
IncreaseDecreaseInAccountsPayable,15000.000
IncreaseDecreaseInAccruedLiabilities,5000.000
InterestExpense,300.000
InterestPaid,300.000
IssuanceOfStockAndWarrantsForServicesOrClaims,10000.000
NetCashProvidedByUsedInFinancingActivities,12089.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12089.000
NetCashProvidedByUsedInOperatingActivities,-12089.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12089.000
NetIncomeLoss,-42089.000
OperatingExpenses,41789.000
OperatingIncomeLoss,-41789.000
ProceedsFromIssuanceOfCommonStock,20000.000
ProfessionalFees,9500.000
RepaymentsOfRelatedPartyDebt,7911.000
ResearchAndDevelopmentExpense,16600.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,20000.000
