,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,448000.000
AllocatedShareBasedCompensationExpense,448000.000
AmortizationOfFinancingCostsAndDiscounts,7581000.000
AssetRetirementObligationAccretionExpense,180000.000
AssetRetirementObligationLiabilitiesIncurred,28000.000
AssetRetirementObligationLiabilitiesSettled,4780000.000
AssetRetirementObligationRevisionOfEstimate,-205000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1746000.000
ComprehensiveIncomeNetOfTax,-94335000.000
CostsAndExpenses,115695000.000
CurrentFederalTaxExpenseBenefit,5057000.000
CurrentIncomeTaxExpenseBenefit,5398000.000
CurrentStateAndLocalTaxExpenseBenefit,341000.000
DeferredFederalIncomeTaxExpenseBenefit,21909000.000
DeferredForeignIncomeTaxExpenseBenefit,270000.000
DeferredIncomeTaxExpenseBenefit,22007000.000
DeferredIncomeTaxesAndTaxCredits,27059000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-172000.000
DepreciationDepletionAndAmortization,46888000.000
DilutiveSecurities,0.000
EarningsPerShareBasic,-11.640
EarningsPerShareBasicAndDiluted,-11.640
EarningsPerShareDiluted,-11.640
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2200000.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,568000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,-5127000.000
GainLossOnDerivativeInstrumentsNetPretax,-8672000.000
GainLossOnDispositionOfAssets1,-35000.000
GainLossOnSaleOfDerivatives,-8672000.000
GainLossOnSaleOfOilAndGasProperty,74000.000
GainsLossesOnExtinguishmentOfDebt,28480000.000
GeneralAndAdministrativeExpense,11319000.000
ImpairmentOfOilAndGasProperties,33893000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-66930000.000
IncomeTaxExpenseBenefit,27405000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,311000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-23416000.000
IncomeTaxReconciliationNondeductibleExpense,511000.000
IncomeTaxReconciliationOtherAdjustments,339000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,52000.000
IncomeTaxesPaid,1820000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5272000.000
IncreaseDecreaseInAccountsReceivable,-234000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1856000.000
InterestExpense,29583000.000
InterestPaid,23691000.000
LeaseOperatingExpense,16232000.000
NaturalGasProductionRevenue,7165000.000
NetCashProvidedByUsedInFinancingActivities,5258000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5258000.000
NetCashProvidedByUsedInInvestingActivities,-27781000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-27781000.000
NetCashProvidedByUsedInOperatingActivities,24269000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,24269000.000
NetIncomeLoss,-94335000.000
NonoperatingIncomeExpense,-9207000.000
OilAndGasSalesRevenue,46954000.000
OperatingIncomeLoss,-57723000.000
OperatingLeasesRentExpenseNet,375000.000
OtherGeneralExpense,1261000.000
PaymentsOfDebtIssuanceCosts,4912000.000
PaymentsToAcquireOilAndGasProperty,4340000.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,233000.000
PaymentsToExploreAndDevelopOilAndGasProperties,39382000.000
ProceedsFromIssuanceOfCommonStock,72807000.000
ProceedsFromIssuanceOfLongTermDebt,72063000.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,16174000.000
ProductionTaxExpense,3287000.000
RepaymentsOfLongTermDebt,134697000.000
RepaymentsOfNotesPayable,3000.000
Revenues,57972000.000
SalesRevenueNet,57972000.000
ShareBasedCompensation,448000.000
StockIssued1,5500000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000
StockIssuedDuringPeriodValueNewIssues,71817000.000
StockholdersEquityNoteStockSplitConversionRatio1,2.000
UnrealizedGainLossOnDerivatives,568000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8106931.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8106931.000
WeightedAverageNumberOfSharesOutstandingBasic,8106931.000
