,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,30325000.000,32302000.000,33333000.000,31770000.000,36083000.000,40986000.000,47364000.000,48031000.000,54190000.000,57916000.000,61428000.000,61963000.000,79313000.000,88792000.000,106828000.000,111283000.000,132520000.000,148841000.000,141897000.000,156739000.000,158966000.000,164389000.000,149283000.000,146836000.000,149809000.000
AccountsReceivableNet,13752000.000,14925000.000,11312000.000,15199000.000,15937000.000,18827000.000,13463000.000,20278000.000,25538000.000,23500000.000,16850000.000,19794000.000,23227000.000,30137000.000,21320000.000,27685000.000,31615000.000,37739000.000,25062000.000,31403000.000,29888000.000,31585000.000,27687000.000,29107000.000,34821000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,400000.000,300000.000,200000.000,1800000.000,1200000.000,,-116000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,0.000,,,-389000.000,-300000.000,-195000.000,1500000.000,911000.000,1086000.000,970000.000,508000.000,954000.000,-341000.000,-4510000.000,-433000.000,-11064000.000,,-16234000.000,-20869000.000,-17862000.000,-2312000.000,-208000.000,-1501000.000
AdditionalPaidInCapital,920297000.000,917842000.000,1142905000.000,1175102000.000,1286022000.000,1355774000.000,1362349000.000,1449797000.000,1464904000.000,1465905000.000,1541138000.000,1542796000.000,1544163000.000,1717853000.000,1864739000.000,1862807000.000,1864607000.000,1866605000.000,1868047000.000,1731920000.000,1854623000.000,1774413000.000,1776404000.000,1715272000.000,1683647000.000
AllowanceForDoubtfulAccountsReceivable,27000.000,56000.000,71000.000,60000.000,59000.000,73000.000,28000.000,116000.000,218000.000,260000.000,270000.000,200000.000,158000.000,215000.000,139000.000,145000.000,145000.000,208000.000,243000.000,324000.000,300000.000,244000.000,494000.000,533000.000,540000.000
Assets,1319953000.000,1417428000.000,1416632000.000,1395376000.000,1559380000.000,1732965000.000,1846162000.000,1995728000.000,2016970000.000,2044845000.000,2116931000.000,2105660000.000,2160584000.000,2368107000.000,2770484000.000,2750004000.000,3085249000.000,3090964000.000,3062930000.000,3072013000.000,2997760000.000,2955429000.000,2809259000.000,2812439000.000,2603699000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,49708000.000,,110969000.000,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,514135000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,738000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,,,,,45138000.000,136004000.000,,,,,,,,,,,
