,2014-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-2102.000
CurrentFederalTaxExpenseBenefit,-21937.000
EarningsPerShareBasicAndDiluted,-0.000
EffectiveIncomeTaxRateContinuingOperations,0.150
ExplorationCosts,18357.000
GeneralAndAdministrativeExpense,23536.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-64522.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,21937.000
IncreaseDecreaseInAccountsPayable,-1143.000
NetCashProvidedByUsedInFinancingActivities,63563.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,63563.000
NetCashProvidedByUsedInOperatingActivities,-65665.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-65665.000
NetIncomeLoss,-64522.000
OperatingExpenses,64522.000
OperatingIncomeLoss,-64522.000
ProceedsFromIssuanceOfCommonStock,80000.000
ProfessionalFees,22629.000
RepaymentsOfRelatedPartyDebt,16437.000
StockIssuedDuringPeriodSharesIssuedForCash,8450000.000
StockIssuedDuringPeriodValueIssuedForCash,80000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,14644247.000
