,2013-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-16805.000
ComprehensiveIncomeNetOfTax,-214880.000
CostOfRevenue,-67206.000
Depreciation,11264.000
EarningsPerShareBasicAndDiluted,-0.003
EffectOfExchangeRateOnCashAndCashEquivalents,-8183.000
GeneralAndAdministrativeExpense,-267994.000
GoodwillImpairmentLoss,0.000
GrossProfit,61297.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-206697.000
IncomeTaxExpenseBenefit,0.000
IncreaseDecreaseInAccountsPayable,-7427.000
IncreaseDecreaseInAccruedLiabilities,9701.000
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,226257.000
IncreaseDecreaseInOtherAccountsPayable,0.000
IncreaseDecreaseInOtherReceivables,-1046.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-10342.000
NetCashProvidedByUsedInFinancingActivities,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInInvestingActivities,-38515.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-38515.000
NetCashProvidedByUsedInOperatingActivities,21710.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,21710.000
NetIncomeLoss,-206697.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-8183.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,-8183.000
PaymentsToAcquirePropertyPlantAndEquipment,-38515.000
ProfitLoss,-206697.000
Revenues,128503.000
SalesRevenueNet,128503.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,81010491.000
