,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
EffectOfExchangeRateOnCashAndCashEquivalents,,,2634.000,,,,-31944.000,,,,-16245.000,,,,-79200.000,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,110571.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,-99134.000,,,,,,,,,,
GeneralAndAdministrativeExpense,326465.000,310866.000,519402.000,436248.000,400326.000,523173.000,530388.000,531215.000,374172.000,447810.000,374842.000,294838.000,340628.000,219212.000,480036.000,195678.000,740540.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,,,,,,,,,,,,-580694.000,-1210959.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,-780513.000,-821446.000,,-877602.000,-580694.000,-1210959.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-722303.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-1670163.000,-908400.000,-1478228.000,-2402972.000,-723084.000,-616422.000,-437415.000,-555966.000,-554324.000,-767270.000,-809238.000,-2148377.000,-864342.000,-576674.000,-1199267.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,-755925.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,-1478228.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,-0.090,-0.100,,-0.110,-0.060,-0.150
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,-208796.000,232301.000,,300997.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,-0.030,0.030,,0.040,,
IncomeTaxExpenseBenefit,,,-62264.000,1696.000,-101338.000,-63269.000,24209.000,7887.000,22179.000,5684.000,21178.000,13243.000,12208.000,9888.000,13260.000,4020.000,11692.000
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,,,,,,,,,,,,356373.000,32989.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,63585.000,,,,-257387.000,,,,8450.000,,,,61138.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,27127.000,,,,100214.000,,,,-297658.000,,
IncreaseDecreaseInDueToRelatedParties,,,164615.000,,,,-532853.000,,,,-3517.000,,,,-10897.000,,
IncreaseDecreaseInOtherOperatingAssets,,,151679.000,,,,-203741.000,,,,-45577.000,,,,-167526.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,57848.000,,,,,,,,,,,,,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,,,,,-269312.000,,,,-745961.000,,,,-768362.000,,
IncreaseDecreaseInRestrictedCash,,,-30298.000,,,,-28643.000,,,,-729692.000,,,,-775119.000,,
InterestAndDebtExpense,103924.000,277047.000,742497.000,793036.000,719284.000,1174734.000,1219344.000,1032967.000,1015057.000,1012966.000,993463.000,868533.000,872563.000,732512.000,845910.000,844987.000,843800.000
InterestAndOtherIncome,30.000,165.000,267.000,242.000,649.000,3585.000,,1459.000,14558.000,,,,,,,,
LiabilitiesAssumed1,,,,,,,,,,,,,,,12695368.000,,
MortgageLoansOnRealEstateInterestRate,,,,0.037,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,10018865.000,,,,3989657.000,,,,-1641874.000,,,,-1660567.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,10018865.000,,,,3989657.000,,,,-1641874.000,,,,-1660567.000,,
NetCashProvidedByUsedInInvestingActivities,,,-5216298.000,,,,28643.000,,,,708842.000,,,,8150823.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5216298.000,,,,28643.000,,,,708842.000,,,,8150823.000,,
NetCashProvidedByUsedInOperatingActivities,,,-447482.000,,,,227064.000,,,,82503.000,,,,45252.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-447482.000,,,,227064.000,,,,82503.000,,,,45252.000,,
NetIncomeLoss,-1113819.000,-596649.000,-1607899.000,-910096.000,-1376890.000,-2339703.000,-747293.000,-624309.000,-459594.000,-561650.000,-575502.000,-989309.000,-589145.000,-2451082.000,-576605.000,-470123.000,-1210959.000
NonoperatingIncomeExpense,-103894.000,-276882.000,-742230.000,-792794.000,-718635.000,-1171149.000,-1221378.000,-1031508.000,-1000499.000,-975755.000,-989730.000,-867311.000,-866540.000,-769354.000,-849163.000,-829481.000,-833459.000
OperatingExpenses,,,2807816.000,2431501.000,3045142.000,4877271.000,3465030.000,3503882.000,3280350.000,3340618.000,2951542.000,2673779.000,2717769.000,3440900.000,2756995.000,2439993.000,2991915.000
OperatingIncomeLoss,-1009925.000,-319767.000,-927933.000,-115606.000,-759593.000,-1231823.000,498294.000,415086.000,563084.000,419789.000,435406.000,100041.000,57302.000,-1379023.000,-15179.000,252807.000,-365808.000
OperatingLeasesIncomeStatementLeaseRevenue,48655.000,652007.000,1607065.000,1697488.000,1705249.000,2776800.000,3076016.000,3071228.000,3073687.000,3057210.000,3027599.000,2393158.000,2393158.000,1792093.000,2393158.000,2375584.000,2286374.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-2029.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-129955.000,42880.000,,-298654.000,157204.000,387816.000,150325.000,-31474.000,-52944.000,-719387.000,-320752.000,-616839.000,4276.000,-8893.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,,,,,,,,,,,,,,,1195124.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,-129955.000,42880.000,,-298654.000,,,,-31474.000,-52944.000,-719387.000,-320752.000,578285.000,4276.000,-8893.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-2029.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeOtherNetOfTax,,,,,,,-298654.000,157204.000,387816.000,150325.000,,,,,,,
OtherExpenses,,,,-314862.000,-318015.000,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,-2034.000,,,,3733.000,1222.000,6023.000,-36842.000,-3253.000,15506.000,10341.000
OtherOperatingIncomeExpenseNet,,,,,,,523943.000,453648.000,378136.000,408646.000,,,,,,,
OwnedPropertyManagementCosts,,,54126.000,60983.000,55067.000,85439.000,106930.000,100482.000,97308.000,99823.000,91790.000,74669.000,76562.000,49729.000,79540.000,78781.000,69572.000
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,,588712.000,,
PaymentsForRepurchaseOfCommonStock,,,8018.000,,,,358913.000,,,,,,,,,,
PaymentsOfDividends,,,500491.000,,,,1063742.000,,,,1323429.000,,,,1323429.000,,
PaymentsOfLoanCosts,,,178424.000,,,,81473.000,,,,,,,,,,
PaymentsOfStockIssuanceCosts,,,1654447.000,,,,1764835.000,,,,,,,,,,
PaymentsToAcquireAndDevelopRealEstate,,,2460.000,,,,,,,,,,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,,,,20850.000,,,,,,
PaymentsToAcquireRealEstate,,,5244136.000,,,,,,,,,,,,,,
ProceedsFromIssuanceInitialPublicOffering,,,,,,,76400000.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,11646858.000,,,,12351431.000,,,,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,-2000000.000,,,,,,,,,,,,,,
ProceedsFromSaleOfOtherAssetsInvestingActivities,,,,,,,,,,,,,,,7964416.000,,
ProceedsFromSaleOfRealEstate,,,,,,,,,,,,,,,2700000.000,,
ProceedsFromSecuredNotesPayable,,,2865190.000,,,,,,,,,,,,,,
RealEstateAccumulatedDepreciationDepreciationExpense,,,,400000.000,400000.000,,,,,,,,,,,,
RealEstateAccumulatedDepreciationPeriodIncreaseDecrease,,,,,,,,,700000.000,,700000.000,600000.000,600000.000,500000.000,600000.000,600000.000,600000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,1600000.000,,,,,,,,,,
RepaymentsOfLinesOfCredit,,,,,,,820000.000,,,,,,,,,,
RepaymentsOfSecuredDebt,,,151803.000,,,,4272811.000,,,,318445.000,,,,337138.000,,
Revenues,48655.000,870976.000,1879883.000,2001033.000,1967534.000,3204341.000,3439381.000,3465320.000,3465298.000,3351761.000,3386948.000,2773820.000,2775071.000,2061877.000,2741816.000,2692800.000,2626107.000
SalesRevenueNet,48655.000,870976.000,1879883.000,2001033.000,1967534.000,3204341.000,3439381.000,3465320.000,3465298.000,3351761.000,3386948.000,2773820.000,2775071.000,2061877.000,2741816.000,2692800.000,2626107.000
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,,,,13243.000,12208.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,11646858.000,,,,12351431.000,,,,,,,,,,
StockRedeemedOrCalledDuringPeriodShares,,,,,,,123667.000,,,,,,,,,,
StockRedeemedOrCalledDuringPeriodValue,,,8018.000,,,,1154119.000,,,,,,,,,,
StraightLineRentAdjustments,,,,,,,-202262.000,,,,-596881.000,,,,91939.000,,
TenantReimbursements,,218969.000,272818.000,303545.000,262285.000,427541.000,363365.000,394092.000,391611.000,294551.000,359349.000,380662.000,381913.000,269784.000,348658.000,317216.000,339733.000
TransferToInvestments,,,,,,,,,,,,,,,397372.000,,
TreasuryStockAcquiredAverageCostPerShare,,,,,,,9.330,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,4572840.000,5456976.000,,7021861.000,8173289.000,8257410.000,-15521395.000,8257410.000,8257410.000,8257410.000,-16514820.000,8257410.000,8257410.000,8257410.000
