,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
CashAndCashEquivalentsAtCarryingValue,9709000.000,5231000.000,12955000.000,13498000.000,108000.000,2369000.000,3650000.000,1914000.000,15459000.000,2823000.000,3353000.000,8582000.000,3666000.000,13323000.000,68102000.000,44011000.000,9059000.000,10672000.000,7909000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,432132000.000,661119000.000,744383000.000,744505000.000,744628000.000,756948000.000,774513000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,750083000.000,,
DeferredFinanceCostsNet,,,,,,,,,4800000.000,,,,,,,,,,
DerivativeAssetFairValueNet,,,,,,500000.000,1100000.000,,,,,,,,,,,,
DerivativeAssets,,,40000.000,594000.000,0.000,0.000,261000.000,725000.000,0.000,0.000,185000.000,,,,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,40000.000,594000.000,-1034000.000,-566000.000,261000.000,725000.000,-60000.000,-666000.000,185000.000,,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,600000.000,800000.000,,,,,,,,,,
DerivativeLiabilities,,,,0.000,1034000.000,566000.000,0.000,0.000,60000.000,666000.000,0.000,,,,,,,,
DueFromRelatedPartiesCurrent,2210000.000,6075000.000,1453000.000,117000.000,57000.000,234000.000,87000.000,178000.000,56220000.000,40631000.000,26775000.000,35764000.000,15481000.000,13420000.000,17613000.000,7924000.000,5944000.000,3343000.000,9197000.000
DueToRelatedPartiesCurrent,7991000.000,10200000.000,3712000.000,10657000.000,2649000.000,4587000.000,3261000.000,6298000.000,69274000.000,46916000.000,29825000.000,37545000.000,27864000.000,26148000.000,31477000.000,16445000.000,12995000.000,11600000.000,18924000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,1500000.000,,,,1800000.000,,,,1900000.000,,
EquityMethodInvestmentOwnershipPercentage,,,,0.510,0.510,,,,,,,,,,,,,,
EquityMethodInvestments,,,,,,54459000.000,66037000.000,77449000.000,224095000.000,234742000.000,271187000.000,273201000.000,269635000.000,425655000.000,426058000.000,430168000.000,438291000.000,433572000.000,427961000.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,0.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,258000.000,,2021000.000,2879000.000,3921000.000,370000.000,638000.000,907000.000,1175000.000,1443000.000,1914000.000,2384000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,7702000.000,,,,6486000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,3465000.000,,,,1073000.000,,,,1881000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,1680000.000,,,,1216000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,2172000.000,,,,1680000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,2132000.000,,,,2172000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,2310000.000,,,,1881000.000,,,,2132000.000,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,,,17010000.000,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,5775000.000,4859000.000,8460000.000,19969000.000,16640000.000,16372000.000,16103000.000,15835000.000,15567000.000,15096000.000,14626000.000
GeneralPartnersCapitalAccount,,6229000.000,6204000.000,6202000.000,6159000.000,4599000.000,4633000.000,7935000.000,5995000.000,6232000.000,6086000.000,7030000.000,8599000.000,10081000.000,10386000.000,10477000.000,9906000.000,9834000.000,9427000.000
Goodwill,,,,,,,,27261000.000,28322000.000,28224000.000,46059000.000,36116000.000,36116000.000,36116000.000,36116000.000,36116000.000,26628000.000,26628000.000,26628000.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,5760000.000,,,,,,,,,,,
InventoryNet,21803000.000,16910000.000,12022000.000,29181000.000,24840000.000,24202000.000,21740000.000,32720000.000,30779000.000,25765000.000,27911000.000,48987000.000,26722000.000,55680000.000,67331000.000,49048000.000,59121000.000,57075000.000,76343000.000
Liabilities,,,,,,,,,538119000.000,571413000.000,1095245000.000,811981000.000,695772000.000,888679000.000,1052455000.000,1014920000.000,1027626000.000,986085000.000,1130736000.000
LiabilitiesAndStockholdersEquity,445494000.000,524095000.000,462673000.000,537551000.000,544726000.000,613619000.000,616758000.000,722739000.000,897247000.000,931389000.000,1348537000.000,1065311000.000,945228000.000,1171166000.000,1323838000.000,1273495000.000,1257831000.000,1212837000.000,1337428000.000
LiabilitiesCurrent,140553000.000,212489000.000,152245000.000,227131000.000,231843000.000,234266000.000,223158000.000,254491000.000,293031000.000,326835000.000,247677000.000,338923000.000,263680000.000,227607000.000,308116000.000,270452000.000,283029000.000,229164000.000,356248000.000
LineOfCredit,,,,,,,,,,,,,32000000.000,261000000.000,0.000,0.000,0.000,24000000.000,41000000.000
LongTermDebtAndCapitalLeaseObligations,87000.000,80000.000,75000.000,69000.000,4562000.000,152556000.000,166549000.000,85043000.000,245088000.000,244578000.000,847568000.000,473058000.000,432092000.000,661072000.000,744339000.000,744468000.000,744597000.000,756921000.000,774488000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,40000.000,47000.000,44000.000,37000.000,31000.000,27000.000,25000.000
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,,400000000.000,,,,750000000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,0.000,,,,0.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,32026000.000,,,,0.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,26000.000,,,,26000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,40000.000,,,,26000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,40000.000,,,,31000.000,,
MarginDepositAssets,,,,,,1100000.000,900000.000,-100000.000,800000.000,1400000.000,1100000.000,3000000.000,800000.000,3200000.000,1100000.000,-2300000.000,2900000.000,-1000000.000,5100000.000
MinorityInterest,,,,,,,,,78557000.000,79526000.000,0.000,0.000,0.000,,,,,,
MinorityInterestOwnershipPercentageByParent,,,0.510,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,2383000.000,,,,2684000.000,,,,3104000.000,,,,3170000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,567000.000,,,,745000.000,,,,986000.000,,,,1280000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,273000.000,,,,316000.000,,,,250000.000,,,,12000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,267000.000,,,,401000.000,,,,417000.000,,,,152000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,352000.000,,,,439000.000,,,,617000.000,,,,496000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,506000.000,,,,644000.000,,,,823000.000,,,,1104000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,418000.000,,,,139000.000,,,,11000.000,,,,126000.000,,
OtherAssetsCurrent,1205000.000,658000.000,1025000.000,1531000.000,2750000.000,1613000.000,2577000.000,1587000.000,1916000.000,1992000.000,3236000.000,5144000.000,4016000.000,3995000.000,4234000.000,4752000.000,4884000.000,4578000.000,8192000.000
OtherAssetsNoncurrent,2666000.000,2642000.000,2567000.000,2665000.000,2579000.000,3992000.000,3792000.000,4776000.000,5852000.000,5654000.000,14089000.000,13469000.000,13037000.000,12475000.000,17583000.000,16911000.000,16135000.000,3652000.000,3352000.000
OtherLiabilitiesCurrent,2173000.000,2707000.000,2687000.000,2688000.000,3722000.000,3343000.000,3807000.000,3757000.000,3814000.000,4206000.000,5009000.000,3239000.000,3191000.000,5172000.000,4125000.000,4020000.000,4246000.000,3436000.000,3609000.000
PartnersCapital,,,310353000.000,-310351000.000,,226797000.000,227051000.000,383205000.000,280571000.000,280450000.000,253292000.000,253330000.000,249456000.000,282487000.000,271383000.000,258575000.000,230205000.000,226752000.000,206692000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,304854000.000,311526000.000,310353000.000,310351000.000,308321000.000,226797000.000,227051000.000,383205000.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,326110000.000,,,,368149000.000,,,,414050000.000,,,,564990000.000,,
PropertyPlantAndEquipmentNet,276246000.000,277392000.000,279150000.000,285244000.000,291530000.000,295384000.000,296084000.000,313193000.000,311616000.000,308270000.000,336377000.000,332902000.000,335910000.000,405283000.000,419458000.000,425820000.000,441596000.000,443415000.000,443327000.000
SeniorNotes,,,,,,,,,,,,,400000000.000,400000000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,79029.000,79029.000,83620.000,,107337.000,107868.000,107868.000,,101093.000,98243.000,93652.000,,178752.000,176306.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,840000.000,,,,,,,,,,,
SharePrice,,,,,,,36.620,31.950,38.700,41.490,54.640,59.150,45.450,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,359128000.000,359976000.000,253292000.000,253330000.000,249456000.000,282487000.000,271383000.000,258575000.000,230205000.000,226752000.000,206692000.000
UnamortizedDebtIssuanceExpense,,,,,,2900000.000,2700000.000,3700000.000,,4600000.000,,,,,,,,,
