,2011-12-31
AdjustmentsToAdditionalPaidInCapitalOther,23877.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5980874.000
ComprehensiveIncomeNetOfTax,4901024.000
CostOfGoodsSold,68076397.000
Depreciation,611616.000
EarningsPerShareBasic,0.410
EffectOfExchangeRateOnCashAndCashEquivalents,-535934.000
ForeignCurrencyTransactionGainLossBeforeTax,-2348.000
GainLossOnDispositionOfAssets,-3504.000
GainLossOnDispositionOfProperty,-83143.000
GeneralAndAdministrativeExpense,752102.000
GrossProfit,10161512.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,7282473.000
IncomeTaxExpenseBenefit,1847463.000
IncomeTaxesPaid,1144789.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,722694.000
IncreaseDecreaseInAccruedLiabilities,109127.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-2037256.000
IncreaseDecreaseInEmployeeRelatedLiabilities,13243.000
IncreaseDecreaseInInventories,637824.000
IncreaseDecreaseInNotesPayableCurrent,12696599.000
IncreaseDecreaseInNotesReceivables,69721.000
IncreaseDecreaseInOtherReceivables,252299.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,-42215.000
IncreaseDecreaseInRestrictedCash,6915343.000
InterestExpense,956519.000
InterestPaidNet,669023.000
InvestmentIncomeInterest,29639.000
NetCashProvidedByUsedInFinancingActivities,3610601.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3610601.000
NetCashProvidedByUsedInInvestingActivities,-28120292.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-28120292.000
NetCashProvidedByUsedInOperatingActivities,19064751.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,19064751.000
NetIncomeLoss,5435010.000
OperatingExpenses,2164643.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-533986.000
OtherCostOfOperatingRevenue,103475.000
OtherNonoperatingIncomeExpense,297975.000
OtherSalesRevenueNet,240559.000
PaymentsToAcquirePropertyPlantAndEquipment,21204949.000
ProceedsFromShortTermDebt,11665000.000
RepaymentsOfShortTermDebt,8078276.000
Revenues,78237909.000
SalesRevenueNet,78237909.000
SellingAndMarketingExpense,1412541.000
StockIssuedDuringPeriodValueNewIssues,400.000
