,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,5359996.000,-5439026.000,-3276550.000,-2289410.000,-864851.000,-410300.000
AssetRetirementObligationAccretionExpense,52555.000,78907.000,75144.000,73793.000,128663.000,191727.000
AssetRetirementObligationCashPaidToSettle,,,,,,66986.000
AssetRetirementObligationLiabilitiesSettled,,0.000,,,,
AssetRetirementObligationRevisionOfEstimate,250679.000,0.000,,693320.000,482094.000,470085.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2000000.000,-2120001.000,0.000,58144.000,-132575.000,80187.000
CostsAndExpenses,9994431.000,10719665.000,4794497.000,19268192.000,6869830.000,1743795.000
DepreciationDepletionAndAmortization,5359996.000,5439026.000,3121340.000,2289410.000,864851.000,410300.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,43679.000,0.000,,
EnvironmentalRemediationExpense,,8000.000,,,,
GainLossOnDerivativeInstrumentsNetPretax,4064746.000,1078580.000,-417689.000,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,-495574.000,0.000,,
GeneralAndAdministrativeExpense,213327.000,200972.000,209500.000,171338.000,163971.000,172582.000
ImpairmentOfOilAndGasProperties,0.000,2191002.000,0.000,15760688.000,4579916.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,490757.000,-15723966.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-1379827.000,534436.000,-15723966.000,-5196538.000,-151085.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,69.000,-2216.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,6.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-41175.000,-4959.000,-57529.000,-13496.000,-8428.000,2398.000
IncreaseDecreaseInAccountsReceivable,408022.000,97994.000,-487004.000,-210519.000,-46366.000,20837.000
IncreaseDecreaseInAssetRetirementObligations,,,,693320.000,482094.000,470085.000
IncreaseDecreaseInDueFromAffiliatesCurrent,122544.000,389027.000,-800598.000,0.000,,
IncreaseDecreaseInDueToAffiliatesCurrent,,,130241.000,58156.000,58139.000,162295.000
IncreaseDecreaseInInventories,11784.000,-4308.000,17283.000,-17914.000,3664.000,-26605.000
IncreaseDecreaseInOtherOperatingAssets,,46711.000,42919.000,-89630.000,0.000,
InterestIncomeDomesticDeposits,889.000,0.000,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.374,0.376,0.380,0.388,0.391
NetCashProvidedByUsedInFinancingActivities,-5410042.000,-7136923.000,-20863568.000,-2452257.000,-534304.000,-408051.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5410042.000,-7136923.000,-20863568.000,-2452257.000,-534304.000,-408051.000
NetCashProvidedByUsedInInvestingActivities,-75367.000,-3162158.000,13488519.000,-252247.000,-67576.000,-66179.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-75367.000,-3162158.000,13488519.000,-252247.000,-67576.000,-66179.000
NetCashProvidedByUsedInOperatingActivities,7485409.000,8179080.000,7375049.000,2762648.000,469305.000,554417.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7485409.000,8179080.000,7375049.000,2762648.000,469305.000,554417.000
NetIncomeLossAllocatedToGeneralPartners,1713617.000,-510536.000,-181580.000,5817867.000,1922719.000,55901.000
NetIncomeLossAllocatedToLimitedPartners,2917781.000,-869291.000,309177.000,-9906099.000,-3273819.000,-95184.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,653.000,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,75.000,,-732.000,-21.290
OilAndGasProductionExpense,4368553.000,2809758.000,1395391.000,972963.000,1132429.000,969186.000
OilAndGasSalesRevenue,10560194.000,8261258.000,5702943.000,3544226.000,1673292.000,1592710.000
OperatingIncomeLoss,4630509.000,-1379827.000,,,,
PartnersCapitalAccountDistributions,-5410042.000,-7136923.000,-20863568.000,-2452257.000,-534304.000,-408051.000
PaymentsToAcquireOilAndGasEquipment,,,0.000,252247.000,67576.000,66179.000
PaymentsToExploreAndDevelopOilAndGasProperties,75367.000,3162158.000,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,13488519.000,0.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,13500000.000,,,
ProfitLoss,4631398.000,-1379827.000,534436.000,-15723966.000,-5196538.000,-151085.000
ResultsOfOperationsImpairmentOfOilAndGasProperties,,2191002.000,,15760688.000,4579916.000,0.000
Revenues,14624940.000,9339838.000,5285254.000,3544226.000,,
RoyaltyExpense,,,326000.000,,,
SalesRevenueNet,14624940.000,9339838.000,5285254.000,3544226.000,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,-3059715.000,-2384355.000,-1693233.000,0.000,,
