,2011-06-30
ComprehensiveIncomeNetOfTax,277147.000
CostOfGoodsSold,1354166.000
EarningsPerShareBasic,0.010
EarningsPerShareDiluted,0.010
GeneralAndAdministrativeExpense,329522.000
GrossProfit,752084.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,187177.000
IncomeTaxExpenseBenefit,129.000
InterestExpense,12134.000
NetIncomeLoss,187048.000
NonoperatingIncomeExpense,-10072.000
OperatingIncomeLoss,197249.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,90099.000
OtherIncome,2062.000
Revenues,2106250.000
SalesRevenueNet,2104188.000
SellingAndMarketingExpense,225313.000
WeightedAverageNumberOfDilutedSharesOutstanding,21433550.000
WeightedAverageNumberOfSharesOutstandingBasic,21433550.000
