,2011-09-30,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeTaxExpenseBenefit,2867000.000,1537000.000,-13.000,2557.000,6423.000,-95.000,31164.000,1870.000,-2035000.000,786000.000,21660130.000,,12000.000,-16000.000,,-1000.000,,46000.000,,
IncomeTaxExpenseBenefitContinuingOperations,,,-13.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,-2608000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,1917.000,,,,12044.000,,,,2276000.000,,,,-2435000.000,,,,-2352000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,,0.000,,,,,,,,,,,,4249000.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,-9028.000,,,,-20665.000,,,,,,,,,,,,
IncreaseDecreaseInEarnestMoneyDepositsOutstanding,,,,375.000,,,,535.000,,,,-1720000.000,,,,1454000.000,,,,53000.000
IncreaseDecreaseInInterestPayableNet,,,,115.000,,,,-214.000,,,,60000.000,,,,-443000.000,,,,846000.000
IncreaseDecreaseInLeasingReceivables,,,,,,,,,,,,,,,,,,,,1521000.000
IncreaseDecreaseInOtherOperatingAssets,,,,0.000,,,,-38.000,,,,1835000.000,,,,-1965000.000,,,,1634000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,-14334.000,,,,-13801.000,,,,-4065000.000,,,,-9611000.000,,,,-11109000.000
IncreaseDecreaseInPrepaidExpense,,,,-580.000,,,,-768.000,,,,-1099000.000,,,,11618000.000,,,,1743000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,-15698000.000,,,,-7280000.000
InterestExpenseDebt,15041000.000,-16641000.000,-9790.000,-11498.000,-11065.000,-10723.000,-4815.000,-8474.000,-9746000.000,-9053000.000,-16608526.000,-9193000.000,9794000.000,13481000.000,33430000.000,13525000.000,13975000.000,15362000.000,16500000.000,16796000.000
InterestIncomeOperating,,,,,,,,,6041000.000,,,,,,,,,,,
InterestIncomeOther,,,,,,3778.000,,4117.000,-6041000.000,5106000.000,20984883.000,5237000.000,4535000.000,3950000.000,2952000.000,5291000.000,4788000.000,5712000.000,4662000.000,4792000.000
InterestIncomeRelatedParty,,,,,,,,,,,,,,,,,,,,3000000.000
InterestPaid,,,,11173.000,,,,8784.000,,,,9193000.000,,,,10918000.000,,,,13923000.000
InvestmentIncomeInterest,1039000.000,4723000.000,2280.000,3541.000,3512.000,,,,,,,,,,,,,,,
LitigationSettlementAmount,,,,,,,,3839.000,86000.000,-86000.000,3587161.000,-73000.000,-45000.000,-85000.000,-149000.000,,,,,
LitigationSettlementExpense,,,,,,-2764.000,,,,,,,,,,,,,,
LossOnSaleOfInvestments,,0.000,0.000,0.000,0.000,-275.000,,,,,,,,,,,,,,
MinorityInterestDecreaseFromRedemptions,,,,,,,,,,,,,,,,,,,,67000.000
NetCashProvidedByUsedInFinancingActivities,,,,-23542.000,,,,2616.000,,,,-18576000.000,,,,2259000.000,,,,52968000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,-23542.000,,,,2616.000,,,,-18576000.000,,,,2259000.000,,,,52968000.000
NetCashProvidedByUsedInInvestingActivities,,,,23733.000,,,,14518.000,,,,-4924000.000,,,,-1398000.000,,,,-13353000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,23733.000,,,,14518.000,,,,-4924000.000,,,,-1398000.000,,,,-13353000.000
NetCashProvidedByUsedInOperatingActivities,,,,-9070.000,,,,-15187.000,,,,30901000.000,,,,-5854000.000,,,,-1853000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-9070.000,,,,-15187.000,,,,30901000.000,,,,-5854000.000,,,,-1853000.000
NetIncomeLoss,353000.000,,564.000,-11.000,10444.000,-7329.000,,,,-1519000.000,,2832000.000,1167000.000,-5163000.000,-796000.000,-3205000.000,2489000.000,-3754000.000,1738000.000,-5714000.000
NetIncomeLossAttributableToNoncontrollingInterest,-4830000.000,-1064000.000,-74.000,385.000,,,,-819.000,551000.000,200000.000,-10038181.000,,,,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-260000.000,,-49.000,-239.000,7741.000,-7039.000,38361.000,2937.000,905000.000,-1746000.000,29680063.000,2950000.000,892000.000,-5438000.000,-1580000.000,-3702000.000,2436000.000,-4029000.000,1462000.000,-5989000.000
NonoperatingIncomeExpense,-13826000.000,-9714000.000,,,,,,,,,,,-5139000.000,-11152000.000,,-8470000.000,-8156000.000,-9252000.000,-10447000.000,-10829000.000
OperatingExpenses,32491000.000,24702000.000,25301.000,23737.000,23319.000,24974.000,30022.000,19519.000,20408000.000,18858000.000,43325481.000,21155000.000,20388000.000,25741000.000,30596000.000,25881000.000,26212000.000,26272000.000,26664000.000,27345000.000
OperatingIncomeLoss,2099000.000,6314000.000,3617.000,4385.000,3863.000,2508.000,-23172.000,1064.000,440000.000,468000.000,-4108064.000,2001000.000,3853000.000,2085000.000,-1631000.000,3324000.000,4622000.000,3795000.000,2893000.000,4477000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,,,,,,300000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,4369.000,,,,2832000.000,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,,0.000,,,,0.000,,,,,,,,
OtherIncome,115000.000,2171000.000,,,149.000,64.000,,178.000,-232000.000,1332000.000,314822.000,4097000.000,14000.000,-72000.000,67000.000,298000.000,902000.000,252000.000,639000.000,1443000.000
OtherNonoperatingExpense,,,-5841.000,-11667.000,-11769.000,-10164.000,-3598.000,-2791.000,4026000.000,-4273000.000,-15261209.000,-2338000.000,,,,,,,,
OtherNonoperatingIncome,,,1535.000,2536.000,,,,,,,,,,,,,,,,
PaymentsForCapitalImprovements,,,,-964.000,,,,-1162.000,,,,-3457000.000,,,,,,,,
PaymentsForProceedsFromRealEstateHeldforinvestment,,,,,,,,,671160000.000,,,,,,,,,,,
PaymentsForProceedsFromRealEstatePartnershipInvestmentNet,,,,,,,,,,,,,,,,-2781000.000,,,,54000.000
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,,,,,,4829000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,-613.000,,,,-613.000,,,,-390000.000,,,,497000.000,,,,275000.000
PaymentsOfFinancingCosts,,,,-1581.000,,,,-3934.000,,,,-335000.000,,,,671000.000,,,,1167000.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,,,-81.000,,,,0.000,,,,,,,,,,,,67000.000
PaymentsToAcquireAndDevelopRealEstate,,,,,,,,,,,,,,,,8395000.000,,,,8469000.000
PaymentsToAcquireLand,,,,,,,,,,,,,,,,,,,,6400000.000
PaymentsToAcquireNotesReceivable,,,,-145.000,,,,-4428.000,,,,-6411000.000,,,,1150000.000,,,,
PaymentsToAcquireRealEstateHeldForInvestment,,,,-1708.000,,,,-131.000,,,,-138000.000,,,,,,,,
PaymentsToDevelopRealEstateAssets,,,,-71.000,,,,-115.000,,,,-984000.000,,,,1427000.000,,,,1063000.000
PreferredStockDividendsAndOtherAdjustments,613000.000,-613000.000,-613.000,-613.000,-613.000,-613.000,-613.000,-613.000,613000.000,-427000.000,-2228387.000,-390000.000,,,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,,,,275000.000,275000.000,,497000.000,53000.000,275000.000,276000.000,275000.000
PreferredStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,,,1.000
ProceedsFromCollectionOfNotesReceivable,,,,,,,,,,,,338000.000,,,,2720000.000,,,,2352000.000
ProceedsFromConstructionLoansPayable,,,,,,,,,,,,,,,,,,,,7300000.000
ProceedsFromInsuranceSettlementInvestingActivities,,,,,,,,,,,,,,,,,,,,413000.000
ProceedsFromIssuanceOfCommonStock,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromMinorityShareholders,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,,,78345.000,,,,65212.000,,,,11488000.000,,,,43487000.000,,,,47577000.000
ProceedsFromRepaymentsOfSecuredDebt,,,,,,,,,,,,,,,,,,,,75991000.000
ProceedsFromSaleAndCollectionOfNotesReceivable,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromSaleOfLandHeldForUse,,,,2550.000,,,,1504.000,,,,6849000.000,,,,3412000.000,,,,1089000.000
ProceedsFromSaleOfRealEstateHeldforinvestment,,,,24267.000,,,,22480.000,,,,0.000,,,,1608000.000,,,,
ProfitLoss,-4477000.000,4052000.000,638.000,-11.000,,,,4369.000,2069000.000,,,,1707000.000,-6327000.000,,-3735000.000,3353000.000,-4948000.000,2920000.000,-5907000.000
RealEstateCostOfRealEstateSold,,,,,,,,,,,,,-628000.000,,,,,,,
RealEstateRevenueNet,34590000.000,31016000.000,28918.000,28122.000,27182.000,27482.000,6850.000,20583.000,20848000.000,19326000.000,39217417.000,23156000.000,24241000.000,27826000.000,28965000.000,29205000.000,30834000.000,30067000.000,29557000.000,31822000.000
RepaymentsOfNotesPayable,,,,-94725.000,,,,-52907.000,,,,-25026000.000,,,,37024000.000,,,,60792000.000
RevenueFromRelatedParties,17000.000,,,,,,,,,,,,,,,,,,,
SegmentReportingSegmentOperatingProfitLoss,,,,-5285.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,11525389.000,25679951.000,11525389.000,11525389.000,11525389.000,11525389.000,-23050778.000,11525389.000,11525389.000,13619647000.000,-958741778.000,17426707000.000,17844339.000,15514360.000,-17444954592.000,15514360.000,15514360.000,15514360.000,-31028720.000,15514360.000
WeightedAverageNumberOfSharesIssuedBasic,,,,,11525389.000,11525389.000,,11525389.000,11525389.000,13619647000.000,-958741778.000,14027619000.000,15367320.000,15514360.000,-14043389573.000,15514360.000,15514360.000,15514360.000,-31028720.000,15514360.000
WeightedAverageNumberOfSharesOutstandingBasic,11525389.000,11525389.000,11525389.000,11525389.000,,,,,,,,,,,,,,,,
