,2013-06-30,2014-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,20651.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000
GeneralAndAdministrativeExpense,21676.000,30349.000
IncreaseDecreaseInAccountsPayableRelatedParties,,5000.000
NetCashProvidedByUsedInFinancingActivities,,46000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,46000.000
NetCashProvidedByUsedInOperatingActivities,,-25349.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-25349.000
NetIncomeLoss,-21676.000,-30349.000
ProceedsFromIssuanceOfCommonStock,,28000.000
ProceedsFromRelatedPartyDebt,,18000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,59538345.000,63448395.000
