,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AssetsNoncurrent,473794000.000,465685000.000,465155000.000,517954000.000,516347000.000,516270000.000,521212000.000,599500000.000,639641000.000,792414000.000,757900000.000,747400000.000,737700000.000,732200000.000,734500000.000,732500000.000,726600000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,54472000.000,700000.000,,,,,,
BuildingsAndImprovementsGross,,67735000.000,,64465000.000,64369000.000,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,102226000.000,103100000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,57247000.000,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityLiabilitiesIncurred,,,652000000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,972430000.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,-84376000.000,1260000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,1379840000.000,83889000.000,86308000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,972430000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,339247000.000,29352000.000,29405000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,1486000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,568501000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,405801000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,1563000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,171144000.000,48175000.000,50541000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,5425000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,407410000.000,,2419000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,212000.000,827000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,1609000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,220158000.000,110000.000,110000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,0.000,,,,,,,,,,,,,,
CapitalLeaseObligations,,,121000.000,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,,,,,,,,1200000.000,13100000.000,25800000.000,26800000.000
CashAndCashEquivalentsAtCarryingValue,58144000.000,60560000.000,135335000.000,51994000.000,37649000.000,51798000.000,74621000.000,49939000.000,184643000.000,60107000.000,88200000.000,41500000.000,51400000.000,89000000.000,127700000.000,57800000.000,59700000.000
CommonStockValue,,,,492976000.000,493500000.000,,,,,,,,,,,,
ConstructionInProgressGross,,16196000.000,,5925000.000,14125000.000,,,,,,,,,,,,
DebtCurrent,,,,,,,57040000.000,63167000.000,66710000.000,63230000.000,54400000.000,50000000.000,45100000.000,43700000.000,72400000.000,39800000.000,40700000.000
DebtInstrumentCarryingAmount,,,,,,684875000.000,665298000.000,763792000.000,994765000.000,1007901000.000,930700000.000,985600000.000,923500000.000,908800000.000,904600000.000,831000000.000,810200000.000
DebtInstrumentCollateralAmount,,,,,,,,,811934000.000,844487000.000,779800000.000,,,,643800000.000,,
DebtInstrumentInterestRateAtPeriodEnd,,,0.050,,0.050,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,3746000.000,3619000.000,6854000.000,6562000.000,6263000.000,5958000.000,5648000.000,6161000.000,5783000.000,5500000.000,5100000.000,4600000.000,4100000.000,3600000.000,3200000.000,2800000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,,,,,,,2500000.000,,
DeferredFinanceCostsNoncurrentNet,,,,30346000.000,28603000.000,27223000.000,26932000.000,25220000.000,25385000.000,23646000.000,21900000.000,20100000.000,18300000.000,16500000.000,14500000.000,12700000.000,10700000.000
DeferredRevenueNoncurrent,,5763000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,857000.000,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,1600000.000,,,,1000000.000,,
DeferredTaxAssetsNet,,,1252000.000,,,,2627000.000,,,,3000000.000,,,,3400000.000,,
DeferredTaxAssetsNetCurrent,856000.000,1082000.000,474000.000,,,,1240000.000,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,597000.000,230000.000,228000.000,,,,640000.000,,,,400000.000,,,,300000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,1873000.000,,,,2313000.000,,,,2200000.000,,,,5300000.000,,
DeferredTaxAssetsOther,,,321000.000,,,,810000.000,,,,1500000.000,,,,700000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,1013000.000,,,,1255000.000,,,,800000.000,,,,1100000.000,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,63000.000,,,,46000.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsValuationAllowance,,2654000.000,2875000.000,3194000.000,3017000.000,3248000.000,2817000.000,2996000.000,3017000.000,2671000.000,2500000.000,2500000.000,3500000.000,2700000.000,3600000.000,3900000.000,3800000.000
DeferredTaxLiabilities,,,1890000.000,,,,4243000.000,,,,90000000.000,,,,93700000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,4100000.000,,,,100000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,1586000.000,,,,3976000.000,,,,33700000.000,,,,6200000.000,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,,,,,,,,,,,87100000.000,,
DeferredTaxLiabilitiesNoncurrent,406000.000,830000.000,1340000.000,,,,3446000.000,,40983000.000,94435000.000,84900000.000,87400000.000,87600000.000,87500000.000,91500000.000,92100000.000,92400000.000
DeferredTaxLiabilitiesOther,,,304000.000,,,,267000.000,,,,56300000.000,,,,400000.000,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,243000.000,,,,600000.000,,,,1000000.000,,
DerivativeFloorInterestRate,,0.015,0.015,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,,,20431000.000,0.000,,,,,,
DueToRelatedPartiesCurrent,10000000.000,10000000.000,10000000.000,,,,,,,41381000.000,2000000.000,500000.000,400000.000,400000.000,300000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,,,,,,800000.000
EquityMethodInvestmentOwnershipPercentage,,0.600,0.600,,,,,,,,,,,,,,
EquityMethodInvestments,,15098000.000,15140000.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,8495000.000,10193000.000,11958000.000,13842000.000,15688000.000,17574000.000,19896000.000,22989000.000,25464000.000,29600000.000,33600000.000,37400000.000,41400000.000,45200000.000,49000000.000,53000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,6033000.000,,,,7190000.000,,,,15700000.000,,,,15200000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,5465000.000,,,,5556000.000,,,,12400000.000,,,,11500000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,5465000.000,,,,6550000.000,,,,13800000.000,,,,12400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,5465000.000,,,,6550000.000,,,,14700000.000,,,,13800000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,5732000.000,,,,6581000.000,,,,15200000.000,,,,14700000.000,,
FiniteLivedIntangibleAssetsGross,,79662000.000,79736000.000,85968000.000,86003000.000,85943000.000,85997000.000,132197000.000,130395000.000,156863000.000,157000000.000,156900000.000,156700000.000,156800000.000,156600000.000,156400000.000,156500000.000
FiniteLivedIntangibleAssetsNet,72902000.000,71167000.000,69543000.000,74010000.000,72161000.000,70255000.000,68423000.000,112301000.000,107406000.000,131399000.000,127400000.000,123300000.000,119300000.000,115400000.000,111400000.000,107400000.000,103500000.000
Goodwill,168175000.000,165456000.000,167634000.000,216899000.000,217500000.000,218436000.000,220746000.000,241893000.000,279541000.000,388382000.000,379500000.000,376800000.000,374300000.000,376000000.000,373700000.000,371300000.000,373100000.000
InsuranceSettlementsReceivableCurrent,,,,,,,,,,7642000.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,69543000.000,,,,,,,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,,,288691000.000,289169000.000,354194000.000,386947000.000,519781000.000,506900000.000,500100000.000,493600000.000,491400000.000,485100000.000,478700000.000,476600000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,690000.000,696000.000,693000.000,739000.000,,,,,,,,,,,,
InventoryFinishedGoods,,320993000.000,310721000.000,405291000.000,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,421677000.000,379577000.000,368573000.000,412549000.000,421631000.000,408626000.000,385900000.000,412400000.000,351400000.000,363700000.000,320900000.000,310600000.000,315100000.000
InventoryNet,309074000.000,321190000.000,310811000.000,405439000.000,423825000.000,381732000.000,370874000.000,414939000.000,423937000.000,410921000.000,389900000.000,416400000.000,355300000.000,367800000.000,325100000.000,315000000.000,319300000.000
InventoryRawMaterialsAndSupplies,,197000.000,90000.000,148000.000,,,,,,,,,,,,,
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,,,2301000.000,2390000.000,2306000.000,2295000.000,4000000.000,4000000.000,3900000.000,4100000.000,4200000.000,4400000.000,4200000.000
InventorySuppliesNetOfReserves,,,,,2148000.000,2155000.000,,,,,,,,,,,
Land,,40750000.000,40937000.000,40641000.000,40556000.000,,,,,,,,,,,,
Liabilities,1084660000.000,1108474000.000,1074094000.000,1120092000.000,1251307000.000,1214896000.000,1178490000.000,1288727000.000,1606060000.000,1706695000.000,1581300000.000,1503900000.000,1468200000.000,1476300000.000,1433000000.000,1291900000.000,1326100000.000
LiabilitiesAndStockholdersEquity,1435603000.000,1454658000.000,1482525000.000,1516300000.000,1652726000.000,1621555000.000,1599792000.000,1700308000.000,1960300000.000,2033450000.000,1906100000.000,1778200000.000,1726600000.000,1759000000.000,1718000000.000,1574800000.000,1617600000.000
LiabilitiesCurrent,445815000.000,447078000.000,461014000.000,419698000.000,537866000.000,527318000.000,511326000.000,522789000.000,573742000.000,607455000.000,567500000.000,433100000.000,458200000.000,481000000.000,465400000.000,362500000.000,418600000.000
LiabilitiesNoncurrent,638845000.000,661396000.000,613080000.000,700394000.000,713441000.000,687578000.000,667164000.000,765938000.000,1032318000.000,1099240000.000,1013800000.000,1070800000.000,1010000000.000,995300000.000,967600000.000,929400000.000,907500000.000
LiabilitiesOfAssetsHeldForSale,,,,,,,,,,142000.000,1400000.000,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,25832000.000,800000.000,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,142000.000,1400000.000,,,,,,
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,,12860000.000,12903000.000,50483000.000,103750000.000,9100000.000,9700000.000,10500000.000,10200000.000,12600000.000,11800000.000,10100000.000
LineOfCreditFacilityAmountOutstanding,,,32864000.000,,,,,,,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,346380000.000,,,,,,,,,,,,,,
LongTermDebt,,656970000.000,607621000.000,699514000.000,714452000.000,,665298000.000,,,,978300000.000,,,,939500000.000,,
LongTermDebtAndCapitalLeaseObligations,634661000.000,649787000.000,600633000.000,687586000.000,702864000.000,673605000.000,654304000.000,753035000.000,981835000.000,995348000.000,918400000.000,973700000.000,911900000.000,897600000.000,863500000.000,825500000.000,805000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,3436000.000,3437000.000,3369000.000,9685000.000,34110000.000,5007000.000,5036000.000,5109000.000,6769000.000,6770000.000,6800000.000,6800000.000,7000000.000,7100000.000,37500000.000,2300000.000,2400000.000
LongTermDebtCurrent,,3437000.000,-3369000.000,5074000.000,5026000.000,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,175000000.000,,,,,,,,0.000,,,,6400000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,3369000.000,,,,5036000.000,,,,54400000.000,,,,72400000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,307124000.000,,,,175023000.000,,,,0.000,,,,1200000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,115626000.000,,,,475165000.000,,,,175100000.000,,,,1300000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,3250000.000,,,,5038000.000,,,,742000000.000,,,,160600000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,3252000.000,,,,5036000.000,,,,6800000.000,,,,697600000.000,,
LongTermDebtNoncurrent,,649787000.000,600633000.000,687586000.000,702864000.000,,,,,,,,,,,,
MachineryAndEquipmentGross,,115199000.000,,96044000.000,94648000.000,,,,,,,,,,,,
MembersCapital,,,,,,493809000.000,493768000.000,,,,,,,,,,
MembersEquity,,,,,,372113000.000,360920000.000,317444000.000,316341000.000,323398000.000,321500000.000,274300000.000,258400000.000,282700000.000,285000000.000,282900000.000,291500000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,0.002,0.002,,,,,,,,,,,,,,
MinorityInterestOwnershipPercentageByParent,,0.998,0.998,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,61535000.000,,,,54425000.000,,,,70300000.000,,,,64100000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,13928000.000,,,,14406000.000,,,,17500000.000,,,,16300000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,3664000.000,,,,4089000.000,,,,7000000.000,,,,5400000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,5493000.000,,,,4398000.000,,,,8200000.000,,,,8000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,8534000.000,,,,6842000.000,,,,10000000.000,,,,10100000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,12814000.000,,,,10069000.000,,,,14100000.000,,,,12700000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,17102000.000,,,,14621000.000,,,,13500000.000,,,,11600000.000,,
OtherAssetsCurrent,8453000.000,14078000.000,13579000.000,23074000.000,26016000.000,29972000.000,30476000.000,42251000.000,37736000.000,50534000.000,31200000.000,35400000.000,23700000.000,24600000.000,21000000.000,20800000.000,24600000.000
OtherAssetsMiscellaneousCurrent,,,,,,,31716000.000,,,,,,,,,,
OtherAssetsMiscellaneousNoncurrent,,210000.000,2643000.000,3264000.000,3853000.000,3944000.000,3428000.000,4569000.000,4777000.000,4266000.000,4700000.000,4500000.000,5500000.000,3500000.000,3400000.000,3900000.000,4900000.000
OtherAssetsNoncurrent,30185000.000,29001000.000,29888000.000,33610000.000,32456000.000,31167000.000,30360000.000,29789000.000,30162000.000,27912000.000,26600000.000,24600000.000,23800000.000,20000000.000,17900000.000,16600000.000,15600000.000
OtherLiabilitiesNoncurrent,2505000.000,9241000.000,9501000.000,12808000.000,10577000.000,13973000.000,7419000.000,12903000.000,9500000.000,9315000.000,7000000.000,9700000.000,10500000.000,10200000.000,10100000.000,11800000.000,10100000.000
OtherSundryLiabilitiesNoncurrent,,165000.000,,,,,,,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,1273000.000,1538000.000,1606000.000,,,,1995000.000,,,,2100000.000,,,,,,
PropertyPlantAndEquipmentGross,,239880000.000,,245878000.000,253063000.000,262109000.000,274898000.000,298541000.000,314818000.000,324927000.000,333000000.000,340200000.000,345800000.000,354200000.000,369000000.000,381800000.000,388700000.000
PropertyPlantAndEquipmentNet,201935000.000,199831000.000,197862000.000,193435000.000,194230000.000,196412000.000,201043000.000,215517000.000,222532000.000,224290000.000,224000000.000,222700000.000,220300000.000,220800000.000,231200000.000,237200000.000,234400000.000
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,,,10152000.000,32878000.000,33562000.000,34546000.000,60382000.000,94137000.000,37899000.000,3357000.000,3300000.000,0.000,0.000,0.000,0.000,,
RetainedEarningsAccumulatedDeficit,-82889000.000,-76288000.000,-81689000.000,-118814000.000,-108703000.000,-104678000.000,-122464000.000,-167289000.000,-166697000.000,-161258000.000,-152200000.000,-190600000.000,-191200000.000,-172400000.000,-162900000.000,-158600000.000,-156500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,33655455.000,34434545.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,0.330,0.330,,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,,,,,,42815000.000,52004000.000,58058000.000,59941000.000,56460000.000,47600000.000,43200000.000,38100000.000,36600000.000,34900000.000,37500000.000,38300000.000
ShortTermBorrowings,,,,4611000.000,29084000.000,,,,,,,,,,,,
StockholdersEquity,350943000.000,346184000.000,398279000.000,363330000.000,367857000.000,,,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,350943000.000,346184000.000,408431000.000,396208000.000,401419000.000,406659000.000,421302000.000,411581000.000,354240000.000,326755000.000,324800000.000,274300000.000,258400000.000,282700000.000,285000000.000,282900000.000,291500000.000
UnamortizedDebtIssuanceExpense,,,27245000.000,,,,26932000.000,,,,21900000.000,,,,14500000.000,,
UndistributedEarningsOfForeignSubsidiaries,,,1200000.000,,,,2350000.000,,,,9500000.000,,,,16600000.000,,
UnrecognizedTaxBenefits,,,,,,,,,461000.000,,400000.000,400000.000,1500000.000,1400000.000,900000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,372000.000,,,,,,1100000.000,1100000.000
