,2011-08-01,2011-09-30,2011-12-31,2012-03-31
AccruedLiabilitiesCurrentAndNoncurrent,,2355444.000,2254233.000,4040823.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,988842.000,898241.000,846759.000
AdditionalPaidInCapitalCommonStock,,18111147.000,18167895.000,17583483.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,951954.000,2069176.000,1198640.000
Assets,,429719618.000,433021618.000,433770026.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,601036.000
AvailableForSaleSecurities,,68098767.000,67966957.000,67665690.000
BankOwnedLifeInsurance,,5966416.000,6023572.000,6078358.000
CashAndCashEquivalentsAtCarryingValue,,16960499.000,17405082.000,18431455.000
CertificatesOfDepositAtCarryingValue,,4576000.000,3631000.000,3431000.000
CommonStockParOrStatedValuePerShare,,0.010,0.100,0.010
CommonStockSharesAuthorized,,15500000.000,15500000.000,15500000.000
CommonStockSharesIssued,,1355073.000,1357073.000,1357073.000
CommonStockSharesOutstanding,,1355073.000,1357073.000,1357073.000
CommonStockValue,,13528.000,13557.000,13567.000
DeferredTaxAssetsNet,,1155197.000,1351639.000,1422266.000
Deposits,,347025034.000,360850727.000,361215118.000
FederalHomeLoanBankAdvancesLongTerm,,27250000.000,25750000.000,25750000.000
ForeclosedAssets,,1386542.000,1749986.000,986521.000
IndefiniteLivedIntangibleAssets,,671704.000,475704.000,
InterestBearingDepositsInBanks,,9109508.000,9167235.000,11179913.000
InterestReceivable,,1622117.000,1622767.000,1593419.000
Liabilities,,377582432.000,390924136.000,392266711.000
LiabilitiesAndStockholdersEquity,,429719618.000,433021618.000,433770026.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,62130.000
LoansAndLeasesReceivableAllowance,,5066312.000,5845730.000,5984083.000
LoansAndLeasesReceivableNetOfDeferredIncome,,313505691.000,,
LoansAndLeasesReceivableNetReportedAmount,,308439379.000,311377863.000,313069308.000
LoansReceivableHeldForSaleNet,,469720.000,1657813.000,1138350.000
PreferredStockParOrStatedValuePerShare,,0.010,0.100,0.010
PreferredStockSharesAuthorized,,3000000.000,3000000.000,3000000.000
PreferredStockSharesIssued,,10200.000,0.000,0.000
PreferredStockSharesOutstanding,,10200.000,0.000,0.000
PreferredStockValue,,10152134.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,2310543.000,2040431.000,2105604.000
PropertyPlantAndEquipmentNet,,11544541.000,11604202.000,11504795.000
RentalProperties,,2061907.000,2036455.000,2009186.000
RetainedEarningsAccumulatedDeficit,,22871535.000,23017789.000,23059506.000
StockholdersEquity,,52137186.000,42097428.000,41503315.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,52137186.000,42097482.000,41503315.000
