,2015-03-29,2015-06-28,2015-09-27,2016-07-03,2016-10-02
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-15731000.000,3948000.000,-8307000.000,-8800000.000,500000.000
OtherComprehensiveIncomeLossNetOfTax,-15731000.000,,,,500000.000
OtherNoncashIncomeExpense,-87000.000,,,,
OtherNonoperatingExpense,-140000.000,,,,
OtherNonoperatingIncomeExpense,5135000.000,1376000.000,1661000.000,6300000.000,-2000000.000
OtherNonrecurringExpense,418000.000,6712000.000,911000.000,,
PaidInKindInterest,230000.000,,,,
PaymentsOfStockIssuanceCosts,108000.000,,,,
PaymentsToAcquireIntangibleAssets,123000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,60724000.000,54233000.000,53710000.000,42300000.000,51200000.000
ProceedsFromOtherDebt,-504000.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,114000.000,,,,
ProfitLoss,32576000.000,44190000.000,28319000.000,35700000.000,19400000.000
RepaymentsOfLongTermDebt,10154000.000,,,,
Revenues,765167000.000,800235000.000,746640000.000,728400000.000,676200000.000
SalesRevenueNet,765167000.000,800235000.000,746640000.000,728400000.000,676200000.000
SellingGeneralAndAdministrativeExpense,56199000.000,57856000.000,64714000.000,60000000.000,56200000.000
ShareBasedCompensation,3337000.000,,,4500000.000,4400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,438000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,9.030,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,18.900,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,68590000.000,68710000.000,69014000.000,69800000.000,69200000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,67075000.000,67080000.000,67306000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,67075000.000,67080000.000,67306000.000,67700000.000,67200000.000
