,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-59520.000,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000
IncreaseDecreaseInAccruedLiabilities,8072.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,-10000.000,,
NetCashProvidedByUsedInOperatingActivities,-59520.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-59520.000,,
NetIncomeLoss,-77592.000,-46368.000,-24971.000
OperatingExpenses,77592.000,46368.000,24971.000
OperatingIncomeLoss,-77592.000,-46368.000,-24971.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1705036105.000,1705036105.000,1705036105.000
